transaction_id,timestamp,customer_id,product_id,campaign_id,quantity,discount_applied,gross_revenue,refund_flag
85091,2023-01-19 14:46:42,47816,431,6,3,15,714.48,0
85092,2025-02-14 00:54:02,65502,493,36,1,10,292.08,0
85093,2023-12-29 14:08:26,83593,250,9,5,5,3986.25,0
85094,2024-06-29 04:25:02,63503,488,17,3,20,1702.03,0
85095,2024-01-30 08:41:03,98204,387,33,4,20,729.7,0
85096,2023-02-11 07:06:13,55298,407,22,2,5,462.14,0
85097,2024-02-02 15:17:59,96889,183,35,2,0,1767.3,0
85098,2024-09-18 12:22:01,28794,278,20,5,5,4986.31,0
85099,2024-06-03 22:20:57,70726,249,27,4,15,1920.76,0
85100,2023-04-07 14:46:53,84319,133,26,3,5,2857.41,0
85101,2024-10-25 11:28:46,16790,4,15,2,20,336.77,0
85102,2023-11-08 23:04:59,73104,75,10,3,0,590.79,0
85103,2024-01-17 00:28:12,44749,232,41,3,10,277.72,0
85104,2024-12-25 09:08:24,7779,155,23,1,20,903.22,0
85105,2023-12-10 12:51:18,38489,342,36,5,20,5904.44,0
85106,2023-09-18 02:12:25,24665,194,37,4,20,625.34,0
85107,2024-03-20 17:39:29,17154,340,4,4,15,140.69,0
85108,2024-01-20 01:49:08,27426,145,8,2,0,633.1,0
85109,2023-11-27 13:18:20,2639,162,20,5,10,4055.08,0
85110,2024-04-29 05:09:40,87624,424,9,2,15,1579.74,1
85111,2024-04-14 17:20:23,7133,69,31,5,20,2337.8,0
85112,2024-01-05 08:26:50,48978,122,32,3,0,2551.59,0
85113,2023-10-27 19:03:31,30040,434,37,3,20,2019.34,0
85114,2024-11-02 23:01:07,90370,473,19,2,5,2404.03,0
85115,2023-07-16 23:22:04,50717,71,6,4,15,1513.85,0
85116,2023-09-07 07:15:39,62509,421,36,3,15,3475.11,0
85117,2023-03-01 23:37:53,24485,304,50,5,20,4533.8,0
85118,2023-05-04 03:42:13,68445,338,47,2,10,1987.96,0
85119,2024-04-17 08:11:10,83758,364,37,1,5,724.1,0
85120,2024-08-02 15:07:07,60045,439,20,1,5,594.23,0
85121,2024-09-14 16:55:55,27925,21,25,3,10,588.92,0
85122,2025-01-30 20:27:05,88948,152,33,5,10,3055.5,0
85123,2023-12-08 00:09:58,1600,416,41,2,0,2068.3,0
85124,2024-08-19 10:55:05,65847,274,28,1,5,454.93,0
85125,2023-09-20 06:03:16,66323,310,40,3,10,2240.68,0
85126,2023-06-27 23:00:00,55836,301,49,4,15,2528.55,0
85127,2025-01-01 11:52:42,46927,17,19,2,0,221.22,0
85128,2024-06-15 04:24:18,9621,20,45,5,10,2921.13,0
85129,2023-07-16 14:26:42,65359,147,27,5,15,5126.69,0
85130,2023-12-17 16:10:27,29092,120,5,5,0,5278.45,0
85131,2024-12-05 20:42:36,74296,279,17,2,5,53.77,0
85132,2024-04-06 17:14:59,80944,182,49,3,5,3621.27,0
85133,2024-02-26 23:26:44,38969,250,37,4,5,3189.0,0
85134,2024-11-15 07:16:50,91518,34,38,4,15,3879.13,0
85135,2024-11-08 20:11:29,70023,222,14,4,5,3014.73,0
85136,2024-10-28 23:34:52,29146,118,2,4,5,5059.59,0
85137,2023-11-19 12:12:59,19585,257,22,2,15,666.69,0
85138,2024-01-08 16:10:32,89132,223,16,3,10,96.93,0
85139,2023-10-25 08:37:31,18722,391,26,3,20,2710.42,0
85140,2023-06-10 06:43:57,32261,308,29,3,10,1772.39,0
85141,2023-08-02 10:09:22,1915,52,18,5,15,246.33,0
85142,2024-05-16 21:25:32,22223,441,41,2,0,2564.78,0
85143,2024-07-25 21:22:21,25478,20,16,1,15,551.77,0
85144,2023-07-27 17:04:07,27974,299,32,1,10,998.77,0
85145,2024-11-18 14:56:31,75045,83,1,2,20,2087.25,0
85146,2024-04-08 15:02:26,1339,258,30,3,5,3315.38,1
85147,2024-12-03 15:04:00,42143,136,25,3,15,2019.6,0
85148,2024-03-27 00:34:12,81556,4,20,3,15,536.72,0
85149,2024-02-01 22:55:04,70721,150,27,3,5,223.18,0
85150,2023-07-02 23:25:46,23590,447,1,5,5,6558.42,0
85151,2024-06-07 23:20:42,48837,235,39,3,5,4252.57,0
85152,2023-02-06 10:37:52,32811,465,37,1,10,457.81,0
85153,2023-06-18 08:11:54,88795,51,45,3,5,178.1,0
85154,2024-07-05 07:05:18,25249,247,10,5,20,3323.64,0
85155,2023-07-15 00:29:26,97069,490,43,5,15,5460.95,0
85156,2023-04-28 12:39:00,1601,231,9,5,0,844.15,0
85157,2024-09-18 10:12:12,69759,262,32,1,20,356.02,0
85158,2024-05-17 17:23:17,64201,318,33,3,10,190.35,0
85159,2024-01-11 14:23:09,78297,413,39,2,5,920.83,0
85160,2023-12-28 19:08:48,64649,418,17,2,15,1477.71,0
85161,2025-02-24 10:45:49,72401,41,34,3,10,3149.44,0
85162,2024-04-05 12:03:45,67991,443,36,3,10,1124.39,0
85163,2023-10-08 10:44:49,60299,135,8,5,15,5164.73,0
85164,2024-12-20 04:54:54,81809,223,24,3,0,107.7,0
85165,2023-10-31 10:50:50,8591,268,27,1,5,376.67,0
85166,2024-12-17 06:22:05,29788,318,12,3,15,179.78,0
85167,2023-01-18 02:06:37,96091,224,26,2,0,2244.98,0
85168,2024-12-27 14:07:33,35597,56,24,2,0,2026.46,0
85169,2025-01-21 16:00:06,37467,323,48,4,0,5582.4,0
85170,2024-10-01 13:38:40,36035,185,28,1,10,1345.19,0
85171,2024-04-27 16:25:38,40793,145,24,3,15,807.2,0
85172,2024-02-08 16:51:35,89514,138,30,2,15,2475.95,0
85173,2024-08-23 01:29:56,39264,329,43,4,10,904.36,0
85174,2023-11-17 20:59:47,70728,473,49,2,20,2024.45,0
85175,2024-04-18 08:49:14,33197,443,45,3,10,1124.39,0
85176,2025-02-11 13:17:02,73301,100,31,4,10,5152.97,0
85177,2023-06-27 19:51:53,88441,378,33,3,5,4105.82,0
85178,2023-10-10 06:34:17,25200,344,35,5,0,916.35,0
85179,2023-05-02 08:53:08,53503,260,1,2,10,806.06,0
85180,2024-10-29 09:20:44,21245,345,43,5,10,1911.74,0
85181,2024-04-17 18:41:00,42172,295,18,1,20,235.58,0
85182,2024-10-31 00:14:45,35129,369,7,1,15,244.79,0
85183,2023-04-08 01:00:51,46360,22,36,1,10,375.29,0
85184,2024-01-05 00:23:24,15104,306,11,2,5,163.49,0
85185,2023-12-24 01:04:48,28608,394,18,5,10,337.86,0
85186,2023-02-06 12:08:18,69716,210,26,3,10,3616.08,0
85187,2024-09-01 11:53:15,11482,62,43,1,10,620.67,0
85188,2023-10-05 14:12:13,488,325,41,1,0,228.5,0
85189,2024-08-25 03:25:15,18717,117,43,1,5,787.99,0
85190,2023-10-08 00:04:27,78430,311,30,4,20,1766.62,0
85191,2024-04-30 03:41:36,42231,323,14,1,0,1395.6,1
85192,2023-09-20 06:03:02,86561,293,17,1,0,1102.76,0
85193,2024-08-13 07:12:28,75140,495,6,2,20,1696.99,0
85194,2025-01-03 12:24:45,83161,182,29,2,0,2541.24,0
85195,2024-07-04 00:40:21,92772,476,16,1,5,1046.82,0
85196,2023-06-04 06:39:03,85764,412,10,2,15,1811.98,0
85197,2023-07-13 12:30:32,19509,186,7,5,0,3559.55,0
85198,2023-03-18 23:17:54,97633,284,18,5,10,1944.59,0
85199,2024-10-27 16:20:06,85966,22,1,5,15,1772.21,0
85200,2024-04-07 15:52:35,91763,147,10,3,15,3076.01,0
85201,2024-06-16 00:08:38,59630,464,44,3,0,3823.38,1
85202,2023-09-02 02:44:05,90641,398,14,1,0,840.58,0
85203,2023-11-09 20:23:38,47616,41,33,2,10,2099.63,0
85204,2024-06-19 17:35:33,89958,229,47,3,10,2955.53,0
85205,2025-01-08 05:22:11,27529,39,5,1,20,760.31,0
85206,2023-03-21 17:02:44,84071,55,33,5,15,2332.49,0
85207,2023-02-15 11:25:18,7290,185,12,3,20,3587.18,0
85208,2023-08-27 09:01:48,9808,267,48,4,0,1732.52,0
85209,2024-08-22 09:11:19,15188,22,26,4,20,1334.37,0
85210,2025-02-10 19:33:05,41958,158,10,4,10,971.1,0
85211,2024-04-08 01:05:07,90551,118,35,4,15,4527.0,0
85212,2024-03-12 07:54:37,3493,85,32,3,0,2309.07,0
85213,2024-02-21 00:20:44,62743,7,44,3,15,1297.11,0
85214,2023-09-19 01:46:34,35356,64,42,1,0,463.02,0
85215,2024-01-05 23:26:38,34536,287,43,5,15,4397.31,0
85216,2023-03-14 00:13:06,68087,214,14,3,5,1737.02,0
85217,2024-01-21 04:52:27,69573,303,41,5,10,5816.3,0
85218,2023-10-16 09:22:56,16094,314,17,2,10,258.1,0
85219,2023-09-14 10:09:07,90396,229,34,5,20,4378.56,0
85220,2024-08-02 13:13:26,40603,25,19,5,0,3933.5,0
85221,2024-04-13 20:49:20,42735,293,30,4,20,3528.83,0
85222,2024-11-29 08:12:56,61117,81,27,2,15,170.31,0
85223,2024-08-02 06:45:24,932,467,30,3,10,1505.65,0
85224,2024-06-05 11:47:20,89127,117,22,3,15,2115.12,0
85225,2024-04-07 08:52:02,2515,190,9,4,15,3417.51,0
85226,2023-02-12 04:13:51,29171,235,15,4,10,5371.67,0
85227,2024-11-16 09:51:52,56317,110,2,5,0,5170.15,0
85228,2024-07-07 11:24:47,8770,453,4,1,0,227.79,0
85229,2024-02-22 03:58:40,3728,368,3,3,10,86.32,0
85230,2024-03-10 00:38:49,1878,72,14,4,10,1614.92,0
85231,2025-01-04 21:34:59,54003,287,7,2,15,1758.92,0
85232,2023-04-15 18:14:19,66748,59,41,5,15,1914.67,0
85233,2024-10-13 10:05:49,67175,376,10,1,0,936.08,1
85234,2024-08-09 05:48:20,22227,203,40,2,0,2185.54,0
85235,2024-01-21 21:30:10,90957,255,42,1,10,1336.99,0
85236,2023-01-31 05:25:46,89651,63,29,1,15,347.58,0
85237,2023-05-09 10:24:16,46802,468,22,1,10,51.37,0
85238,2024-10-08 16:53:51,62698,309,39,4,10,179.68,0
85239,2024-03-18 00:59:39,43683,187,19,2,10,2667.76,0
85240,2023-01-07 08:25:40,22814,490,38,3,20,3083.83,0
85241,2024-11-24 16:14:09,66301,350,14,1,5,216.98,0
85242,2025-01-20 13:56:40,48504,486,38,2,0,2794.32,0
85243,2025-02-10 11:18:13,84367,202,7,4,15,4291.55,0
85244,2023-07-28 13:17:48,69735,228,50,1,20,376.62,0
85245,2024-04-21 05:36:02,68349,341,42,4,15,3114.88,0
85246,2024-05-28 14:34:52,59740,28,29,2,20,1080.62,0
85247,2024-10-23 20:15:18,63722,159,4,2,10,1651.18,0
85248,2024-10-14 18:54:35,68352,385,24,3,5,1178.7,1
85249,2024-03-31 18:11:29,15867,58,24,3,5,3334.59,0
85250,2024-03-17 10:05:29,63944,299,42,3,20,2663.38,0
85251,2024-05-13 03:14:33,90221,90,44,1,5,120.56,0
85252,2023-03-14 14:21:58,39994,47,22,5,5,3583.97,0
85253,2024-01-16 00:06:35,155,21,20,2,15,370.8,0
85254,2024-07-25 11:57:24,99967,348,32,5,5,4508.84,0
85255,2025-02-02 19:32:38,16446,213,23,5,5,1248.35,0
85256,2024-06-17 01:02:00,92,161,48,3,0,3267.96,0
85257,2024-03-17 09:55:33,81046,397,45,5,15,734.02,0
85258,2023-07-04 04:32:19,44044,300,13,5,15,3500.17,0
85259,2023-09-25 04:15:55,30376,456,17,2,20,85.31,0
85260,2023-04-25 14:14:53,80617,10,44,2,15,1656.73,0
85261,2024-06-19 23:14:27,31014,97,18,1,0,332.17,0
85262,2024-07-04 01:41:59,65649,379,13,3,10,1537.3,0
85263,2024-07-31 01:23:02,44554,101,12,5,20,763.04,0
85264,2024-06-24 18:35:45,4846,481,8,1,0,742.36,0
85265,2023-04-04 10:09:56,44314,104,29,1,15,1260.3,0
85266,2024-05-12 03:58:00,31357,106,27,1,20,906.06,0
85267,2025-02-23 03:37:56,91524,63,2,1,15,347.58,0
85268,2024-06-13 22:37:23,80461,261,25,1,5,673.46,0
85269,2023-07-10 20:38:43,59672,370,9,2,0,1346.02,0
85270,2024-04-02 19:19:03,68656,18,6,1,10,1284.89,0
85271,2023-04-01 04:03:59,4822,319,36,3,10,3615.73,0
85272,2024-10-03 05:59:55,22912,329,43,2,10,452.18,0
85273,2023-07-22 15:13:09,64713,95,16,4,10,1475.1,0
85274,2023-11-21 02:06:44,27903,337,41,4,0,494.08,0
85275,2023-06-10 06:15:50,53365,315,46,1,5,1169.05,0
85276,2023-05-27 04:39:12,54754,23,30,4,20,3519.42,0
85277,2024-07-17 06:45:14,95443,84,40,3,20,1247.78,0
85278,2023-12-28 11:36:31,64018,392,46,4,5,4425.9,0
85279,2024-12-17 09:41:16,37164,348,29,5,5,4508.84,0
85280,2024-06-15 09:07:34,6302,342,50,3,20,3542.66,0
85281,2023-04-28 17:55:26,69078,275,25,3,10,563.44,0
85282,2023-04-29 05:11:07,76728,321,33,4,0,3604.48,0
85283,2024-07-05 14:59:52,27896,79,42,5,15,4741.51,0
85284,2023-07-14 11:32:55,48986,440,49,4,15,4316.47,0
85285,2024-05-04 11:24:23,15390,14,45,5,0,2026.35,0
85286,2024-07-20 15:25:03,26322,487,14,4,5,323.61,0
85287,2024-01-12 06:12:40,61752,169,45,3,15,228.4,0
85288,2023-08-13 22:40:53,99069,454,10,4,0,5081.68,0
85289,2023-04-17 16:49:34,21844,376,24,1,0,936.08,0
85290,2023-11-18 16:33:08,14774,330,44,5,15,2908.45,0
85291,2024-08-30 10:39:18,24961,103,6,1,10,524.24,0
85292,2023-06-29 19:32:06,18491,366,20,3,10,2220.37,0
85293,2024-09-30 14:19:08,75854,89,3,5,5,4817.55,0
85294,2023-04-14 10:00:16,58664,477,23,2,5,1629.63,0
85295,2024-07-06 22:29:53,43007,357,38,5,5,3271.66,0
85296,2025-01-23 18:01:23,34863,161,42,5,0,5446.6,1
85297,2023-01-08 10:11:11,71473,313,32,5,15,4898.59,0
85298,2023-06-11 17:41:46,64852,352,48,4,20,1183.65,0
85299,2024-11-26 05:38:50,7922,314,29,3,15,365.64,0
85300,2023-02-13 10:41:26,57728,23,25,1,20,879.86,0
85301,2025-01-02 04:32:12,28904,426,3,3,20,2485.82,0
85302,2023-02-09 19:54:01,97881,237,17,4,0,1480.48,0
85303,2024-11-23 11:44:50,44603,16,39,4,10,1072.51,0
85304,2024-07-13 00:59:59,24089,143,1,4,10,2705.62,0
85305,2024-06-01 05:26:22,99865,204,37,1,15,893.1,0
85306,2024-07-07 22:52:34,83938,404,44,4,20,4363.49,0
85307,2023-01-23 00:25:22,36983,325,48,5,20,914.0,0
85308,2024-05-04 17:50:25,89435,76,30,2,0,1885.52,0
85309,2023-02-04 18:49:04,42488,114,18,3,5,1657.9,0
85310,2023-01-28 17:37:25,63168,483,30,1,10,371.85,0
85311,2025-02-20 02:51:55,15479,69,34,2,10,1052.01,0
85312,2023-03-20 21:39:50,9581,473,13,2,20,2024.45,0
85313,2024-04-24 08:24:02,73879,245,19,1,0,305.95,1
85314,2024-10-10 01:48:55,19912,48,18,3,10,97.47,0
85315,2024-12-14 08:56:06,19779,479,7,3,5,3665.38,0
85316,2023-08-19 16:44:55,70219,141,30,3,0,3480.33,0
85317,2023-03-20 12:36:07,76457,248,8,4,10,1784.05,0
85318,2024-08-18 22:21:27,35134,242,38,5,10,3989.38,0
85319,2023-03-11 16:37:33,60185,194,15,5,0,977.1,0
85320,2024-07-08 11:22:40,40394,255,26,1,10,1336.99,1
85321,2024-05-25 16:55:00,55649,440,13,4,5,4824.29,0
85322,2024-03-07 19:53:39,7271,416,5,2,20,1654.64,0
85323,2023-02-20 21:09:08,54256,300,31,4,15,2800.14,0
85324,2024-10-10 03:36:07,29251,297,32,1,0,1232.33,0
85325,2024-10-08 10:27:14,70699,395,28,3,0,4337.04,0
85326,2024-07-04 07:07:55,94851,236,5,1,20,254.82,0
85327,2025-02-26 15:12:10,62589,33,23,1,15,1266.09,0
85328,2023-07-28 07:59:51,9148,433,31,5,10,6412.59,0
85329,2023-08-25 19:33:51,74142,141,18,3,15,2958.28,0
85330,2024-03-01 11:25:32,26653,275,25,1,20,166.94,1
85331,2025-02-09 07:11:23,97986,122,4,1,15,722.95,0
85332,2023-02-09 01:43:15,49977,101,26,4,15,648.58,0
85333,2024-03-15 19:27:11,25357,273,36,2,20,2038.24,0
85334,2024-09-20 03:04:17,65827,313,49,4,5,4379.92,0
85335,2024-12-15 09:53:51,20478,1,50,3,15,2678.55,0
85336,2024-02-06 22:44:51,49895,434,15,2,0,1682.78,0
85337,2023-11-06 10:08:02,49182,309,9,4,20,159.71,0
85338,2024-12-22 03:41:26,87755,485,10,3,10,2053.0,0
85339,2024-06-19 15:31:06,61257,39,5,1,20,760.31,0
85340,2024-08-14 17:44:09,40259,63,40,1,10,368.03,0
85341,2024-04-19 15:43:01,99168,375,35,2,0,2146.58,0
85342,2024-12-07 06:25:15,88189,316,41,3,5,269.5,0
85343,2023-06-19 22:58:00,57167,473,5,2,10,2277.5,1
85344,2023-06-06 12:40:11,72858,250,21,3,15,2139.99,0
85345,2025-01-11 09:24:51,24768,172,26,4,0,3896.16,0
85346,2024-01-04 14:59:35,40702,292,47,5,15,4750.78,0
85347,2024-09-24 16:55:05,5400,149,7,3,10,2826.22,0
85348,2023-06-04 03:37:39,42265,218,49,3,5,2241.24,0
85349,2023-09-27 01:49:10,8894,267,20,2,0,866.26,0
85350,2023-01-21 18:52:54,74322,112,5,5,5,6828.65,0
85351,2024-10-22 00:42:20,16045,301,37,4,10,2677.28,0
85352,2023-02-03 17:24:24,69132,370,42,5,15,2860.29,0
85353,2023-12-10 16:07:52,30266,149,47,2,10,1884.15,0
85354,2024-02-18 13:08:02,28221,47,10,5,5,3583.97,0
85355,2024-08-01 04:17:05,90968,332,2,1,20,165.7,0
85356,2023-05-09 14:39:17,2506,262,25,4,0,1780.12,0
85357,2024-10-04 19:28:12,83715,2,9,1,0,48.35,0
85358,2024-03-23 08:45:06,46886,144,42,4,10,4115.02,0
85359,2023-09-13 15:58:58,55319,481,21,2,20,1187.78,0
85360,2024-02-14 01:14:05,95021,489,18,5,20,430.48,0
85361,2024-05-08 16:38:49,61885,404,25,4,5,5181.64,0
85362,2023-03-22 11:56:39,66795,193,9,1,0,538.57,0
85363,2024-01-13 22:28:29,99559,73,36,4,15,1661.51,0
85364,2024-05-14 10:47:15,19092,238,22,5,0,2246.9,0
85365,2024-04-30 16:39:38,56144,181,50,5,5,6756.97,0
85366,2023-03-10 12:25:24,89040,337,7,5,0,617.6,0
85367,2023-10-21 07:14:06,81191,343,45,2,10,2231.3,0
85368,2023-11-01 17:27:40,54553,440,34,4,5,4824.29,0
85369,2024-12-08 17:09:26,20804,20,1,2,0,1298.28,0
85370,2023-08-06 23:44:14,35120,351,9,1,5,906.92,0
85371,2024-07-14 19:56:43,99840,179,1,3,15,1238.15,0
85372,2023-12-01 18:13:24,60809,87,40,1,20,555.64,0
85373,2024-08-08 10:45:08,37721,89,29,3,15,2586.26,0
85374,2024-01-24 23:21:10,62970,90,45,1,5,120.56,0
85375,2024-11-27 02:29:52,3136,109,22,3,10,3566.08,0
85376,2023-09-19 08:41:09,9723,449,41,4,15,3584.31,0
85377,2024-09-08 00:36:33,73734,274,25,5,10,2154.91,0
85378,2024-06-04 13:00:23,38053,291,1,2,5,2057.45,0
85379,2024-05-05 18:08:21,30768,415,11,1,20,1181.44,0
85380,2024-05-07 19:59:11,88666,339,40,2,0,677.44,0
85381,2023-10-06 02:31:57,54582,306,29,4,0,344.2,0
85382,2023-09-14 19:56:50,61290,2,3,5,20,193.4,0
85383,2024-07-12 22:19:18,35694,106,15,2,15,1925.39,0
85384,2023-07-06 12:24:10,3518,191,28,2,20,2381.12,0
85385,2024-03-21 16:58:08,99667,382,12,2,0,1374.44,0
85386,2024-08-17 02:56:57,22356,73,3,3,0,1466.04,0
85387,2024-09-02 06:45:23,95401,258,26,2,15,1977.59,0
85388,2023-07-08 00:45:45,88151,337,38,3,10,333.5,0
85389,2024-09-23 09:30:36,82562,90,49,5,0,634.5,0
85390,2023-03-23 00:51:28,62956,398,6,3,0,2521.74,0
85391,2023-03-12 04:00:29,3874,76,25,3,0,2828.28,0
85392,2023-01-17 05:36:55,52849,75,18,4,10,708.95,1
85393,2023-09-14 01:34:14,48404,196,29,4,20,3620.58,0
85394,2024-12-25 11:16:52,62877,80,20,5,20,3362.32,0
85395,2023-05-20 11:09:32,57171,194,27,2,0,390.84,0
85396,2024-06-15 01:32:56,42056,12,18,2,15,1838.67,0
85397,2024-05-31 15:04:05,79710,247,43,2,10,1495.64,0
85398,2023-07-11 21:34:39,47466,185,26,3,15,3811.38,0
85399,2023-07-19 21:45:48,89468,46,6,2,10,315.52,0
85400,2024-06-09 21:27:48,16542,231,6,4,20,540.26,0
85401,2024-12-22 18:33:20,6880,491,41,3,10,3647.57,0
85402,2023-12-30 03:28:11,84104,255,22,3,5,4233.82,0
85403,2024-08-22 05:07:25,64645,258,7,3,20,2791.9,0
85404,2024-03-30 22:45:43,1838,10,8,5,15,4141.84,0
85405,2024-04-01 10:33:59,8635,347,14,3,20,356.3,0
85406,2023-09-07 13:15:20,6698,79,40,1,5,1059.87,0
85407,2023-08-27 13:42:53,58954,267,11,4,10,1559.27,0
85408,2023-07-13 06:30:19,83137,315,50,5,5,5845.25,0
85409,2023-05-16 09:11:17,92800,374,13,4,20,4627.78,0
85410,2023-02-27 04:52:27,79610,67,49,4,0,4214.12,0
85411,2023-03-27 11:52:24,72736,356,37,1,20,348.86,0
85412,2023-11-08 05:45:43,85407,173,7,2,10,632.72,0
85413,2025-01-11 20:44:22,2475,381,25,4,0,2728.04,0
85414,2023-02-11 08:00:31,11348,71,28,5,20,1781.0,0
85415,2024-05-13 06:04:42,90034,500,24,1,20,1090.46,0
85416,2023-07-02 15:23:23,82773,223,22,5,20,143.6,0
85417,2023-01-20 02:21:57,25449,446,19,2,0,2171.38,0
85418,2023-04-02 17:49:44,68518,301,8,1,10,669.32,0
85419,2024-08-07 05:46:06,97938,208,9,3,5,3120.95,0
85420,2024-03-27 15:47:34,75025,376,31,2,5,1778.55,0
85421,2024-04-23 03:06:07,3332,213,23,2,20,420.5,0
85422,2024-12-10 19:09:14,37287,7,2,3,10,1373.41,0
85423,2025-01-26 00:40:47,92150,2,28,1,0,48.35,0
85424,2025-01-27 19:08:52,92624,274,44,2,0,957.74,0
85425,2023-09-16 00:36:59,36520,325,49,1,0,228.5,0
85426,2025-02-01 21:17:17,16608,249,19,1,10,508.44,0
85427,2024-06-04 02:26:03,21758,178,16,4,10,2126.84,0
85428,2023-02-10 00:15:34,17503,377,37,1,10,1047.94,0
85429,2023-04-17 12:54:42,79327,387,34,2,5,433.26,0
85430,2023-12-12 11:26:57,24787,243,11,4,15,1944.26,0
85431,2024-06-06 09:42:27,18415,403,5,1,0,1225.55,0
85432,2023-03-31 01:12:05,77720,234,7,5,20,2466.72,0
85433,2023-09-14 07:23:15,13480,356,48,4,15,1482.64,0
85434,2023-01-01 20:03:22,2418,332,35,2,5,393.53,0
85435,2023-07-13 17:30:57,21876,462,7,5,5,6353.31,0
85436,2024-02-03 15:39:10,60300,28,17,3,10,1823.55,0
85437,2025-02-26 23:30:04,38871,368,16,3,5,91.11,0
85438,2024-03-13 15:47:34,25632,168,27,4,10,3559.1,0
85439,2023-08-28 14:50:19,43640,178,3,2,15,1004.34,0
85440,2024-06-18 08:15:14,44384,500,1,2,5,2589.85,0
85441,2024-09-29 21:24:45,89777,169,21,1,15,76.13,0
85442,2024-07-13 11:29:49,22675,114,4,5,5,2763.17,0
85443,2024-05-03 10:34:07,46566,167,13,5,5,3209.05,0
85444,2023-07-15 03:17:59,40801,333,44,4,20,2919.42,0
85445,2024-12-03 15:07:36,97380,405,2,5,10,6458.22,0
85446,2023-09-25 14:37:24,49263,349,42,3,15,1660.48,0
85447,2023-08-26 11:26:53,51736,51,14,3,10,168.72,0
85448,2024-12-23 14:08:24,5347,134,16,5,10,213.21,0
85449,2024-12-17 11:15:42,7344,162,16,1,0,901.13,0
85450,2023-12-26 21:26:24,21079,167,31,3,5,1925.43,0
85451,2023-01-17 10:43:01,19572,238,3,2,10,808.88,0
85452,2024-07-29 22:57:59,3780,11,47,1,10,213.23,0
85453,2024-10-01 11:09:10,33487,105,24,4,0,141.6,0
85454,2023-02-21 08:33:20,98515,223,1,2,20,57.44,0
85455,2024-04-06 07:42:11,47300,16,41,3,5,849.07,0
85456,2024-07-18 21:55:34,86319,385,41,3,10,1116.67,0
85457,2024-11-04 04:05:12,44817,372,39,4,0,5646.28,0
85458,2024-12-26 09:41:37,32484,423,11,5,0,1073.5,0
85459,2024-07-23 22:34:39,26034,277,18,4,20,2744.8,0
85460,2023-05-02 08:40:23,22207,184,16,3,0,1345.05,1
85461,2025-01-03 23:25:56,16299,431,39,3,20,672.46,0
85462,2023-09-15 22:14:41,47484,192,36,5,20,1784.08,0
85463,2023-06-24 19:19:46,90005,1,45,3,5,2993.67,0
85464,2023-10-09 23:03:58,54167,85,15,2,0,1539.38,0
85465,2023-03-18 11:10:46,61709,432,40,5,10,1697.0,0
85466,2023-06-17 08:19:00,11984,122,36,5,0,4252.65,0
85467,2024-11-25 08:08:01,34538,293,39,1,5,1047.62,0
85468,2024-06-02 03:05:57,3101,269,47,1,5,699.73,0
85469,2024-08-06 06:12:52,23511,225,16,2,5,1719.86,0
85470,2023-04-09 00:42:37,60852,369,33,5,15,1223.96,0
85471,2023-10-01 01:11:54,16489,357,2,1,15,585.45,0
85472,2023-05-30 04:23:54,95588,341,32,5,5,4351.66,0
85473,2025-02-02 16:13:49,17837,357,18,4,15,2341.82,0
85474,2024-07-23 11:27:07,23824,309,15,1,0,49.91,0
85475,2023-06-01 06:01:10,81114,481,32,1,10,668.12,0
85476,2024-07-26 23:15:36,59679,396,28,5,5,2043.45,0
85477,2023-07-16 17:43:30,65059,416,3,4,15,3516.11,0
85478,2024-03-29 13:10:43,6652,413,39,4,0,1938.6,0
85479,2024-06-29 01:25:58,91167,325,9,5,20,914.0,0
85480,2023-08-19 21:54:53,19450,498,32,2,10,2364.88,0
85481,2024-04-17 21:57:49,75943,293,20,4,10,3969.94,0
85482,2024-06-09 18:48:22,80446,408,18,5,10,3079.49,0
85483,2023-05-11 07:14:34,54114,228,1,2,0,941.54,0
85484,2023-01-10 14:14:45,87375,45,7,2,5,1276.33,0
85485,2023-02-12 00:13:45,81430,242,34,4,0,3546.12,0
85486,2024-08-14 03:50:06,30084,401,8,2,10,2175.7,0
85487,2024-12-02 17:13:18,29889,303,25,2,20,2068.02,0
85488,2023-02-10 13:38:24,58446,203,10,5,20,4371.08,0
85489,2023-12-31 02:46:03,36355,438,12,5,15,3179.59,0
85490,2023-04-06 19:45:34,52993,392,49,2,10,2096.48,1
85491,2023-09-02 12:35:37,85297,459,8,3,5,1438.34,0
85492,2023-03-11 03:53:18,1871,98,13,3,15,2288.91,0
85493,2024-08-03 01:20:14,37080,121,48,3,0,260.19,0
85494,2025-01-22 17:21:57,40034,28,43,1,5,641.62,0
85495,2024-03-05 11:55:33,28954,466,20,1,15,1075.88,0
85496,2024-04-03 16:37:04,36980,455,40,3,5,2884.63,0
85497,2023-12-03 11:02:41,3243,390,42,2,20,1248.98,0
85498,2023-11-29 20:08:03,75649,164,30,4,5,5034.13,0
85499,2024-07-21 23:26:32,86466,240,9,5,5,5895.03,0
85500,2023-12-05 08:28:41,13169,144,36,1,15,971.6,0
85501,2023-01-12 00:35:26,1600,57,20,1,5,424.98,0
85502,2023-04-27 05:33:36,42011,419,45,1,5,1290.43,0
85503,2023-05-27 00:00:39,52321,99,24,2,5,381.94,0
85504,2025-02-14 14:05:10,78038,376,44,5,15,3978.34,0
