customer_id,traffic_source,campaign_id,attributed_revenue,attribution_model
68128,Direct,9,834.8366666666667,Linear
68128,Direct,40,834.8366666666667,Linear
68128,Email,47,834.8366666666667,Linear
68128,Referrals,36,834.8366666666667,Linear
68128,Referrals,12,834.8366666666667,Linear
68128,Paid Social,50,834.8366666666667,Linear
68128,Display,42,834.8366666666667,Linear
68132,Affiliate,33,0.0,Linear
68132,Direct,5,0.0,Linear
68132,Paid Search,1,0.0,Linear
68132,Paid Search,47,0.0,Linear
68132,Affiliate,46,0.0,Linear
68132,Paid Search,12,0.0,Linear
68132,Display,1,0.0,Linear
68132,Referrals,15,0.0,Linear
68134,Paid Search,30,1339.38,Linear
68134,Paid Search,43,1339.38,Linear
68134,Referrals,32,1339.38,Linear
68135,Direct,3,334.53666666666663,Linear
68135,Affiliate,1,334.53666666666663,Linear
68135,Referrals,43,334.53666666666663,Linear
68135,Affiliate,9,334.53666666666663,Linear
68135,Direct,30,334.53666666666663,Linear
68135,Email,24,334.53666666666663,Linear
68135,Paid Search,40,334.53666666666663,Linear
68135,Display,30,334.53666666666663,Linear
68135,Display,21,334.53666666666663,Linear
68143,Paid Search,8,0.0,Linear
68143,Affiliate,4,0.0,Linear
68144,Email,20,909.1375,Linear
68144,Paid Social,17,909.1375,Linear
68144,Direct,38,909.1375,Linear
68144,Paid Social,27,909.1375,Linear
68144,Display,21,909.1375,Linear
68144,Display,44,909.1375,Linear
68144,Email,37,909.1375,Linear
68144,Paid Social,34,909.1375,Linear
68146,Direct,49,0.0,Linear
68146,Affiliate,19,0.0,Linear
68146,Referrals,34,0.0,Linear
68146,Direct,14,0.0,Linear
68147,Display,23,406.63000000000005,Linear
68147,Referrals,37,406.63000000000005,Linear
68147,Referrals,3,406.63000000000005,Linear
68150,Email,39,50.2425,Linear
68150,Paid Search,44,50.2425,Linear
68150,Display,24,50.2425,Linear
68150,Paid Search,28,50.2425,Linear
68152,Display,23,776.25,Linear
68153,Email,7,782.1,Linear
68153,Paid Social,39,782.1,Linear
68153,Affiliate,4,782.1,Linear
68156,Paid Social,38,212.94333333333336,Linear
68156,Affiliate,47,212.94333333333336,Linear
68156,Direct,20,212.94333333333336,Linear
68157,Referrals,36,464.904,Linear
68157,Paid Search,16,464.904,Linear
68157,Paid Search,26,464.904,Linear
68157,Paid Search,5,464.904,Linear
68157,Display,46,464.904,Linear
68164,Email,2,0.0,Linear
68164,Paid Social,23,0.0,Linear
68164,Referrals,24,0.0,Linear
68164,Display,20,0.0,Linear
68164,Display,34,0.0,Linear
68164,Direct,10,0.0,Linear
68164,Direct,29,0.0,Linear
68168,Referrals,36,276.7685714285714,Linear
68168,Display,9,276.7685714285714,Linear
68168,Display,40,276.7685714285714,Linear
68168,Display,36,276.7685714285714,Linear
68168,Paid Social,1,276.7685714285714,Linear
68168,Referrals,24,276.7685714285714,Linear
68168,Email,31,276.7685714285714,Linear
68171,Direct,36,0.0,Linear
68174,Email,8,0.0,Linear
68174,Display,34,0.0,Linear
68174,Display,16,0.0,Linear
68174,Paid Search,48,0.0,Linear
68174,Paid Social,34,0.0,Linear
68175,Paid Search,22,1076.156,Linear
68175,Affiliate,27,1076.156,Linear
68175,Paid Search,43,1076.156,Linear
68175,Email,27,1076.156,Linear
68175,Affiliate,16,1076.156,Linear
68176,Affiliate,33,104.30666666666669,Linear
68176,Direct,15,104.30666666666669,Linear
68176,Display,16,104.30666666666669,Linear
68176,Paid Social,49,104.30666666666669,Linear
68176,Direct,20,104.30666666666669,Linear
68176,Affiliate,35,104.30666666666669,Linear
68176,Display,16,104.30666666666669,Linear
68176,Direct,12,104.30666666666669,Linear
68176,Display,16,104.30666666666669,Linear
68178,Affiliate,7,1663.645,Linear
68178,Affiliate,45,1663.645,Linear
68181,Direct,49,0.0,Linear
68181,Direct,5,0.0,Linear
68181,Direct,31,0.0,Linear
68181,Paid Search,38,0.0,Linear
68183,Referrals,33,0.0,Linear
68183,Display,5,0.0,Linear
68183,Referrals,8,0.0,Linear
68183,Display,41,0.0,Linear
68183,Affiliate,45,0.0,Linear
68183,Email,38,0.0,Linear
68183,Paid Search,12,0.0,Linear
68188,Display,17,0.0,Linear
68188,Display,6,0.0,Linear
68188,Paid Social,23,0.0,Linear
68189,Email,26,395.4725,Linear
68189,Paid Search,49,395.4725,Linear
68189,Affiliate,10,395.4725,Linear
68189,Paid Search,8,395.4725,Linear
68191,Direct,16,0.0,Linear
68191,Paid Social,6,0.0,Linear
68191,Affiliate,48,0.0,Linear
68193,Display,9,0.0,Linear
68195,Paid Search,21,521.5544444444445,Linear
68195,Direct,45,521.5544444444445,Linear
68195,Email,22,521.5544444444445,Linear
68195,Display,17,521.5544444444445,Linear
68195,Display,37,521.5544444444445,Linear
68195,Paid Social,34,521.5544444444445,Linear
68195,Email,8,521.5544444444445,Linear
68195,Paid Search,14,521.5544444444445,Linear
68195,Paid Social,17,521.5544444444445,Linear
68198,Direct,42,1241.535,Linear
68198,Paid Search,18,1241.535,Linear
68199,Direct,9,1637.69,Linear
68199,Display,18,1637.69,Linear
68201,Referrals,36,944.096,Linear
68201,Direct,17,944.096,Linear
68201,Referrals,27,944.096,Linear
68201,Referrals,46,944.096,Linear
68201,Paid Search,47,944.096,Linear
68201,Affiliate,43,944.096,Linear
68201,Paid Social,29,944.096,Linear
68201,Email,18,944.096,Linear
68201,Affiliate,12,944.096,Linear
68201,Referrals,37,944.096,Linear
68202,Affiliate,37,2436.27,Linear
68202,Direct,6,2436.27,Linear
68206,Direct,16,1023.41,Linear
68211,Referrals,17,507.6118181818181,Linear
68211,Referrals,16,507.6118181818181,Linear
68211,Referrals,44,507.6118181818181,Linear
68211,Referrals,41,507.6118181818181,Linear
68211,Display,3,507.6118181818181,Linear
68211,Paid Social,29,507.6118181818181,Linear
68211,Paid Social,31,507.6118181818181,Linear
68211,Display,5,507.6118181818181,Linear
68211,Referrals,1,507.6118181818181,Linear
68211,Paid Social,45,507.6118181818181,Linear
68211,Direct,12,507.6118181818181,Linear
68213,Affiliate,20,3226.46,Linear
68214,Affiliate,37,1529.35,Linear
68214,Email,44,1529.35,Linear
68215,Affiliate,33,641.9857142857144,Linear
68215,Direct,10,641.9857142857144,Linear
68215,Email,40,641.9857142857144,Linear
68215,Email,49,641.9857142857144,Linear
68215,Email,23,641.9857142857144,Linear
68215,Referrals,50,641.9857142857144,Linear
68215,Referrals,3,641.9857142857144,Linear
68217,Affiliate,25,544.635,Linear
68217,Paid Social,1,544.635,Linear
68217,Referrals,12,544.635,Linear
68217,Referrals,37,544.635,Linear
68219,Paid Search,22,83.81714285714285,Linear
68219,Affiliate,50,83.81714285714285,Linear
68219,Paid Social,46,83.81714285714285,Linear
68219,Referrals,3,83.81714285714285,Linear
68219,Paid Social,40,83.81714285714285,Linear
68219,Referrals,20,83.81714285714285,Linear
68219,Paid Social,20,83.81714285714285,Linear
68220,Affiliate,4,0.0,Linear
68220,Direct,50,0.0,Linear
68220,Affiliate,41,0.0,Linear
68221,Paid Social,34,0.0,Linear
68221,Paid Search,3,0.0,Linear
68221,Referrals,46,0.0,Linear
68221,Email,7,0.0,Linear
68225,Referrals,3,0.0,Linear
68225,Referrals,5,0.0,Linear
68225,Display,31,0.0,Linear
68227,Display,23,0.0,Linear
68227,Referrals,7,0.0,Linear
68227,Email,45,0.0,Linear
68227,Affiliate,6,0.0,Linear
68227,Paid Social,36,0.0,Linear
68227,Affiliate,1,0.0,Linear
68227,Direct,7,0.0,Linear
68231,Direct,36,737.8185714285713,Linear
68231,Referrals,46,737.8185714285713,Linear
68231,Email,21,737.8185714285713,Linear
68231,Affiliate,8,737.8185714285713,Linear
68231,Display,21,737.8185714285713,Linear
68231,Paid Social,35,737.8185714285713,Linear
68231,Paid Social,32,737.8185714285713,Linear
68233,Referrals,26,21.735,Linear
68233,Display,22,21.735,Linear
68233,Affiliate,8,21.735,Linear
68233,Display,24,21.735,Linear
68233,Direct,42,21.735,Linear
68233,Paid Social,27,21.735,Linear
68233,Affiliate,33,21.735,Linear
68233,Affiliate,41,21.735,Linear
68236,Affiliate,47,259.9066666666667,Linear
68236,Paid Search,45,259.9066666666667,Linear
68236,Email,26,259.9066666666667,Linear
68236,Referrals,33,259.9066666666667,Linear
68236,Referrals,25,259.9066666666667,Linear
68236,Referrals,49,259.9066666666667,Linear
68238,Direct,47,80.284,Linear
68238,Display,27,80.284,Linear
68238,Affiliate,3,80.284,Linear
68238,Referrals,5,80.284,Linear
68238,Display,24,80.284,Linear
68242,Affiliate,21,1826.085,Linear
68242,Direct,38,1826.085,Linear
68248,Direct,25,0.0,Linear
68248,Affiliate,26,0.0,Linear
68248,Paid Social,36,0.0,Linear
68248,Affiliate,20,0.0,Linear
68248,Paid Search,30,0.0,Linear
68248,Email,34,0.0,Linear
68254,Display,10,0.0,Linear
68254,Paid Search,12,0.0,Linear
68254,Paid Search,14,0.0,Linear
68254,Paid Search,12,0.0,Linear
68254,Display,46,0.0,Linear
68254,Affiliate,20,0.0,Linear
68254,Email,35,0.0,Linear
68254,Paid Search,15,0.0,Linear
68255,Email,49,0.0,Linear
68260,Paid Social,19,1361.055,Linear
68260,Referrals,10,1361.055,Linear
68261,Paid Social,43,0.0,Linear
68261,Direct,49,0.0,Linear
68261,Paid Social,45,0.0,Linear
68261,Referrals,38,0.0,Linear
68261,Paid Social,2,0.0,Linear
68261,Paid Social,20,0.0,Linear
68263,Paid Search,41,481.8933333333334,Linear
68263,Paid Search,10,481.8933333333334,Linear
68263,Affiliate,41,481.8933333333334,Linear
68263,Paid Search,39,481.8933333333334,Linear
68263,Paid Social,48,481.8933333333334,Linear
68263,Display,26,481.8933333333334,Linear
68264,Paid Search,24,230.36,Linear
68264,Direct,37,230.36,Linear
68265,Affiliate,15,3490.17,Linear
68265,Display,12,3490.17,Linear
68265,Affiliate,24,3490.17,Linear
68265,Direct,30,3490.17,Linear
68267,Display,27,282.46166666666664,Linear
68267,Paid Search,19,282.46166666666664,Linear
68267,Display,6,282.46166666666664,Linear
68267,Display,50,282.46166666666664,Linear
68267,Paid Social,11,282.46166666666664,Linear
68267,Paid Search,21,282.46166666666664,Linear
68275,Paid Social,3,402.1125,Linear
68275,Paid Search,25,402.1125,Linear
68275,Email,22,402.1125,Linear
68275,Referrals,40,402.1125,Linear
68283,Paid Social,31,792.0466666666666,Linear
68283,Paid Search,30,792.0466666666666,Linear
68283,Display,25,792.0466666666666,Linear
68287,Referrals,37,716.5333333333333,Linear
68287,Referrals,24,716.5333333333333,Linear
68287,Display,29,716.5333333333333,Linear
68288,Affiliate,22,1130.955,Linear
68288,Referrals,10,1130.955,Linear
68288,Paid Search,35,1130.955,Linear
68288,Referrals,46,1130.955,Linear
68288,Referrals,5,1130.955,Linear
68288,Paid Search,32,1130.955,Linear
68289,Referrals,29,638.2633333333333,Linear
68289,Email,4,638.2633333333333,Linear
68289,Email,21,638.2633333333333,Linear
68296,Paid Search,2,1035.368,Linear
68296,Paid Social,27,1035.368,Linear
68296,Affiliate,3,1035.368,Linear
68296,Display,33,1035.368,Linear
68296,Email,47,1035.368,Linear
68299,Affiliate,8,342.316,Linear
68299,Paid Search,8,342.316,Linear
68299,Email,47,342.316,Linear
68299,Direct,13,342.316,Linear
68299,Referrals,41,342.316,Linear
68309,Referrals,47,90.162,Linear
68309,Referrals,23,90.162,Linear
68309,Affiliate,14,90.162,Linear
68309,Paid Search,7,90.162,Linear
68309,Paid Social,30,90.162,Linear
68310,Referrals,47,0.0,Linear
68310,Email,11,0.0,Linear
68310,Display,37,0.0,Linear
68315,Display,28,770.9680000000001,Linear
68315,Referrals,15,770.9680000000001,Linear
68315,Email,45,770.9680000000001,Linear
68315,Direct,18,770.9680000000001,Linear
68315,Paid Search,28,770.9680000000001,Linear
68316,Affiliate,18,182.01142857142852,Linear
68316,Paid Search,25,182.01142857142852,Linear
68316,Email,31,182.01142857142852,Linear
68316,Display,7,182.01142857142852,Linear
68316,Paid Social,7,182.01142857142852,Linear
68316,Referrals,12,182.01142857142852,Linear
68316,Email,7,182.01142857142852,Linear
68317,Paid Social,3,0.0,Linear
68317,Paid Search,40,0.0,Linear
68317,Paid Search,16,0.0,Linear
68320,Affiliate,3,301.7433333333333,Linear
68320,Email,46,301.7433333333333,Linear
68320,Paid Search,16,301.7433333333333,Linear
68320,Referrals,20,301.7433333333333,Linear
68320,Referrals,30,301.7433333333333,Linear
68320,Paid Search,34,301.7433333333333,Linear
68320,Paid Search,47,301.7433333333333,Linear
68320,Direct,21,301.7433333333333,Linear
68320,Direct,33,301.7433333333333,Linear
68320,Display,37,301.7433333333333,Linear
68320,Paid Social,8,301.7433333333333,Linear
68320,Direct,2,301.7433333333333,Linear
68320,Email,8,301.7433333333333,Linear
68320,Email,35,301.7433333333333,Linear
68320,Direct,4,301.7433333333333,Linear
68324,Affiliate,20,0.0,Linear
68324,Paid Social,15,0.0,Linear
68324,Affiliate,6,0.0,Linear
68324,Paid Search,1,0.0,Linear
68324,Affiliate,41,0.0,Linear
68324,Paid Social,26,0.0,Linear
68328,Display,16,0.0,Linear
68328,Direct,28,0.0,Linear
68328,Referrals,25,0.0,Linear
68328,Direct,49,0.0,Linear
68328,Affiliate,10,0.0,Linear
68328,Direct,49,0.0,Linear
68328,Affiliate,22,0.0,Linear
68328,Paid Search,15,0.0,Linear
68328,Paid Social,23,0.0,Linear
68340,Paid Social,40,691.29,Linear
68340,Paid Social,48,691.29,Linear
68340,Affiliate,19,691.29,Linear
68346,Email,1,0.0,Linear
68346,Paid Search,19,0.0,Linear
68346,Email,8,0.0,Linear
68346,Paid Search,50,0.0,Linear
68347,Paid Search,11,0.0,Linear
68348,Email,48,1459.71,Linear
68348,Display,20,1459.71,Linear
68357,Direct,48,0.0,Linear
68359,Direct,28,164.6585714285714,Linear
68359,Paid Social,23,164.6585714285714,Linear
68359,Affiliate,27,164.6585714285714,Linear
68359,Referrals,14,164.6585714285714,Linear
68359,Paid Social,5,164.6585714285714,Linear
68359,Affiliate,10,164.6585714285714,Linear
68359,Email,8,164.6585714285714,Linear
68365,Email,44,0.0,Linear
68365,Email,10,0.0,Linear
68368,Email,10,741.5825,Linear
68368,Paid Search,12,741.5825,Linear
68368,Affiliate,7,741.5825,Linear
68368,Affiliate,38,741.5825,Linear
68374,Paid Search,26,57.545,Linear
68374,Email,1,57.545,Linear
68375,Direct,43,1441.81,Linear
68376,Paid Social,1,684.335,Linear
68376,Email,18,684.335,Linear
68379,Referrals,43,0.0,Linear
68379,Paid Social,25,0.0,Linear
68380,Email,27,997.345,Linear
68380,Affiliate,49,997.345,Linear
68380,Paid Search,31,997.345,Linear
68380,Email,30,997.345,Linear
68382,Email,41,0.0,Linear
68382,Direct,8,0.0,Linear
68382,Referrals,9,0.0,Linear
68382,Email,48,0.0,Linear
68382,Display,22,0.0,Linear
68382,Direct,1,0.0,Linear
68382,Email,45,0.0,Linear
68384,Display,49,0.0,Linear
68384,Paid Social,30,0.0,Linear
68384,Affiliate,46,0.0,Linear
68384,Direct,49,0.0,Linear
68387,Referrals,42,0.0,Linear
68387,Display,35,0.0,Linear
68387,Display,42,0.0,Linear
68387,Paid Social,14,0.0,Linear
68391,Affiliate,36,388.495,Linear
68391,Paid Search,40,388.495,Linear
68391,Email,36,388.495,Linear
68391,Display,30,388.495,Linear
68394,Paid Social,4,64.56285714285714,Linear
68394,Paid Search,1,64.56285714285714,Linear
68394,Display,39,64.56285714285714,Linear
68394,Email,28,64.56285714285714,Linear
68394,Paid Social,12,64.56285714285714,Linear
68394,Display,4,64.56285714285714,Linear
68394,Display,28,64.56285714285714,Linear
68395,Referrals,25,0.0,Linear
68395,Affiliate,3,0.0,Linear
68398,Affiliate,40,691.7707692307692,Linear
68398,Paid Search,26,691.7707692307692,Linear
68398,Paid Search,37,691.7707692307692,Linear
68398,Affiliate,30,691.7707692307692,Linear
68398,Paid Search,10,691.7707692307692,Linear
68398,Paid Social,47,691.7707692307692,Linear
68398,Referrals,16,691.7707692307692,Linear
68398,Referrals,13,691.7707692307692,Linear
68398,Affiliate,36,691.7707692307692,Linear
68398,Paid Search,40,691.7707692307692,Linear
68398,Direct,41,691.7707692307692,Linear
68398,Affiliate,4,691.7707692307692,Linear
68398,Paid Social,24,691.7707692307692,Linear
68400,Referrals,47,0.0,Linear
68400,Affiliate,5,0.0,Linear
68400,Affiliate,11,0.0,Linear
68400,Affiliate,50,0.0,Linear
68400,Paid Search,4,0.0,Linear
68400,Referrals,30,0.0,Linear
68400,Affiliate,47,0.0,Linear
68400,Paid Search,37,0.0,Linear
68400,Paid Search,32,0.0,Linear
68400,Direct,21,0.0,Linear
68401,Email,17,337.65333333333336,Linear
68401,Paid Social,41,337.65333333333336,Linear
68401,Direct,19,337.65333333333336,Linear
68402,Direct,31,0.0,Linear
68402,Paid Search,6,0.0,Linear
68402,Paid Social,20,0.0,Linear
68402,Direct,6,0.0,Linear
68402,Display,42,0.0,Linear
68402,Direct,22,0.0,Linear
68402,Referrals,9,0.0,Linear
68402,Paid Search,13,0.0,Linear
68402,Email,46,0.0,Linear
68404,Paid Social,28,0.0,Linear
68404,Paid Search,24,0.0,Linear
68408,Paid Social,24,0.0,Linear
68408,Direct,33,0.0,Linear
68408,Paid Social,35,0.0,Linear
68408,Email,8,0.0,Linear
68408,Paid Search,22,0.0,Linear
68408,Affiliate,6,0.0,Linear
68408,Affiliate,44,0.0,Linear
68408,Direct,4,0.0,Linear
68408,Email,33,0.0,Linear
68408,Display,6,0.0,Linear
68408,Direct,38,0.0,Linear
68411,Referrals,6,0.0,Linear
68411,Direct,37,0.0,Linear
68411,Paid Social,42,0.0,Linear
68411,Paid Search,25,0.0,Linear
68413,Display,2,2509.3450000000003,Linear
68413,Display,37,2509.3450000000003,Linear
68415,Display,11,3473.99,Linear
68415,Referrals,43,3473.99,Linear
68415,Paid Social,9,3473.99,Linear
68417,Affiliate,23,0.0,Linear
68418,Display,40,207.47333333333333,Linear
68418,Affiliate,2,207.47333333333333,Linear
68418,Paid Search,9,207.47333333333333,Linear
68424,Display,44,336.4833333333333,Linear
68424,Paid Search,33,336.4833333333333,Linear
68424,Paid Search,6,336.4833333333333,Linear
68429,Affiliate,20,220.205,Linear
68429,Email,36,220.205,Linear
68432,Display,4,2856.06,Linear
68436,Display,35,0.0,Linear
68440,Referrals,24,0.0,Linear
68440,Paid Social,7,0.0,Linear
68440,Direct,6,0.0,Linear
68440,Display,50,0.0,Linear
68442,Display,2,1693.73,Linear
68444,Display,45,0.0,Linear
68444,Affiliate,30,0.0,Linear
68444,Email,17,0.0,Linear
68444,Affiliate,12,0.0,Linear
68444,Paid Social,25,0.0,Linear
68444,Display,37,0.0,Linear
68445,Display,48,1280.98,Linear
68445,Affiliate,18,1280.98,Linear
68445,Direct,1,1280.98,Linear
68445,Affiliate,23,1280.98,Linear
68447,Referrals,9,577.6583333333333,Linear
68447,Email,45,577.6583333333333,Linear
68447,Direct,28,577.6583333333333,Linear
68447,Display,9,577.6583333333333,Linear
68447,Referrals,47,577.6583333333333,Linear
68447,Affiliate,10,577.6583333333333,Linear
68454,Direct,31,148.79,Linear
68458,Referrals,30,298.42600000000004,Linear
68458,Affiliate,34,298.42600000000004,Linear
68458,Affiliate,8,298.42600000000004,Linear
68458,Paid Social,40,298.42600000000004,Linear
68458,Affiliate,13,298.42600000000004,Linear
68463,Direct,7,0.0,Linear
68463,Affiliate,42,0.0,Linear
68463,Email,29,0.0,Linear
68463,Direct,25,0.0,Linear
68463,Affiliate,50,0.0,Linear
68469,Affiliate,48,2053.02,Linear
68471,Referrals,38,0.0,Linear
68471,Direct,6,0.0,Linear
68472,Referrals,30,0.0,Linear
68472,Paid Search,32,0.0,Linear
68475,Display,20,0.0,Linear
68475,Display,41,0.0,Linear
68475,Email,38,0.0,Linear
68475,Email,8,0.0,Linear
68475,Paid Search,4,0.0,Linear
68475,Referrals,41,0.0,Linear
68475,Email,37,0.0,Linear
68475,Email,28,0.0,Linear
68475,Paid Social,24,0.0,Linear
68475,Direct,45,0.0,Linear
68475,Email,1,0.0,Linear
68483,Referrals,9,0.0,Linear
68483,Paid Social,36,0.0,Linear
68483,Display,10,0.0,Linear
68483,Email,24,0.0,Linear
68483,Paid Social,20,0.0,Linear
68488,Paid Social,15,0.0,Linear
68488,Direct,8,0.0,Linear
68488,Display,41,0.0,Linear
68488,Paid Search,15,0.0,Linear
68488,Direct,10,0.0,Linear
68488,Email,13,0.0,Linear
68489,Display,25,260.998,Linear
68489,Referrals,43,260.998,Linear
68489,Email,30,260.998,Linear
68489,Display,27,260.998,Linear
68489,Paid Search,10,260.998,Linear
68491,Display,27,16.87727272727273,Linear
68491,Paid Search,44,16.87727272727273,Linear
68491,Direct,18,16.87727272727273,Linear
68491,Direct,36,16.87727272727273,Linear
68491,Direct,49,16.87727272727273,Linear
68491,Display,29,16.87727272727273,Linear
68491,Paid Search,47,16.87727272727273,Linear
68491,Display,1,16.87727272727273,Linear
68491,Paid Search,3,16.87727272727273,Linear
68491,Direct,10,16.87727272727273,Linear
68491,Display,44,16.87727272727273,Linear
68495,Display,24,0.0,Linear
68495,Paid Social,39,0.0,Linear
68498,Paid Social,16,242.814,Linear
68498,Display,32,242.814,Linear
68498,Affiliate,12,242.814,Linear
68498,Paid Social,18,242.814,Linear
68498,Paid Search,29,242.814,Linear
68500,Paid Search,12,0.0,Linear
68500,Referrals,7,0.0,Linear
68500,Affiliate,40,0.0,Linear
68500,Paid Search,45,0.0,Linear
68500,Email,27,0.0,Linear
68500,Email,8,0.0,Linear
68501,Email,15,0.0,Linear
68501,Paid Social,13,0.0,Linear
68501,Direct,18,0.0,Linear
68501,Referrals,20,0.0,Linear
68501,Affiliate,5,0.0,Linear
68501,Paid Search,35,0.0,Linear
68502,Display,14,0.0,Linear
68502,Direct,21,0.0,Linear
68502,Direct,23,0.0,Linear
68502,Paid Search,22,0.0,Linear
68502,Email,40,0.0,Linear
68502,Paid Search,36,0.0,Linear
68502,Email,10,0.0,Linear
68502,Referrals,29,0.0,Linear
68502,Affiliate,40,0.0,Linear
68502,Affiliate,29,0.0,Linear
68504,Email,14,1130.28,Linear
68504,Direct,37,1130.28,Linear
68504,Email,9,1130.28,Linear
68506,Paid Social,47,0.0,Linear
68506,Affiliate,14,0.0,Linear
68507,Email,45,0.0,Linear
68507,Email,13,0.0,Linear
68507,Referrals,14,0.0,Linear
68508,Paid Search,21,551.015,Linear
68508,Referrals,32,551.015,Linear
68508,Affiliate,1,551.015,Linear
68508,Display,46,551.015,Linear
68510,Email,15,810.575,Linear
68510,Display,31,810.575,Linear
68510,Paid Social,7,810.575,Linear
68510,Paid Search,12,810.575,Linear
68512,Paid Social,37,0.0,Linear
68512,Display,39,0.0,Linear
68512,Display,4,0.0,Linear
68512,Email,40,0.0,Linear
68512,Email,43,0.0,Linear
68512,Display,15,0.0,Linear
68513,Email,39,224.48666666666668,Linear
68513,Referrals,13,224.48666666666668,Linear
68513,Email,11,224.48666666666668,Linear
68514,Affiliate,50,6139.27,Linear
68514,Direct,20,6139.27,Linear
68515,Email,37,451.3975,Linear
68515,Paid Social,28,451.3975,Linear
68515,Email,26,451.3975,Linear
68515,Direct,8,451.3975,Linear
68516,Referrals,28,150.59857142857143,Linear
68516,Paid Search,37,150.59857142857143,Linear
68516,Email,32,150.59857142857143,Linear
68516,Paid Social,5,150.59857142857143,Linear
68516,Direct,9,150.59857142857143,Linear
68516,Affiliate,6,150.59857142857143,Linear
68516,Paid Search,34,150.59857142857143,Linear
68518,Paid Search,8,1840.23,Linear
68523,Email,33,0.0,Linear
68523,Paid Search,43,0.0,Linear
68523,Direct,17,0.0,Linear
68523,Display,6,0.0,Linear
68523,Direct,24,0.0,Linear
68542,Paid Search,42,696.13,Linear
68542,Paid Social,20,696.13,Linear
68542,Affiliate,37,696.13,Linear
68542,Direct,40,696.13,Linear
68542,Paid Social,40,696.13,Linear
68542,Display,6,696.13,Linear
68542,Email,8,696.13,Linear
68543,Direct,28,0.0,Linear
68545,Display,9,0.0,Linear
68545,Affiliate,48,0.0,Linear
68545,Paid Social,1,0.0,Linear
68545,Email,20,0.0,Linear
68545,Display,39,0.0,Linear
68545,Affiliate,16,0.0,Linear
68545,Paid Search,1,0.0,Linear
68545,Affiliate,17,0.0,Linear
68548,Display,49,5325.63,Linear
68550,Paid Social,10,11253.62,Linear
68551,Direct,21,557.415,Linear
68551,Paid Search,50,557.415,Linear
68551,Display,48,557.415,Linear
68551,Paid Social,35,557.415,Linear
68551,Paid Search,38,557.415,Linear
68551,Email,34,557.415,Linear
68551,Referrals,41,557.415,Linear
68551,Affiliate,33,557.415,Linear
68552,Paid Social,6,0.0,Linear
68553,Direct,35,0.0,Linear
68553,Display,49,0.0,Linear
68553,Affiliate,18,0.0,Linear
68553,Referrals,32,0.0,Linear
68555,Paid Search,16,424.906,Linear
68555,Referrals,7,424.906,Linear
68555,Paid Social,5,424.906,Linear
68555,Email,27,424.906,Linear
68555,Affiliate,26,424.906,Linear
68556,Display,34,3246.72,Linear
68566,Direct,1,0.0,Linear
68568,Paid Social,42,9.986666666666666,Linear
68568,Paid Social,24,9.986666666666666,Linear
68568,Email,9,9.986666666666666,Linear
68568,Affiliate,29,9.986666666666666,Linear
68568,Paid Social,38,9.986666666666666,Linear
68568,Display,28,9.986666666666666,Linear
68577,Direct,33,6670.4400000000005,Linear
68579,Paid Social,24,366.8766666666667,Linear
68579,Direct,38,366.8766666666667,Linear
68579,Display,3,366.8766666666667,Linear
68581,Direct,8,0.0,Linear
68581,Paid Social,30,0.0,Linear
68581,Display,9,0.0,Linear
68581,Display,18,0.0,Linear
68583,Email,29,0.0,Linear
68587,Email,35,1177.59,Linear
68587,Paid Search,1,1177.59,Linear
68587,Email,7,1177.59,Linear
68588,Paid Social,10,0.0,Linear
68588,Paid Social,48,0.0,Linear
68588,Paid Social,5,0.0,Linear
68588,Paid Search,35,0.0,Linear
68588,Paid Search,12,0.0,Linear
68588,Direct,11,0.0,Linear
68593,Direct,24,807.8566666666667,Linear
68593,Display,23,807.8566666666667,Linear
68593,Referrals,33,807.8566666666667,Linear
68596,Paid Search,11,394.676,Linear
68596,Direct,50,394.676,Linear
68596,Referrals,47,394.676,Linear
68596,Display,3,394.676,Linear
68596,Direct,28,394.676,Linear
68598,Paid Search,43,0.0,Linear
68598,Paid Search,46,0.0,Linear
68598,Paid Social,46,0.0,Linear
68598,Paid Social,45,0.0,Linear
68598,Referrals,13,0.0,Linear
68598,Referrals,49,0.0,Linear
68598,Email,35,0.0,Linear
68598,Direct,42,0.0,Linear
68598,Referrals,6,0.0,Linear
68607,Display,33,112.88,Linear
68607,Direct,17,112.88,Linear
68607,Direct,2,112.88,Linear
68607,Referrals,41,112.88,Linear
68607,Paid Search,37,112.88,Linear
68607,Paid Search,3,112.88,Linear
68608,Paid Social,10,112.98625,Linear
68608,Paid Social,47,112.98625,Linear
68608,Email,34,112.98625,Linear
68608,Affiliate,21,112.98625,Linear
68608,Email,21,112.98625,Linear
68608,Display,31,112.98625,Linear
68608,Direct,38,112.98625,Linear
68608,Referrals,20,112.98625,Linear
68609,Affiliate,38,358.4685714285714,Linear
68609,Direct,23,358.4685714285714,Linear
68609,Paid Social,29,358.4685714285714,Linear
68609,Paid Search,38,358.4685714285714,Linear
68609,Affiliate,42,358.4685714285714,Linear
68609,Email,39,358.4685714285714,Linear
68609,Email,30,358.4685714285714,Linear
68610,Paid Social,38,0.0,Linear
68610,Email,6,0.0,Linear
68610,Paid Social,25,0.0,Linear
68610,Affiliate,28,0.0,Linear
68613,Affiliate,14,0.0,Linear
68613,Display,24,0.0,Linear
68613,Display,32,0.0,Linear
68613,Display,47,0.0,Linear
68613,Direct,8,0.0,Linear
