event_id,timestamp,customer_id,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order,purchase_time
415551,2023-01-26 10:11:55,82343,S2942757,page_view,222,Tablet,Paid Social,37,Profile,1813,B,1,2024-01-02 11:53:50
642302,2023-03-31 20:52:04,82343,S9982663,product_view,500,Mobile,Display,2,Checkout,3217,A,2,2024-01-02 11:53:50
629207,2023-05-12 07:30:55,82343,S5772594,product_view,236,Tablet,Paid Social,21,Category,2062,A,3,2024-01-02 11:53:50
461021,2023-07-15 18:01:46,82343,S7971828,page_view,82,Desktop,Paid Social,47,Home,1598,A,4,2024-01-02 11:53:50
630747,2023-08-18 05:21:03,82343,S7020624,product_view,438,Mobile,Referrals,41,Checkout,2595,B,5,2024-01-02 11:53:50
500915,2023-09-29 12:49:13,82343,S2003573,product_view,95,Tablet,Affiliate,29,Home,125,A,6,2024-01-02 11:53:50
325498,2023-11-04 00:48:14,82343,S5326588,product_view,285,Desktop,Referrals,16,Profile,3316,B,7,2024-01-02 11:53:50
332239,2024-01-02 11:53:50,82343,S2746372,purchase,429,Desktop,Direct,11,Category,3384,A,8,2024-01-02 11:53:50
110701,2023-08-20 11:35:42,82346,S3088716,page_view,34,Desktop,Paid Search,25,Category,654,A,1,2024-12-02 02:09:36
31289,2023-09-23 16:47:36,82346,S3073192,wishlist,242,Tablet,Affiliate,19,Category,1273,B,2,2024-12-02 02:09:36
780657,2023-11-13 03:58:48,82346,S9413939,add_to_cart,45,Mobile,Paid Social,14,Home,576,A,3,2024-12-02 02:09:36
439882,2024-06-24 07:48:22,82346,S5985912,checkout,60,Tablet,Affiliate,31,Search,3263,B,4,2024-12-02 02:09:36
76779,2024-12-02 02:09:36,82346,S9217562,purchase,354,Tablet,Direct,31,Product,2325,A,5,2024-12-02 02:09:36
508762,2023-03-23 06:51:10,82348,S4287738,purchase,70,Tablet,Paid Search,29,Profile,115,A,1,2023-03-23 06:51:10
353025,2023-09-09 20:54:59,82350,S8922278,product_view,389,Mobile,Referrals,40,Product,2848,B,1,2023-12-22 06:24:44
75383,2023-09-16 14:10:07,82350,S2652464,page_view,45,Mobile,Paid Search,23,Product,2900,A,2,2023-12-22 06:24:44
355800,2023-11-19 17:22:57,82350,S7312060,search,469,Tablet,Paid Social,40,Search,2448,B,3,2023-12-22 06:24:44
134989,2023-12-22 06:24:44,82350,S9011206,purchase,22,Mobile,Paid Search,27,Search,1420,B,4,2023-12-22 06:24:44
205328,2023-01-29 14:17:56,82353,S5473180,purchase,359,Tablet,Referrals,23,Product,3205,A,1,2023-01-29 14:17:56
526443,2023-02-10 23:17:29,82356,S9141788,checkout,361,Mobile,Paid Social,33,Search,918,B,1,2024-11-05 16:34:42
285271,2023-04-11 03:30:38,82356,S3032842,page_view,466,Mobile,Direct,19,Checkout,1820,B,2,2024-11-05 16:34:42
658887,2023-04-18 17:46:23,82356,S3206876,product_view,325,Tablet,Email,3,Checkout,3204,B,3,2024-11-05 16:34:42
475908,2023-07-20 01:24:51,82356,S7446441,page_view,497,Desktop,Referrals,35,Search,14,A,4,2024-11-05 16:34:42
95450,2023-09-28 18:38:36,82356,S6089352,page_view,369,Tablet,Direct,30,Checkout,562,B,5,2024-11-05 16:34:42
377767,2024-02-23 23:07:15,82356,S9973115,product_view,67,Mobile,Display,34,Search,1026,A,6,2024-11-05 16:34:42
272351,2024-07-04 22:23:58,82356,S6953192,product_view,250,Desktop,Email,40,Search,2402,B,7,2024-11-05 16:34:42
272021,2024-09-10 18:24:15,82356,S8666724,product_view,126,Desktop,Affiliate,35,Product,3169,B,8,2024-11-05 16:34:42
199837,2024-11-04 23:56:39,82356,S8482663,wishlist,203,Desktop,Referrals,6,Checkout,1631,A,9,2024-11-05 16:34:42
259575,2024-11-05 16:34:42,82356,S7095811,purchase,359,Mobile,Paid Search,7,Category,1776,B,10,2024-11-05 16:34:42
649726,2023-01-28 20:58:34,82360,S8897159,page_view,346,Mobile,Display,21,Home,1874,A,1,2023-03-05 04:49:19
242237,2023-03-05 04:49:19,82360,S1339274,purchase,354,Tablet,Affiliate,44,Category,981,B,2,2023-03-05 04:49:19
202283,2023-05-21 11:09:26,82362,S9196245,product_view,339,Mobile,Direct,33,Home,603,A,1,2024-06-27 12:11:23
114943,2024-06-27 12:11:23,82362,S1280995,purchase,424,Mobile,Referrals,20,Product,2417,A,2,2024-06-27 12:11:23
37038,2023-02-24 05:52:58,82366,S3666630,product_view,387,Desktop,Paid Search,2,Checkout,2961,A,1,2024-05-20 08:49:05
363461,2023-07-22 12:10:02,82366,S3314998,login,110,Mobile,Direct,16,Home,1363,A,2,2024-05-20 08:49:05
592526,2023-12-27 11:43:26,82366,S7487833,product_view,305,Tablet,Email,23,Search,2214,B,3,2024-05-20 08:49:05
697691,2024-01-22 02:38:23,82366,S1033763,wishlist,16,Mobile,Referrals,49,Checkout,2740,A,4,2024-05-20 08:49:05
653514,2024-04-15 22:10:39,82366,S7693354,add_to_cart,54,Desktop,Email,49,Product,2411,B,5,2024-05-20 08:49:05
786731,2024-05-20 08:49:05,82366,S3286632,purchase,343,Tablet,Display,20,Product,354,A,6,2024-05-20 08:49:05
783501,2023-03-06 14:53:12,82367,S9678528,product_view,411,Tablet,Email,17,Checkout,2660,B,1,2024-04-23 19:36:27
6715,2023-03-19 23:26:25,82367,S7720918,product_view,441,Desktop,Referrals,28,Home,3075,A,2,2024-04-23 19:36:27
194160,2023-03-21 08:35:09,82367,S8690942,page_view,259,Tablet,Referrals,17,Cart,540,A,3,2024-04-23 19:36:27
120291,2023-05-31 18:02:02,82367,S8980491,product_view,195,Tablet,Direct,47,Checkout,663,A,4,2024-04-23 19:36:27
489346,2023-09-18 16:53:37,82367,S2781338,wishlist,28,Tablet,Display,17,Checkout,1114,A,5,2024-04-23 19:36:27
655564,2023-10-06 09:49:00,82367,S9568088,page_view,44,Desktop,Referrals,40,Checkout,2388,A,6,2024-04-23 19:36:27
472490,2023-10-26 02:41:08,82367,S7181958,page_view,195,Desktop,Paid Search,4,Home,1567,A,7,2024-04-23 19:36:27
179532,2024-04-23 19:36:27,82367,S3056699,purchase,21,Tablet,Display,41,Profile,2287,A,8,2024-04-23 19:36:27
7061,2023-07-05 01:46:18,82368,S6884373,purchase,70,Tablet,Paid Search,13,Home,1764,B,1,2023-07-05 01:46:18
130450,2023-01-10 14:38:04,82370,S1301941,page_view,253,Desktop,Referrals,14,Checkout,365,A,1,2023-07-16 04:44:45
593171,2023-03-01 02:03:08,82370,S9286922,product_view,109,Mobile,Referrals,36,Search,649,A,2,2023-07-16 04:44:45
538185,2023-03-02 10:49:50,82370,S9601801,add_to_cart,249,Desktop,Email,8,Product,1151,A,3,2023-07-16 04:44:45
580668,2023-06-25 14:22:30,82370,S7021810,wishlist,47,Desktop,Paid Search,43,Product,2780,A,4,2023-07-16 04:44:45
368675,2023-07-01 14:31:00,82370,S4668115,wishlist,268,Tablet,Paid Search,47,Category,877,B,5,2023-07-16 04:44:45
275011,2023-07-16 04:44:45,82370,S9293458,purchase,160,Mobile,Referrals,17,Home,998,B,6,2023-07-16 04:44:45
259998,2023-07-09 13:29:22,82374,S6871877,wishlist,146,Tablet,Affiliate,22,Home,1377,B,1,2024-12-15 09:58:55
141165,2023-07-17 05:46:06,82374,S3284005,product_view,379,Mobile,Email,22,Checkout,59,B,2,2024-12-15 09:58:55
420299,2024-07-16 22:40:02,82374,S2228467,product_view,48,Desktop,Affiliate,4,Home,225,A,3,2024-12-15 09:58:55
771285,2024-08-03 03:35:45,82374,S9019177,product_view,38,Tablet,Direct,26,Home,1183,A,4,2024-12-15 09:58:55
437403,2024-12-05 11:03:34,82374,S4374017,page_view,42,Desktop,Paid Search,49,Checkout,1726,A,5,2024-12-15 09:58:55
513003,2024-12-15 09:58:55,82374,S6076142,purchase,392,Desktop,Direct,17,Category,226,A,6,2024-12-15 09:58:55
410312,2023-01-18 23:29:50,82379,S1524756,wishlist,301,Desktop,Email,15,Category,833,B,1,2023-06-05 10:50:16
468353,2023-03-12 04:12:14,82379,S8281773,page_view,6,Desktop,Affiliate,5,Product,287,B,2,2023-06-05 10:50:16
712177,2023-04-03 16:22:20,82379,S3824097,add_to_cart,442,Mobile,Affiliate,44,Product,3309,A,3,2023-06-05 10:50:16
300643,2023-06-05 10:50:16,82379,S2356404,purchase,84,Mobile,Paid Search,39,Cart,786,B,4,2023-06-05 10:50:16
476135,2023-09-05 20:24:17,82382,S6711478,wishlist,207,Desktop,Paid Search,18,Product,2675,B,1,2024-01-15 05:34:19
209016,2023-09-24 03:18:10,82382,S9446966,page_view,500,Desktop,Email,45,Search,533,A,2,2024-01-15 05:34:19
664847,2023-10-11 06:32:20,82382,S2972460,page_view,235,Tablet,Display,50,Checkout,2903,A,3,2024-01-15 05:34:19
333601,2024-01-15 05:34:19,82382,S3424501,purchase,480,Desktop,Direct,20,Checkout,1546,A,4,2024-01-15 05:34:19
609053,2024-04-23 13:40:45,82383,S9520047,purchase,3,Desktop,Affiliate,14,Profile,1925,B,1,2024-04-23 13:40:45
590694,2023-10-28 19:03:05,82385,S1329087,wishlist,273,Desktop,Paid Search,36,Checkout,2100,A,1,2024-09-15 18:09:28
333381,2024-03-17 21:22:29,82385,S2032196,wishlist,471,Mobile,Paid Search,23,Profile,459,B,2,2024-09-15 18:09:28
576241,2024-05-19 21:54:35,82385,S9521851,checkout,13,Tablet,Direct,35,Product,1492,B,3,2024-09-15 18:09:28
77780,2024-07-18 00:39:11,82385,S5006836,product_view,223,Tablet,Paid Social,28,Profile,2449,B,4,2024-09-15 18:09:28
646491,2024-08-20 19:01:20,82385,S2644638,add_to_cart,21,Mobile,Paid Search,44,Profile,2075,A,5,2024-09-15 18:09:28
463336,2024-09-15 18:09:28,82385,S6862113,purchase,125,Desktop,Direct,13,Cart,2647,A,6,2024-09-15 18:09:28
334158,2023-09-23 05:17:46,82388,S1792437,page_view,421,Mobile,Paid Search,17,Category,3417,A,1,2023-11-15 12:25:03
145778,2023-11-15 12:25:03,82388,S5180674,purchase,12,Desktop,Display,15,Cart,391,B,2,2023-11-15 12:25:03
547011,2023-01-17 14:28:49,82389,S6665022,wishlist,221,Desktop,Paid Social,28,Product,2098,B,1,2024-02-03 17:35:33
787229,2024-02-03 17:35:33,82389,S5624428,purchase,284,Tablet,Paid Social,27,Checkout,3374,B,2,2024-02-03 17:35:33
340100,2023-01-01 16:16:05,82392,S2754103,purchase,29,Tablet,Paid Search,46,Product,1525,A,1,2023-01-01 16:16:05
787576,2023-01-25 21:40:14,82396,S1917335,page_view,393,Mobile,Referrals,46,Category,2246,A,1,2024-11-02 03:42:48
263173,2023-06-15 10:44:08,82396,S6315666,page_view,223,Desktop,Direct,48,Product,1856,A,2,2024-11-02 03:42:48
424623,2023-08-15 19:54:26,82396,S5503058,page_view,483,Tablet,Paid Search,7,Profile,1780,A,3,2024-11-02 03:42:48
717274,2024-09-02 18:01:23,82396,S3062056,product_view,272,Mobile,Paid Social,2,Cart,3188,A,4,2024-11-02 03:42:48
27763,2024-09-22 16:37:33,82396,S6137096,product_view,435,Desktop,Affiliate,38,Search,2481,A,5,2024-11-02 03:42:48
564519,2024-10-03 17:56:30,82396,S3498038,search,415,Mobile,Paid Search,22,Product,2304,B,6,2024-11-02 03:42:48
95973,2024-11-02 03:42:48,82396,S1410773,purchase,420,Tablet,Paid Social,3,Search,480,A,7,2024-11-02 03:42:48
263549,2023-01-31 19:34:23,82399,S2601290,page_view,358,Desktop,Email,30,Checkout,1271,A,1,2023-09-13 15:26:36
106634,2023-08-04 12:13:36,82399,S2552597,wishlist,78,Mobile,Referrals,50,Checkout,3342,A,2,2023-09-13 15:26:36
657754,2023-09-13 15:26:36,82399,S9952262,purchase,144,Desktop,Direct,37,Category,2135,A,3,2023-09-13 15:26:36
421104,2023-05-28 12:01:39,82403,S3317928,purchase,54,Mobile,Email,29,Category,1319,B,1,2023-05-28 12:01:39
510836,2023-05-06 22:58:35,82405,S2388244,page_view,231,Tablet,Direct,7,Checkout,735,A,1,2024-03-15 13:48:54
190517,2023-05-21 20:13:16,82405,S8605535,checkout,150,Mobile,Paid Social,27,Home,1437,A,2,2024-03-15 13:48:54
191061,2023-11-18 12:48:05,82405,S8627255,page_view,424,Desktop,Direct,24,Cart,3600,B,3,2024-03-15 13:48:54
227402,2024-03-01 19:18:37,82405,S5369755,page_view,256,Mobile,Display,23,Home,3075,A,4,2024-03-15 13:48:54
167096,2024-03-15 13:48:54,82405,S5506172,purchase,256,Tablet,Paid Search,32,Checkout,3441,B,5,2024-03-15 13:48:54
488575,2023-04-06 04:12:16,82406,S7711222,page_view,454,Tablet,Direct,44,Home,2099,A,1,2024-10-01 16:24:56
321253,2023-06-18 21:27:54,82406,S9414651,add_to_cart,442,Desktop,Referrals,29,Category,1611,A,2,2024-10-01 16:24:56
126967,2023-09-12 13:04:26,82406,S3812646,page_view,243,Desktop,Email,8,Checkout,3596,B,3,2024-10-01 16:24:56
746381,2023-12-12 12:37:27,82406,S9533076,search,56,Tablet,Referrals,31,Category,2646,B,4,2024-10-01 16:24:56
619995,2024-02-09 08:11:21,82406,S7386429,add_to_cart,144,Mobile,Referrals,13,Search,2998,B,5,2024-10-01 16:24:56
175182,2024-02-26 02:30:08,82406,S4257990,page_view,253,Desktop,Direct,44,Cart,3572,B,6,2024-10-01 16:24:56
776219,2024-04-02 17:51:22,82406,S4598542,login,478,Mobile,Display,19,Product,1243,A,7,2024-10-01 16:24:56
187737,2024-07-06 22:55:17,82406,S9461038,product_view,344,Mobile,Paid Search,19,Home,3373,A,8,2024-10-01 16:24:56
262560,2024-09-12 12:03:50,82406,S2440123,product_view,312,Mobile,Affiliate,50,Checkout,513,B,9,2024-10-01 16:24:56
277822,2024-10-01 16:24:56,82406,S6035626,purchase,371,Desktop,Paid Search,20,Checkout,1774,A,10,2024-10-01 16:24:56
586445,2023-11-02 01:54:59,82412,S9548189,page_view,296,Tablet,Affiliate,13,Home,1612,A,1,2024-06-12 12:33:27
361040,2024-06-12 12:33:27,82412,S2013037,purchase,329,Tablet,Paid Social,41,Search,724,B,2,2024-06-12 12:33:27
86142,2023-01-07 17:51:08,82415,S2499255,checkout,301,Desktop,Paid Search,6,Checkout,3598,A,1,2024-03-08 07:47:12
505145,2024-01-21 19:58:42,82415,S5239144,page_view,310,Desktop,Paid Social,43,Product,3212,B,2,2024-03-08 07:47:12
782122,2024-03-08 07:47:12,82415,S3494626,purchase,165,Desktop,Direct,46,Cart,867,A,3,2024-03-08 07:47:12
131721,2023-01-07 19:14:07,82417,S7668384,page_view,323,Tablet,Display,20,Cart,1387,B,1,2024-01-16 11:28:06
531678,2023-08-06 09:54:31,82417,S5132034,add_to_cart,332,Desktop,Display,18,Checkout,688,A,2,2024-01-16 11:28:06
168879,2023-08-07 03:41:32,82417,S9241661,product_view,314,Mobile,Display,33,Checkout,394,A,3,2024-01-16 11:28:06
299603,2024-01-16 11:28:06,82417,S1570486,purchase,54,Tablet,Paid Social,42,Profile,2562,B,4,2024-01-16 11:28:06
8844,2023-02-26 23:02:56,82419,S2401707,checkout,459,Desktop,Paid Social,5,Home,3009,A,1,2023-09-30 20:56:08
24730,2023-05-15 06:54:27,82419,S3722260,add_to_cart,320,Tablet,Referrals,50,Checkout,2972,A,2,2023-09-30 20:56:08
19217,2023-06-17 13:47:03,82419,S9020611,product_view,284,Tablet,Referrals,47,Product,2632,A,3,2023-09-30 20:56:08
739473,2023-09-09 01:27:13,82419,S5549400,page_view,216,Desktop,Direct,50,Product,2987,A,4,2023-09-30 20:56:08
405098,2023-09-30 20:56:08,82419,S1721442,purchase,222,Mobile,Paid Social,44,Profile,2828,A,5,2023-09-30 20:56:08
594344,2023-02-05 01:58:38,82421,S9984398,add_to_cart,276,Desktop,Paid Search,26,Category,943,A,1,2023-02-21 14:34:29
239445,2023-02-21 14:34:29,82421,S5538474,purchase,169,Mobile,Display,14,Search,2693,A,2,2023-02-21 14:34:29
486963,2023-01-31 03:42:01,82426,S5157419,page_view,296,Desktop,Paid Social,19,Profile,2134,A,1,2024-12-03 05:49:37
535898,2023-04-05 02:40:54,82426,S6618446,page_view,246,Desktop,Paid Search,46,Search,2522,B,2,2024-12-03 05:49:37
676178,2023-04-08 16:33:56,82426,S1331386,product_view,475,Mobile,Paid Social,31,Product,2495,A,3,2024-12-03 05:49:37
247264,2023-04-19 18:44:45,82426,S6997396,page_view,37,Tablet,Affiliate,21,Cart,526,A,4,2024-12-03 05:49:37
751675,2023-08-03 09:03:10,82426,S8389288,page_view,73,Tablet,Display,32,Profile,395,A,5,2024-12-03 05:49:37
167543,2023-12-09 18:45:19,82426,S9903888,login,119,Mobile,Referrals,29,Product,3035,A,6,2024-12-03 05:49:37
86407,2024-01-01 17:53:00,82426,S1791012,product_view,220,Mobile,Referrals,9,Product,2731,A,7,2024-12-03 05:49:37
457091,2024-12-03 05:49:37,82426,S9345468,purchase,348,Mobile,Email,13,Profile,1285,A,8,2024-12-03 05:49:37
493155,2023-03-19 21:39:44,82428,S8245955,page_view,19,Tablet,Affiliate,5,Search,1378,A,1,2024-01-12 08:36:58
415896,2023-06-02 08:50:15,82428,S9643300,login,1,Desktop,Paid Social,40,Search,3248,A,2,2024-01-12 08:36:58
535028,2023-07-19 11:52:52,82428,S9479571,login,247,Tablet,Direct,43,Category,407,B,3,2024-01-12 08:36:58
403334,2023-08-26 20:44:54,82428,S3179592,search,137,Desktop,Affiliate,31,Category,1589,A,4,2024-01-12 08:36:58
417604,2024-01-12 08:36:58,82428,S8246589,purchase,269,Desktop,Direct,18,Checkout,3523,B,5,2024-01-12 08:36:58
547784,2023-01-04 22:19:10,82432,S5719123,product_view,129,Desktop,Email,1,Cart,1485,B,1,2025-01-19 04:44:22
431007,2023-04-13 16:57:56,82432,S6995815,search,23,Mobile,Email,23,Checkout,11,B,2,2025-01-19 04:44:22
328913,2023-05-17 08:21:39,82432,S2433320,page_view,164,Desktop,Referrals,28,Home,10,B,3,2025-01-19 04:44:22
751454,2023-08-27 04:37:17,82432,S3841472,page_view,202,Desktop,Email,42,Search,1065,A,4,2025-01-19 04:44:22
76967,2023-08-30 20:37:07,82432,S7376974,product_view,375,Tablet,Email,27,Checkout,3113,B,5,2025-01-19 04:44:22
454787,2023-09-18 15:23:48,82432,S5933560,search,165,Desktop,Paid Social,11,Profile,3119,B,6,2025-01-19 04:44:22
699464,2024-11-07 16:34:33,82432,S7823395,page_view,25,Mobile,Affiliate,21,Category,2890,A,7,2025-01-19 04:44:22
304553,2025-01-19 04:44:22,82432,S9479475,purchase,149,Desktop,Referrals,1,Cart,2377,A,8,2025-01-19 04:44:22
181953,2023-07-05 03:34:31,82438,S9146914,page_view,244,Tablet,Referrals,8,Profile,2208,A,1,2024-07-23 03:24:41
149585,2023-12-18 11:31:50,82438,S2389704,search,22,Desktop,Email,22,Cart,2453,A,2,2024-07-23 03:24:41
684054,2024-01-19 20:12:38,82438,S9104724,page_view,382,Mobile,Display,49,Home,3549,A,3,2024-07-23 03:24:41
309858,2024-01-23 09:55:33,82438,S1288649,search,20,Desktop,Referrals,47,Home,754,A,4,2024-07-23 03:24:41
8191,2024-07-23 03:24:41,82438,S5837221,purchase,308,Desktop,Display,17,Search,379,A,5,2024-07-23 03:24:41
221496,2023-08-01 20:14:10,82441,S6408579,login,96,Desktop,Email,32,Home,2330,B,1,2023-10-29 09:47:29
729544,2023-10-04 15:22:36,82441,S5348275,wishlist,157,Mobile,Direct,37,Search,3287,A,2,2023-10-29 09:47:29
65141,2023-10-29 09:47:29,82441,S9556237,purchase,426,Mobile,Email,45,Cart,2545,B,3,2023-10-29 09:47:29
297070,2023-04-30 09:26:55,82449,S8930048,page_view,40,Mobile,Referrals,42,Profile,3170,B,1,2024-09-09 23:48:14
171225,2023-08-23 08:09:09,82449,S4553972,product_view,274,Tablet,Referrals,17,Checkout,1132,B,2,2024-09-09 23:48:14
274496,2023-09-16 12:35:45,82449,S6778661,page_view,8,Tablet,Direct,16,Checkout,1706,A,3,2024-09-09 23:48:14
355184,2023-11-17 23:26:48,82449,S8894409,add_to_cart,327,Desktop,Referrals,15,Search,1942,A,4,2024-09-09 23:48:14
283090,2024-01-10 00:32:58,82449,S5802904,page_view,289,Desktop,Email,39,Search,74,A,5,2024-09-09 23:48:14
75103,2024-01-30 15:10:08,82449,S4852143,page_view,402,Desktop,Email,12,Profile,3049,B,6,2024-09-09 23:48:14
158490,2024-07-20 08:36:26,82449,S2055506,page_view,345,Mobile,Referrals,2,Home,3554,B,7,2024-09-09 23:48:14
576425,2024-08-19 17:13:19,82449,S1837550,page_view,245,Tablet,Paid Search,16,Checkout,3157,A,8,2024-09-09 23:48:14
578429,2024-09-09 23:48:14,82449,S1062714,purchase,292,Desktop,Paid Social,35,Home,2941,A,9,2024-09-09 23:48:14
403188,2023-01-28 22:53:50,82452,S4537318,wishlist,404,Tablet,Referrals,27,Cart,594,A,1,2023-07-29 22:12:27
80033,2023-02-25 22:47:44,82452,S6031675,product_view,322,Desktop,Paid Search,40,Home,3055,A,2,2023-07-29 22:12:27
390791,2023-03-01 14:19:39,82452,S5560316,page_view,253,Tablet,Paid Search,12,Profile,532,A,3,2023-07-29 22:12:27
115648,2023-04-14 08:59:48,82452,S1690578,page_view,111,Desktop,Direct,25,Profile,3060,B,4,2023-07-29 22:12:27
111945,2023-07-01 22:45:07,82452,S2957709,page_view,475,Desktop,Display,29,Profile,479,B,5,2023-07-29 22:12:27
180973,2023-07-02 06:19:06,82452,S3932766,product_view,224,Tablet,Referrals,3,Search,2149,B,6,2023-07-29 22:12:27
23993,2023-07-06 14:11:04,82452,S7636442,search,440,Mobile,Paid Search,50,Home,3438,B,7,2023-07-29 22:12:27
139901,2023-07-29 22:12:27,82452,S3076864,purchase,3,Desktop,Direct,41,Search,387,A,8,2023-07-29 22:12:27
764872,2023-05-08 11:18:02,82453,S5130665,search,491,Tablet,Paid Social,20,Checkout,1022,B,1,2024-04-28 12:21:50
6351,2023-09-08 02:52:28,82453,S9815706,login,415,Tablet,Email,41,Search,978,A,2,2024-04-28 12:21:50
539799,2023-12-15 10:05:38,82453,S2104123,wishlist,214,Tablet,Paid Search,6,Checkout,433,A,3,2024-04-28 12:21:50
17960,2024-02-06 09:54:46,82453,S4976322,add_to_cart,87,Desktop,Affiliate,42,Checkout,2156,B,4,2024-04-28 12:21:50
674909,2024-04-28 12:21:50,82453,S4817478,purchase,81,Tablet,Paid Search,14,Cart,1651,B,5,2024-04-28 12:21:50
198955,2023-08-18 00:58:16,82454,S7090174,product_view,60,Mobile,Display,41,Checkout,2499,B,1,2024-03-19 00:47:50
519688,2023-10-12 23:33:27,82454,S2174495,product_view,297,Tablet,Referrals,41,Cart,1158,B,2,2024-03-19 00:47:50
774252,2024-03-19 00:47:50,82454,S7136483,purchase,167,Tablet,Display,20,Search,1156,B,3,2024-03-19 00:47:50
361806,2023-01-15 11:29:53,82456,S5066014,product_view,45,Mobile,Affiliate,27,Checkout,1152,A,1,2024-09-25 05:27:10
6291,2023-07-18 20:21:20,82456,S5796425,page_view,327,Desktop,Paid Social,5,Product,2689,B,2,2024-09-25 05:27:10
336360,2024-06-05 15:58:06,82456,S6933299,checkout,441,Tablet,Paid Search,11,Search,1394,B,3,2024-09-25 05:27:10
534699,2024-08-27 09:56:20,82456,S6340949,page_view,203,Tablet,Affiliate,11,Category,172,A,4,2024-09-25 05:27:10
281609,2024-09-15 14:03:43,82456,S8055255,product_view,97,Tablet,Paid Search,28,Home,1993,B,5,2024-09-25 05:27:10
561444,2024-09-25 05:27:10,82456,S8124051,purchase,428,Mobile,Direct,34,Category,2538,B,6,2024-09-25 05:27:10
660495,2023-02-14 22:03:38,82458,S6366355,page_view,5,Mobile,Referrals,28,Category,26,A,1,2023-04-14 21:25:50
379274,2023-04-14 21:25:50,82458,S1517456,purchase,437,Desktop,Affiliate,1,Product,2664,A,2,2023-04-14 21:25:50
372789,2023-04-07 05:25:46,82466,S8439673,wishlist,247,Tablet,Referrals,35,Category,2341,A,1,2024-01-03 15:43:38
658143,2023-05-11 23:00:55,82466,S4120895,wishlist,204,Tablet,Display,32,Category,631,A,2,2024-01-03 15:43:38
453599,2023-06-17 04:03:10,82466,S3922102,add_to_cart,324,Mobile,Referrals,29,Product,3297,B,3,2024-01-03 15:43:38
156894,2023-08-05 06:00:09,82466,S8079355,product_view,169,Mobile,Display,29,Category,348,B,4,2024-01-03 15:43:38
730720,2024-01-03 15:43:38,82466,S7319982,purchase,146,Tablet,Email,1,Search,3586,B,5,2024-01-03 15:43:38
477118,2023-08-10 23:35:32,82469,S6563611,page_view,189,Mobile,Affiliate,28,Checkout,2069,A,1,2024-04-18 00:26:16
242730,2024-01-24 11:20:35,82469,S4839397,add_to_cart,174,Tablet,Affiliate,12,Search,1615,A,2,2024-04-18 00:26:16
331218,2024-02-17 16:53:21,82469,S1015440,product_view,219,Tablet,Direct,3,Search,1623,B,3,2024-04-18 00:26:16
631358,2024-04-18 00:26:16,82469,S2938894,purchase,339,Desktop,Display,11,Home,3533,A,4,2024-04-18 00:26:16
591051,2023-06-29 14:38:40,82473,S1839141,product_view,285,Desktop,Referrals,44,Checkout,597,B,1,2024-05-28 15:39:42
410590,2023-12-27 17:16:42,82473,S4353080,product_view,432,Tablet,Referrals,10,Product,2873,A,2,2024-05-28 15:39:42
275418,2024-05-03 02:32:54,82473,S8331668,page_view,222,Tablet,Display,17,Cart,637,B,3,2024-05-28 15:39:42
735620,2024-05-28 15:39:42,82473,S2860368,purchase,190,Mobile,Affiliate,9,Home,3597,B,4,2024-05-28 15:39:42
253136,2023-02-23 19:38:35,82476,S8286828,page_view,236,Desktop,Paid Social,17,Category,940,B,1,2024-11-22 00:32:43
622302,2023-05-20 07:31:55,82476,S3726065,page_view,292,Tablet,Affiliate,49,Cart,2066,B,2,2024-11-22 00:32:43
377791,2023-10-27 22:47:50,82476,S9207709,product_view,382,Desktop,Referrals,17,Profile,563,A,3,2024-11-22 00:32:43
615958,2024-05-30 09:14:06,82476,S9843280,add_to_cart,174,Desktop,Referrals,39,Category,1699,B,4,2024-11-22 00:32:43
750234,2024-11-22 00:32:43,82476,S5652319,purchase,282,Tablet,Direct,47,Home,3453,A,5,2024-11-22 00:32:43
447580,2023-04-03 12:53:34,82477,S9795153,product_view,386,Desktop,Paid Search,13,Product,3394,B,1,2024-07-09 06:54:07
330596,2023-04-11 14:10:37,82477,S9805759,search,475,Desktop,Direct,17,Search,2527,B,2,2024-07-09 06:54:07
516168,2023-06-30 17:49:00,82477,S9401031,product_view,40,Tablet,Email,35,Cart,2796,A,3,2024-07-09 06:54:07
635305,2023-10-01 02:40:00,82477,S4891400,wishlist,134,Tablet,Display,40,Category,1267,A,4,2024-07-09 06:54:07
143005,2024-01-16 20:18:07,82477,S1971503,page_view,416,Desktop,Affiliate,1,Product,1036,A,5,2024-07-09 06:54:07
460325,2024-07-09 06:54:07,82477,S7537330,purchase,61,Desktop,Paid Social,33,Product,525,A,6,2024-07-09 06:54:07
373796,2023-03-13 00:16:23,82478,S9517877,search,407,Tablet,Paid Search,17,Cart,565,B,1,2024-02-24 05:29:49
232455,2023-03-25 09:34:51,82478,S5080003,search,181,Desktop,Paid Search,24,Profile,73,B,2,2024-02-24 05:29:49
5612,2023-12-03 15:31:03,82478,S4900503,add_to_cart,44,Mobile,Affiliate,45,Profile,757,B,3,2024-02-24 05:29:49
386384,2024-02-24 05:29:49,82478,S1403035,purchase,180,Tablet,Affiliate,5,Search,2918,B,4,2024-02-24 05:29:49
788972,2023-03-01 16:38:46,82489,S8001964,wishlist,214,Desktop,Paid Search,37,Profile,3591,B,1,2024-05-03 07:22:33
