customer_id,event_id,timestamp,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order
98093,356759,2023-07-13 22:12:19,S2491388,purchase,39,Tablet,Display,43,Category,1852,A,2
98097,303624,2023-10-26 04:13:12,S1154474,purchase,248,Mobile,Direct,4,Product,1843,B,5
98101,704304,2024-08-23 10:14:16,S6015773,purchase,38,Desktop,Email,9,Profile,482,B,7
98105,201314,2024-06-21 11:44:22,S2481427,purchase,273,Desktop,Email,38,Cart,17,B,6
98106,458846,2023-05-07 07:48:18,S6842653,purchase,176,Desktop,Referrals,43,Profile,433,A,3
98108,223932,2024-04-26 06:55:24,S4508385,purchase,490,Mobile,Paid Social,46,Profile,2999,B,7
98110,101043,2024-10-22 00:52:51,S3806350,purchase,480,Tablet,Affiliate,30,Category,2408,A,8
98116,160212,2024-04-17 02:29:46,S7526175,purchase,347,Tablet,Email,33,Checkout,1866,A,5
98118,40764,2024-03-24 01:47:58,S4292334,purchase,495,Desktop,Email,12,Checkout,1499,A,7
98123,57822,2023-01-27 23:27:28,S9375691,purchase,186,Mobile,Referrals,17,Home,2427,B,1
98128,38815,2023-03-07 02:02:44,S6075992,purchase,354,Tablet,Affiliate,16,Cart,2683,B,1
98132,687070,2024-10-02 00:17:48,S6916465,purchase,238,Desktop,Affiliate,27,Home,3098,B,8
98145,389006,2025-02-25 01:20:47,S9999449,purchase,466,Desktop,Display,31,Cart,894,A,10
98147,284314,2024-09-18 01:52:41,S7170134,purchase,172,Desktop,Display,22,Search,873,A,11
98151,602278,2023-05-23 22:47:13,S5122553,purchase,432,Mobile,Direct,20,Search,440,A,2
98152,70549,2023-10-12 20:02:34,S1332601,purchase,407,Tablet,Referrals,28,Cart,1815,B,1
98163,599389,2024-05-10 19:01:04,S4456299,purchase,152,Desktop,Email,42,Profile,3422,A,8
98166,369678,2024-03-18 01:00:41,S7637775,purchase,115,Desktop,Paid Social,14,Search,709,A,8
98168,549510,2023-12-02 15:13:35,S6348941,purchase,209,Desktop,Referrals,17,Home,3165,B,4
98175,632536,2024-02-24 07:30:34,S7714974,purchase,135,Desktop,Paid Social,11,Cart,3084,B,7
98176,709047,2024-05-07 21:17:46,S7173334,purchase,260,Desktop,Affiliate,39,Product,1303,A,5
98178,8244,2024-04-27 22:52:56,S5911158,purchase,83,Desktop,Display,42,Search,358,A,3
98179,630018,2023-11-21 19:53:22,S2895094,purchase,89,Desktop,Affiliate,3,Category,348,A,5
98184,52835,2025-02-11 17:38:53,S6080000,purchase,261,Tablet,Display,8,Category,3082,B,12
98187,226727,2024-10-30 16:11:47,S5877833,purchase,26,Mobile,Display,7,Home,2283,A,8
98189,36640,2023-04-11 10:13:06,S7615008,purchase,37,Tablet,Email,40,Checkout,451,B,4
98190,205782,2024-08-24 18:49:43,S5716667,purchase,235,Desktop,Paid Search,12,Product,2441,B,9
98195,780823,2025-01-20 07:11:26,S4719327,purchase,403,Mobile,Email,5,Cart,2866,B,10
98196,550078,2024-01-13 21:57:18,S6973030,purchase,115,Tablet,Referrals,24,Home,3579,B,6
98198,243355,2023-05-25 08:33:31,S5302999,purchase,363,Desktop,Display,11,Search,2049,B,3
98199,701521,2024-05-26 13:06:38,S9059246,purchase,284,Mobile,Affiliate,46,Checkout,1296,A,7
98207,249791,2024-01-21 17:16:50,S3927375,purchase,82,Mobile,Paid Search,24,Profile,1499,A,7
98209,472333,2024-06-15 06:10:09,S1182448,purchase,98,Desktop,Email,25,Home,2394,A,5
98210,591494,2023-06-16 02:19:59,S1752234,purchase,119,Tablet,Affiliate,39,Cart,2150,A,2
98217,674336,2023-03-16 20:17:29,S8561268,purchase,210,Desktop,Paid Social,48,Checkout,1442,B,5
98218,461991,2024-06-13 04:43:13,S4685304,purchase,471,Desktop,Referrals,20,Search,1003,A,5
98219,628610,2023-11-30 22:33:44,S5042799,purchase,463,Tablet,Referrals,35,Search,3308,B,3
98221,565513,2023-07-23 13:13:48,S7013550,purchase,92,Tablet,Referrals,5,Cart,454,B,2
98224,44347,2024-01-27 12:09:17,S8252662,purchase,64,Desktop,Paid Social,41,Checkout,1384,B,2
98230,785424,2023-02-05 11:52:08,S8514329,purchase,406,Desktop,Affiliate,36,Product,2241,A,1
98236,168911,2023-02-04 07:22:38,S4115979,purchase,217,Tablet,Affiliate,31,Profile,2477,B,1
98238,396232,2023-09-16 09:48:31,S4121252,purchase,250,Desktop,Direct,8,Cart,420,B,3
98239,15735,2023-03-24 12:18:14,S6504622,purchase,6,Tablet,Affiliate,15,Search,2700,B,3
98240,211015,2023-11-06 02:53:09,S1408439,purchase,323,Desktop,Paid Social,37,Search,899,B,3
98244,727590,2025-01-06 07:55:05,S1514691,purchase,2,Desktop,Affiliate,7,Category,2075,A,9
98245,136635,2023-09-03 04:59:01,S6832537,purchase,371,Mobile,Paid Search,30,Profile,2186,A,4
98247,477140,2023-12-04 21:58:22,S7409867,purchase,68,Mobile,Paid Search,5,Profile,71,B,4
98248,259460,2023-10-24 21:36:05,S2267416,purchase,101,Desktop,Affiliate,49,Profile,1324,B,3
98249,206667,2024-12-15 22:42:13,S2093387,purchase,72,Tablet,Display,17,Product,1078,B,5
98250,426114,2023-01-20 19:03:49,S8475088,purchase,98,Tablet,Paid Social,24,Home,3314,B,1
98251,632231,2023-07-21 13:11:19,S9333972,purchase,447,Tablet,Paid Social,19,Category,1601,A,3
98253,82496,2024-05-03 06:16:15,S1202960,purchase,408,Mobile,Affiliate,39,Category,2456,A,5
98257,129003,2023-08-30 00:14:07,S2866323,purchase,51,Desktop,Paid Social,6,Category,1089,A,2
98261,180337,2024-08-21 16:50:22,S4495936,purchase,331,Desktop,Referrals,35,Search,1413,A,6
98262,201318,2023-09-19 07:47:39,S3350500,purchase,52,Desktop,Direct,22,Checkout,280,B,4
98263,476252,2023-02-05 23:24:07,S9370524,purchase,492,Tablet,Display,3,Checkout,2712,B,1
98264,171941,2023-01-02 08:34:50,S9178622,purchase,120,Mobile,Direct,12,Category,1657,A,1
98268,257993,2024-05-30 02:26:14,S7647752,purchase,75,Tablet,Display,29,Product,1856,A,5
98269,516298,2024-03-28 02:16:29,S9031553,purchase,422,Mobile,Referrals,49,Category,943,B,1
98272,335552,2023-02-15 22:51:06,S4136402,purchase,253,Tablet,Email,2,Cart,1003,A,1
98277,479287,2023-03-08 20:44:11,S6560706,purchase,330,Tablet,Paid Search,35,Cart,1510,B,1
98284,618770,2023-12-12 14:05:56,S3356785,purchase,108,Desktop,Paid Social,10,Category,2473,A,4
98285,581893,2023-05-01 19:22:02,S4387773,purchase,317,Desktop,Paid Search,15,Checkout,3421,B,2
98286,211393,2024-03-29 18:32:18,S4897534,purchase,145,Tablet,Affiliate,19,Category,730,A,7
98288,247810,2024-02-20 09:41:50,S7876224,purchase,399,Desktop,Direct,14,Category,2624,A,4
98290,82725,2023-07-10 06:12:40,S9781834,purchase,103,Mobile,Paid Search,22,Checkout,114,B,2
98292,415420,2023-11-28 20:20:48,S4784089,purchase,351,Tablet,Display,43,Product,1270,B,4
98293,683906,2024-01-08 00:42:24,S4147640,purchase,152,Desktop,Referrals,27,Checkout,1862,A,5
98295,230025,2024-10-15 18:59:07,S8642338,purchase,446,Desktop,Affiliate,36,Cart,3159,A,9
98304,667262,2023-11-01 08:51:30,S9435610,purchase,294,Mobile,Affiliate,43,Checkout,2643,A,4
98305,69519,2023-04-05 01:30:32,S9334076,purchase,289,Mobile,Email,49,Profile,1566,B,2
98308,675672,2023-08-30 15:10:31,S3606282,purchase,482,Tablet,Referrals,47,Profile,3549,B,2
98309,355207,2024-08-19 20:19:33,S3485797,purchase,179,Desktop,Paid Search,38,Category,875,B,8
98310,202931,2024-11-21 23:17:36,S6657162,purchase,20,Desktop,Affiliate,45,Category,968,B,6
98311,326318,2024-04-03 12:04:47,S2128762,purchase,237,Desktop,Display,47,Search,2658,B,3
98315,431850,2024-12-18 08:40:30,S5870980,purchase,286,Mobile,Direct,17,Cart,3192,B,4
98317,23924,2023-03-02 20:29:43,S1922643,purchase,85,Desktop,Display,50,Checkout,3044,A,1
98318,374844,2024-01-02 18:19:41,S2564687,purchase,34,Mobile,Email,32,Category,901,B,8
98320,171752,2024-02-27 14:53:16,S7817520,purchase,461,Mobile,Direct,20,Cart,1222,B,5
98334,247284,2023-02-18 06:00:10,S7139170,purchase,498,Desktop,Direct,21,Home,2444,B,1
98336,469225,2023-05-01 21:26:11,S6092673,purchase,387,Tablet,Affiliate,21,Home,3175,B,4
98337,388935,2024-11-09 07:27:16,S2239922,purchase,428,Desktop,Email,36,Search,1379,A,8
98341,391564,2024-11-12 17:26:41,S1773320,purchase,488,Tablet,Affiliate,11,Product,3201,B,6
98342,43724,2023-05-10 05:07:25,S5002600,purchase,235,Tablet,Display,7,Cart,404,A,3
98343,186763,2023-11-25 11:50:39,S7986838,purchase,305,Tablet,Paid Search,39,Profile,614,A,6
98351,468556,2024-02-16 08:02:28,S5347298,purchase,413,Mobile,Display,21,Cart,2555,B,6
98360,350360,2024-02-06 15:30:27,S8289655,purchase,483,Tablet,Paid Search,35,Category,1419,B,1
98362,174055,2023-09-04 20:59:32,S2234201,purchase,361,Mobile,Paid Social,35,Cart,1322,B,7
98364,217872,2023-01-01 18:06:31,S2543583,purchase,53,Desktop,Direct,29,Cart,1059,A,1
98367,636123,2023-02-18 15:27:03,S2124858,purchase,138,Desktop,Paid Search,4,Category,2624,A,1
98377,705794,2024-10-15 10:20:39,S2769241,purchase,253,Desktop,Paid Social,20,Search,2896,B,3
98379,567938,2024-01-03 01:24:19,S8538622,purchase,388,Tablet,Email,2,Home,3456,B,3
98383,790759,2023-02-10 13:18:53,S9629255,purchase,191,Mobile,Direct,46,Cart,1020,B,1
98385,90533,2024-01-30 08:39:23,S2159931,purchase,416,Tablet,Affiliate,2,Search,824,B,2
98394,754616,2024-05-13 02:18:41,S7301299,purchase,5,Tablet,Email,25,Category,1197,B,3
98395,158547,2023-06-07 23:36:55,S1471536,purchase,110,Mobile,Email,44,Product,313,B,1
98396,612173,2023-05-11 13:00:26,S9546397,purchase,109,Desktop,Paid Social,2,Search,80,B,3
98397,281175,2023-04-05 13:41:25,S1063774,purchase,67,Desktop,Direct,1,Product,2946,A,1
98409,243222,2023-03-30 23:17:51,S4888205,purchase,221,Desktop,Direct,31,Profile,2942,A,2
98411,369406,2023-08-18 14:13:28,S8576849,purchase,280,Tablet,Affiliate,12,Profile,1678,A,1
98413,435727,2023-11-02 02:33:00,S5994622,purchase,89,Tablet,Email,46,Cart,1385,A,6
98417,566252,2025-02-07 01:15:18,S2185736,purchase,477,Tablet,Paid Search,30,Category,223,A,8
98418,219057,2024-07-23 23:02:17,S3351935,purchase,424,Mobile,Paid Search,43,Checkout,1828,A,6
98420,84153,2025-01-17 05:24:33,S8598857,purchase,45,Mobile,Display,5,Profile,708,B,7
98428,14204,2023-11-10 20:00:03,S3526077,purchase,86,Mobile,Referrals,19,Home,3252,A,2
98429,375612,2023-04-09 18:17:16,S4398469,purchase,135,Tablet,Direct,49,Profile,3560,A,1
98430,626824,2024-11-25 12:15:22,S5247407,purchase,125,Desktop,Email,48,Product,960,A,9
98431,13584,2024-08-27 19:15:39,S5445912,purchase,364,Mobile,Paid Search,12,Profile,669,A,9
98432,579602,2023-02-17 20:11:07,S7707047,purchase,55,Mobile,Direct,3,Checkout,3024,B,2
98435,645392,2024-10-11 09:00:46,S4394967,purchase,111,Desktop,Email,10,Category,2121,A,8
98440,236599,2025-01-27 17:05:19,S9824091,purchase,214,Tablet,Direct,13,Product,1445,A,12
98444,73665,2024-08-07 19:55:50,S7970182,purchase,242,Tablet,Referrals,44,Search,430,A,8
98446,284838,2023-01-22 01:04:53,S9399557,purchase,117,Mobile,Paid Search,13,Profile,3440,A,1
98448,323448,2023-03-17 01:39:33,S6415220,purchase,48,Mobile,Referrals,36,Search,3464,A,1
98451,517535,2023-04-16 15:10:24,S6529577,purchase,460,Mobile,Referrals,23,Home,2113,A,3
98452,10119,2024-10-26 01:46:50,S2007424,purchase,268,Mobile,Paid Search,32,Checkout,2557,B,3
98460,152861,2024-12-10 14:51:34,S8667389,purchase,466,Desktop,Display,15,Category,3092,B,8
98461,472809,2024-12-11 03:50:36,S2407002,purchase,284,Desktop,Display,50,Search,2827,A,7
98462,324540,2024-12-12 05:51:41,S2225710,purchase,159,Mobile,Referrals,46,Cart,2178,B,12
98466,470284,2024-02-18 20:51:45,S8082410,purchase,386,Mobile,Display,33,Profile,2712,B,3
98468,419037,2023-08-20 16:45:05,S7220327,purchase,212,Tablet,Email,31,Home,780,B,2
98469,680153,2024-11-24 13:05:06,S5087314,purchase,287,Mobile,Display,44,Category,2793,A,8
98474,97352,2023-08-06 19:15:12,S3277924,purchase,456,Mobile,Affiliate,6,Cart,1976,B,3
98478,613887,2025-02-12 10:56:30,S3169384,purchase,98,Mobile,Email,13,Cart,628,B,11
98479,254925,2024-12-18 11:28:58,S6293725,purchase,497,Desktop,Referrals,14,Cart,3560,A,5
98482,314306,2025-02-06 11:52:39,S1158836,purchase,435,Mobile,Referrals,33,Category,1957,B,8
98485,465056,2023-04-23 22:35:51,S1513641,purchase,308,Tablet,Paid Social,39,Category,3278,A,1
98490,263745,2024-08-20 14:26:04,S1797685,purchase,249,Tablet,Display,10,Profile,1087,B,7
98493,541835,2024-07-23 13:12:12,S8108038,purchase,305,Mobile,Affiliate,4,Search,2471,B,3
98494,705406,2024-03-14 15:59:04,S3455424,purchase,30,Mobile,Affiliate,49,Cart,2639,B,6
98495,154003,2024-06-21 23:06:48,S8237967,purchase,195,Desktop,Email,41,Search,859,B,5
98498,755176,2024-12-30 08:06:26,S2947614,purchase,33,Tablet,Email,39,Profile,3022,A,7
98500,639293,2024-10-12 21:55:18,S6297307,purchase,489,Desktop,Paid Search,9,Product,1782,B,4
98502,73000,2024-04-27 19:04:49,S8825759,purchase,156,Mobile,Email,32,Search,2304,A,4
98504,689064,2024-09-01 11:37:11,S1154810,purchase,81,Desktop,Direct,8,Search,1166,B,7
98506,715962,2023-11-17 05:12:07,S9066660,purchase,108,Desktop,Paid Search,47,Category,1418,B,5
98507,422941,2024-05-08 02:36:42,S6974614,purchase,71,Mobile,Direct,23,Profile,418,A,3
98508,21437,2025-02-08 17:12:22,S3184363,purchase,311,Mobile,Direct,43,Cart,22,A,11
98510,739090,2024-01-25 03:05:06,S6954152,purchase,302,Desktop,Email,31,Search,946,A,3
98520,543470,2024-07-31 01:58:19,S2654731,purchase,9,Mobile,Referrals,47,Profile,2039,B,14
98521,463133,2024-12-22 08:02:00,S5585205,purchase,275,Mobile,Paid Social,41,Home,470,A,12
98522,501503,2024-03-11 20:05:40,S3104532,purchase,155,Tablet,Affiliate,18,Cart,2902,A,7
98523,520843,2023-03-01 03:37:44,S6665949,purchase,232,Desktop,Display,6,Category,2249,A,1
98524,511030,2023-07-23 15:35:17,S6079702,purchase,231,Tablet,Email,40,Checkout,2170,A,6
98525,115087,2023-04-28 09:28:15,S2638761,purchase,21,Tablet,Affiliate,8,Cart,1045,A,1
98529,264987,2023-03-19 07:07:19,S1533939,purchase,75,Tablet,Referrals,3,Profile,2465,A,6
98530,561339,2023-09-29 11:37:13,S8555826,purchase,19,Mobile,Paid Search,31,Cart,209,B,6
98533,678517,2023-03-04 07:11:41,S4617978,purchase,490,Tablet,Paid Social,1,Product,2688,A,2
98537,397312,2023-03-07 05:59:53,S7093045,purchase,417,Desktop,Paid Social,37,Search,151,A,2
98538,714312,2024-02-29 09:48:27,S7552964,purchase,262,Mobile,Paid Social,19,Checkout,2568,A,7
98539,425166,2024-06-25 18:48:36,S3769952,purchase,282,Mobile,Paid Search,17,Profile,2565,A,8
98544,20269,2024-06-26 06:45:20,S2577147,purchase,332,Tablet,Email,29,Category,3069,B,8
98547,201684,2023-09-20 11:37:04,S1450336,purchase,401,Desktop,Paid Search,21,Cart,3186,A,3
98548,323002,2023-07-21 16:03:54,S8090536,purchase,182,Desktop,Email,11,Home,1547,B,3
98549,674659,2023-09-25 22:09:43,S8810243,purchase,15,Desktop,Paid Social,9,Product,2422,A,3
98565,209960,2024-07-04 20:51:11,S2623043,purchase,223,Desktop,Referrals,50,Profile,3137,B,2
98568,137232,2023-07-24 07:56:38,S7970321,purchase,21,Mobile,Paid Social,31,Cart,256,A,4
98576,404761,2023-04-17 09:28:58,S9877706,purchase,34,Mobile,Email,3,Checkout,1429,A,2
98583,455001,2024-07-21 01:25:38,S5844648,purchase,55,Desktop,Direct,3,Checkout,3114,B,6
98595,545112,2023-10-14 15:25:44,S9748558,purchase,184,Tablet,Display,46,Cart,3061,B,3
98596,670424,2023-06-07 18:22:44,S7407698,purchase,396,Mobile,Paid Search,37,Home,2917,B,1
98598,22583,2023-08-17 19:31:01,S2615892,purchase,87,Tablet,Direct,44,Profile,325,B,2
98599,500601,2023-05-30 20:49:09,S4596151,purchase,290,Desktop,Display,3,Checkout,3305,B,2
98611,386821,2024-12-09 21:38:05,S1848529,purchase,309,Desktop,Email,1,Product,698,B,6
98615,376345,2023-11-13 12:36:51,S9061709,purchase,419,Mobile,Direct,41,Category,2823,A,5
98617,202432,2023-12-01 19:39:45,S1096166,purchase,102,Tablet,Referrals,33,Category,396,A,2
98618,101272,2024-03-21 18:41:38,S4097955,purchase,68,Desktop,Email,13,Cart,3304,B,6
98621,211682,2024-02-12 06:42:06,S9961443,purchase,381,Mobile,Display,26,Category,152,B,8
98623,274042,2023-04-06 20:56:10,S8061395,purchase,394,Tablet,Paid Social,39,Home,664,B,1
98634,634823,2024-02-17 02:00:56,S9612637,purchase,308,Desktop,Referrals,21,Search,219,A,11
98636,258846,2024-07-16 02:36:52,S7356183,purchase,112,Mobile,Direct,24,Home,1198,B,6
98638,37254,2023-08-31 17:36:21,S9259461,purchase,499,Mobile,Referrals,50,Checkout,1700,A,2
98640,570124,2024-12-25 23:52:38,S4629435,purchase,88,Tablet,Affiliate,32,Cart,1580,A,11
98641,342616,2024-12-30 23:01:40,S8728260,purchase,138,Desktop,Referrals,10,Cart,1827,B,8
98644,160406,2023-09-24 15:31:34,S8348420,purchase,264,Mobile,Paid Search,11,Home,893,A,3
98645,740185,2023-07-01 05:06:04,S3634961,purchase,175,Mobile,Direct,45,Category,2759,A,3
98658,543546,2023-01-29 09:01:05,S1836856,purchase,57,Tablet,Email,9,Product,1529,B,1
98660,283891,2024-07-14 01:49:08,S9718706,purchase,94,Tablet,Paid Social,28,Category,2226,B,3
98664,420049,2025-02-16 20:35:56,S1151071,purchase,163,Tablet,Display,5,Product,2616,A,8
98667,565915,2023-07-28 01:06:24,S4376594,purchase,362,Desktop,Direct,28,Checkout,3455,A,6
98669,597307,2024-05-22 09:36:26,S9723743,purchase,95,Mobile,Direct,6,Checkout,2827,A,5
98671,627942,2023-01-24 20:17:28,S3319859,purchase,265,Tablet,Display,15,Home,2501,A,1
98674,389115,2024-11-14 07:40:56,S7230441,purchase,81,Tablet,Display,30,Category,1220,A,7
98679,47592,2024-03-11 22:45:01,S8198484,purchase,122,Tablet,Direct,33,Search,2399,B,6
98683,474353,2023-05-09 14:36:58,S9567029,purchase,356,Mobile,Email,5,Product,1002,B,3
98686,682167,2023-02-19 04:39:15,S5842725,purchase,46,Desktop,Paid Search,28,Category,218,A,1
98687,216355,2023-05-30 22:18:38,S6661816,purchase,322,Desktop,Paid Social,33,Profile,2202,B,3
98688,486428,2024-03-18 18:03:30,S2265022,purchase,437,Mobile,Referrals,11,Home,2346,B,5
98691,42327,2024-12-30 05:23:57,S1768558,purchase,495,Tablet,Display,9,Cart,2874,B,6
98693,472552,2023-05-28 16:15:58,S8089044,purchase,468,Tablet,Direct,26,Category,1703,A,2
98695,365006,2025-01-16 11:43:38,S8511944,purchase,207,Mobile,Email,24,Cart,1751,B,13
98696,39555,2023-03-16 22:55:15,S2633928,purchase,232,Desktop,Referrals,35,Cart,2560,B,3
98697,498330,2023-01-21 05:14:32,S1259411,purchase,8,Tablet,Direct,6,Checkout,3267,A,1
98698,695614,2025-01-26 17:48:44,S8538005,purchase,344,Desktop,Paid Social,18,Search,31,A,8
98700,78901,2023-04-15 00:49:05,S3760243,purchase,199,Tablet,Direct,4,Home,486,A,1
98704,749482,2023-12-09 08:28:47,S3425495,purchase,250,Mobile,Display,34,Profile,555,A,4
98705,35178,2023-12-12 14:40:21,S4191100,purchase,172,Desktop,Referrals,13,Category,588,B,4
98709,260001,2024-01-27 14:44:48,S5737337,purchase,466,Desktop,Paid Social,22,Product,3190,A,4
98710,548703,2023-08-31 17:35:50,S9716624,purchase,101,Mobile,Paid Social,36,Cart,1295,B,4
98712,360874,2023-06-03 00:43:51,S7870987,purchase,294,Desktop,Referrals,12,Category,2272,B,3
98713,480423,2024-08-08 16:48:36,S3257856,purchase,249,Mobile,Display,1,Cart,240,A,8
98718,773674,2023-04-13 01:56:44,S2730510,purchase,269,Tablet,Paid Social,29,Profile,2389,A,1
98724,27261,2024-06-21 14:16:54,S1675595,purchase,180,Mobile,Direct,18,Cart,3292,A,7
98727,201068,2024-10-04 11:31:00,S5058336,purchase,314,Mobile,Display,46,Search,641,A,9
98730,675012,2024-11-19 19:53:04,S8532134,purchase,390,Desktop,Direct,14,Checkout,1055,B,10
98732,517636,2024-05-07 22:17:11,S8116688,purchase,247,Tablet,Email,5,Search,942,B,5
98739,68063,2025-01-16 04:01:41,S2331405,purchase,104,Tablet,Email,18,Profile,2579,A,7
98740,381125,2024-07-15 21:43:58,S7284989,purchase,289,Tablet,Paid Social,48,Profile,153,B,5
98746,71238,2024-05-23 09:40:52,S4350521,purchase,348,Desktop,Paid Search,47,Cart,112,B,8
98751,6339,2024-10-23 17:49:46,S1201290,purchase,488,Mobile,Referrals,12,Home,1635,A,14
98754,691207,2023-10-22 04:50:39,S9763654,purchase,104,Desktop,Display,18,Category,424,B,4
98757,226478,2023-01-22 06:27:52,S5652339,purchase,166,Mobile,Email,3,Product,1156,B,2
98759,140750,2024-07-11 05:02:06,S1739074,purchase,337,Tablet,Paid Search,17,Profile,2854,A,8
98760,363965,2023-10-15 07:00:59,S1481369,purchase,364,Tablet,Referrals,23,Home,631,B,7
98767,83833,2023-08-29 10:45:49,S6771664,purchase,125,Desktop,Email,32,Category,3159,B,2
98768,79543,2024-04-06 05:21:08,S4872606,purchase,336,Tablet,Paid Search,38,Profile,2344,B,4
98772,586124,2024-03-16 08:30:17,S9566106,purchase,207,Mobile,Display,39,Home,2206,B,2
98774,786179,2023-05-17 00:08:43,S5050084,purchase,184,Mobile,Email,41,Checkout,3593,A,4
98775,177128,2024-09-17 22:10:46,S9700160,purchase,485,Tablet,Affiliate,24,Category,1619,A,5
98777,325978,2024-07-25 10:52:17,S8614001,purchase,116,Desktop,Email,15,Checkout,70,B,6
98781,111301,2024-04-21 23:20:08,S5040811,purchase,379,Mobile,Display,23,Category,2917,B,8
98785,597209,2023-05-20 08:20:08,S6496299,purchase,395,Mobile,Direct,14,Profile,1645,B,1
98786,167370,2023-04-13 14:43:32,S7219348,purchase,428,Tablet,Paid Social,3,Product,909,A,3
98789,232362,2023-08-09 01:54:12,S8139168,purchase,451,Desktop,Paid Search,23,Product,1059,A,2
98792,2911,2024-02-08 06:16:35,S3299817,purchase,201,Mobile,Direct,17,Search,3463,A,6
98795,596125,2024-03-25 22:51:14,S2149652,purchase,292,Tablet,Direct,42,Cart,616,A,5
98798,536687,2024-07-30 21:19:42,S8913195,purchase,43,Tablet,Affiliate,9,Search,403,B,3
98806,785318,2024-02-01 01:03:12,S1207684,purchase,2,Desktop,Affiliate,23,Home,3415,A,5
98807,54267,2025-01-03 04:14:38,S7482161,purchase,381,Desktop,Display,21,Checkout,2655,A,7
98811,296906,2024-06-20 01:35:34,S8520621,purchase,79,Mobile,Paid Search,46,Home,1978,B,5
98815,148687,2023-04-16 19:21:59,S2539947,purchase,174,Mobile,Paid Social,48,Product,1634,A,2
98817,302304,2024-02-05 09:29:30,S2851068,purchase,274,Mobile,Paid Search,27,Search,2837,B,5
98819,378162,2024-09-26 16:20:16,S6285173,purchase,237,Mobile,Affiliate,28,Search,2348,B,4
98824,664168,2024-07-03 01:25:28,S5087379,purchase,365,Mobile,Affiliate,30,Product,2843,A,7
98825,17436,2023-09-03 05:20:11,S2624815,purchase,274,Desktop,Paid Social,5,Product,3227,A,6
98826,759688,2023-02-19 00:34:36,S2386249,purchase,310,Mobile,Display,33,Product,3312,A,1
98843,296710,2024-10-06 06:42:34,S1974351,purchase,35,Tablet,Referrals,21,Checkout,1669,A,7
98845,265913,2024-01-17 19:44:53,S7693472,purchase,290,Tablet,Email,8,Home,2459,B,7
98847,79019,2024-07-29 05:09:35,S3580811,purchase,323,Desktop,Referrals,37,Cart,1974,B,7
98848,226022,2023-10-26 07:57:05,S5255203,purchase,425,Mobile,Paid Social,4,Home,2215,B,3
98852,331842,2023-04-06 14:30:22,S4924665,purchase,126,Tablet,Paid Social,24,Product,650,A,1
98857,192155,2024-01-30 13:44:44,S1488453,purchase,93,Mobile,Paid Search,50,Profile,3432,B,4
98864,236414,2024-02-22 17:36:18,S4096212,purchase,93,Tablet,Referrals,19,Profile,502,A,1
98865,317056,2023-07-04 01:31:59,S1901328,purchase,4,Desktop,Paid Search,18,Category,2865,A,2
98866,405287,2024-11-24 21:19:53,S8978793,purchase,67,Tablet,Display,17,Product,2467,A,5
98869,123194,2023-05-20 05:03:30,S6815441,purchase,142,Mobile,Referrals,18,Profile,1881,A,3
98872,83282,2023-09-15 18:53:01,S9295939,purchase,272,Mobile,Paid Search,41,Home,2423,A,6
98882,771208,2025-02-10 08:29:06,S8785346,purchase,236,Mobile,Email,40,Category,265,A,11
98884,743367,2023-03-15 02:51:39,S7330715,purchase,329,Mobile,Display,21,Category,1721,B,1
98886,344967,2024-07-07 16:23:12,S1789102,purchase,213,Mobile,Email,3,Search,1360,B,4
98887,41185,2024-08-26 02:06:21,S1413066,purchase,279,Tablet,Paid Social,31,Cart,838,B,6
98888,187442,2024-10-17 08:00:09,S3848487,purchase,360,Mobile,Direct,13,Cart,921,B,4
98889,444356,2023-01-14 05:40:30,S6831980,purchase,240,Mobile,Paid Social,25,Checkout,2457,A,1
98890,758057,2023-10-26 07:59:39,S4242671,purchase,82,Mobile,Email,9,Search,1131,A,5
98892,480282,2024-06-23 17:00:22,S1457741,purchase,59,Tablet,Display,41,Search,3518,A,7
98901,90122,2023-06-29 12:58:58,S4981767,purchase,474,Mobile,Paid Social,36,Category,2221,A,5
98904,565199,2024-02-12 23:22:59,S2219938,purchase,314,Mobile,Paid Search,44,Search,2592,B,5
98905,238726,2023-05-24 17:38:27,S3316927,purchase,374,Desktop,Affiliate,30,Checkout,503,A,3
98907,403591,2024-10-06 03:04:19,S7832005,purchase,139,Tablet,Referrals,16,Home,3360,A,6
98908,589040,2023-04-09 21:05:51,S9757128,purchase,342,Mobile,Paid Social,35,Home,1470,A,2
98910,646477,2023-05-30 22:47:44,S1362727,purchase,235,Mobile,Referrals,36,Checkout,1002,A,3
98911,462200,2024-10-24 09:59:02,S9734301,purchase,146,Desktop,Referrals,3,Checkout,570,A,4
98914,29041,2023-05-25 00:08:57,S2884334,purchase,489,Tablet,Display,44,Search,3290,B,3
98916,433925,2023-02-06 18:09:35,S3749242,purchase,346,Mobile,Direct,36,Checkout,1058,B,2
98917,160841,2023-02-09 22:38:05,S2106144,purchase,20,Mobile,Referrals,23,Home,2609,A,1
98918,68637,2023-01-27 03:37:36,S2788898,purchase,279,Desktop,Display,34,Profile,709,B,1
98920,493981,2023-09-14 04:37:05,S9713758,purchase,156,Tablet,Paid Social,45,Home,181,B,1
98922,765565,2024-08-08 03:59:29,S3829213,purchase,368,Desktop,Paid Search,10,Cart,325,B,10
