customer_id,timestamp,traffic_source,campaign_id,event_type,touch_order,touch_count,attributed_revenue
97990,2024-07-13 16:18:42,Affiliate,6,page_view,10,12,0.0
97990,2024-11-27 16:27:40,Referrals,24,page_view,11,12,0.0
97990,2025-01-16 06:31:38,Email,29,purchase,12,12,0.0
97991,2023-10-02 15:57:50,Affiliate,41,page_view,1,10,0.0
97991,2023-11-29 09:38:59,Paid Social,11,search,2,10,0.0
97991,2024-02-02 02:58:37,Direct,25,page_view,3,10,0.0
97991,2024-02-11 12:24:46,Paid Search,9,page_view,4,10,0.0
97991,2024-02-24 19:48:34,Email,7,page_view,5,10,0.0
97991,2024-04-27 14:00:44,Email,35,page_view,6,10,0.0
97991,2024-10-02 23:42:38,Display,25,page_view,7,10,0.0
97991,2024-11-17 07:23:38,Email,48,wishlist,8,10,0.0
97991,2024-12-21 02:37:10,Paid Search,37,page_view,9,10,0.0
97991,2024-12-22 04:39:49,Display,41,purchase,10,10,0.0
97992,2023-02-10 09:12:59,Display,48,page_view,1,2,0.0
97992,2023-05-28 19:27:06,Paid Social,20,purchase,2,2,0.0
97996,2023-06-13 20:15:20,Referrals,15,page_view,1,3,1132.0366666666666
97996,2023-07-01 00:00:13,Referrals,20,search,2,3,1132.0366666666666
97996,2023-12-30 10:19:08,Email,36,purchase,3,3,1132.0366666666666
97998,2023-04-24 03:30:09,Referrals,22,wishlist,1,4,1257.655
97998,2023-09-17 02:00:36,Referrals,44,product_view,2,4,1257.655
97998,2023-11-07 07:59:46,Display,37,page_view,3,4,1257.655
97998,2024-03-31 08:42:28,Paid Search,45,purchase,4,4,1257.655
98002,2023-04-16 22:07:21,Direct,50,page_view,1,4,0.0
98002,2023-05-19 19:25:42,Paid Search,29,product_view,2,4,0.0
98002,2023-11-13 19:37:12,Display,4,product_view,3,4,0.0
98002,2024-01-01 12:20:50,Affiliate,35,purchase,4,4,0.0
98004,2023-01-09 03:52:01,Paid Search,32,product_view,1,5,0.0
98004,2023-07-27 06:47:04,Display,24,add_to_cart,2,5,0.0
98004,2023-12-11 11:21:54,Paid Search,11,page_view,3,5,0.0
98004,2024-02-03 15:04:52,Email,26,search,4,5,0.0
98004,2024-11-05 18:34:32,Paid Search,42,purchase,5,5,0.0
98006,2023-01-04 13:54:34,Paid Social,46,login,1,5,811.558
98006,2023-02-02 12:27:25,Referrals,43,product_view,2,5,811.558
98006,2023-09-18 15:33:38,Email,8,product_view,3,5,811.558
98006,2023-12-26 02:13:18,Email,5,checkout,4,5,811.558
98006,2024-03-20 17:42:15,Affiliate,25,purchase,5,5,811.558
98008,2023-01-22 17:38:47,Direct,45,product_view,1,2,2149.825
98008,2023-07-11 21:14:57,Email,43,purchase,2,2,2149.825
98010,2023-06-14 17:01:38,Paid Social,5,purchase,1,1,4276.76
98012,2023-03-29 02:38:41,Affiliate,13,product_view,1,9,0.0
98012,2023-04-22 03:48:40,Email,32,product_view,2,9,0.0
98012,2023-05-25 09:55:35,Display,30,page_view,3,9,0.0
98012,2023-06-01 14:17:18,Paid Social,33,page_view,4,9,0.0
98012,2023-07-07 00:33:49,Referrals,6,add_to_cart,5,9,0.0
98012,2023-08-02 04:56:22,Affiliate,22,product_view,6,9,0.0
98012,2024-03-23 14:42:53,Direct,14,search,7,9,0.0
98012,2024-07-27 22:52:53,Paid Search,14,add_to_cart,8,9,0.0
98012,2024-10-20 08:19:54,Referrals,18,purchase,9,9,0.0
98015,2023-01-09 13:22:03,Direct,45,page_view,1,3,2066.016666666667
98015,2023-01-27 15:38:53,Affiliate,16,product_view,2,3,2066.016666666667
98015,2023-02-03 18:58:49,Paid Search,50,purchase,3,3,2066.016666666667
98017,2023-01-18 00:11:15,Paid Search,50,purchase,1,1,0.0
98020,2023-02-05 14:16:49,Email,27,page_view,1,2,2620.98
98020,2023-06-02 02:05:09,Direct,7,purchase,2,2,2620.98
98022,2023-01-29 19:25:21,Referrals,21,purchase,1,1,0.0
98023,2023-03-09 16:09:02,Paid Social,11,login,1,2,735.1
98023,2023-07-16 06:14:45,Paid Search,46,purchase,2,2,735.1
98028,2023-10-16 05:20:56,Display,14,purchase,1,1,0.0
98033,2023-01-23 13:27:33,Paid Search,9,page_view,1,8,0.0
98033,2023-06-29 09:46:40,Paid Social,43,checkout,2,8,0.0
98033,2024-05-22 08:36:45,Email,49,page_view,3,8,0.0
98033,2024-07-04 04:34:36,Email,31,page_view,4,8,0.0
98033,2024-08-19 01:54:15,Direct,25,page_view,5,8,0.0
98033,2024-11-29 22:08:20,Paid Search,30,page_view,6,8,0.0
98033,2024-12-05 08:42:53,Display,30,product_view,7,8,0.0
98033,2025-01-18 00:50:29,Paid Social,21,purchase,8,8,0.0
98034,2023-02-11 04:06:51,Referrals,5,search,1,8,554.22875
98034,2023-07-21 20:49:52,Direct,16,page_view,2,8,554.22875
98034,2023-12-07 11:42:08,Direct,19,page_view,3,8,554.22875
98034,2023-12-28 19:23:54,Email,10,login,4,8,554.22875
98034,2024-02-06 10:00:19,Affiliate,42,page_view,5,8,554.22875
98034,2024-02-07 09:19:19,Paid Social,50,checkout,6,8,554.22875
98034,2024-04-18 10:01:27,Paid Search,45,page_view,7,8,554.22875
98034,2025-02-22 11:05:18,Paid Search,21,purchase,8,8,554.22875
98037,2023-02-12 15:14:35,Referrals,32,product_view,1,4,0.0
98037,2023-03-10 15:28:39,Affiliate,33,checkout,2,4,0.0
98037,2023-06-18 03:36:19,Email,39,product_view,3,4,0.0
98037,2023-09-27 16:37:22,Paid Social,43,purchase,4,4,0.0
98038,2023-10-28 01:57:15,Email,4,login,1,9,270.2966666666667
98038,2023-11-06 11:52:26,Paid Search,18,page_view,2,9,270.2966666666667
98038,2024-03-19 08:10:45,Direct,49,page_view,3,9,270.2966666666667
98038,2024-03-22 03:36:30,Referrals,24,product_view,4,9,270.2966666666667
98038,2024-04-28 09:08:57,Email,34,add_to_cart,5,9,270.2966666666667
98038,2024-05-17 18:17:42,Affiliate,17,page_view,6,9,270.2966666666667
98038,2024-06-08 20:47:49,Direct,32,page_view,7,9,270.2966666666667
98038,2024-11-13 12:51:01,Display,12,product_view,8,9,270.2966666666667
98038,2024-12-09 22:54:41,Display,14,purchase,9,9,270.2966666666667
98041,2023-01-02 15:07:07,Paid Social,47,add_to_cart,1,8,0.0
98041,2023-03-22 04:23:55,Display,36,page_view,2,8,0.0
98041,2023-05-16 07:21:32,Email,48,page_view,3,8,0.0
98041,2023-12-17 13:46:22,Direct,8,product_view,4,8,0.0
98041,2023-12-18 04:41:28,Display,41,page_view,5,8,0.0
98041,2024-06-26 23:38:11,Email,34,product_view,6,8,0.0
98041,2024-10-10 20:39:07,Referrals,38,add_to_cart,7,8,0.0
98041,2025-01-01 22:37:05,Paid Search,11,purchase,8,8,0.0
98046,2023-01-05 16:10:07,Referrals,6,page_view,1,10,161.377
98046,2023-01-14 01:47:21,Paid Social,32,page_view,2,10,161.377
98046,2023-04-15 01:23:23,Email,38,search,3,10,161.377
98046,2023-05-21 04:37:31,Referrals,16,page_view,4,10,161.377
98046,2023-07-22 19:30:29,Affiliate,29,checkout,5,10,161.377
98046,2023-10-25 15:21:32,Paid Social,10,add_to_cart,6,10,161.377
98046,2024-01-01 13:54:09,Paid Social,49,page_view,7,10,161.377
98046,2024-05-25 14:16:20,Direct,7,page_view,8,10,161.377
98046,2024-07-18 12:43:24,Paid Social,45,checkout,9,10,161.377
98046,2024-08-31 01:28:56,Display,46,purchase,10,10,161.377
98047,2023-04-17 13:13:20,Paid Search,32,page_view,1,5,594.54
98047,2023-10-19 07:29:06,Email,12,product_view,2,5,594.54
98047,2024-01-21 17:28:16,Display,23,add_to_cart,3,5,594.54
98047,2024-03-29 02:14:44,Direct,36,page_view,4,5,594.54
98047,2024-04-06 17:13:50,Paid Search,11,purchase,5,5,594.54
98048,2023-03-05 16:43:14,Affiliate,39,page_view,1,8,0.0
98048,2023-09-14 03:58:14,Referrals,32,product_view,2,8,0.0
98048,2023-12-30 05:37:42,Affiliate,44,page_view,3,8,0.0
98048,2024-03-29 02:08:54,Email,49,product_view,4,8,0.0
98048,2024-04-23 12:41:38,Paid Social,31,checkout,5,8,0.0
98048,2024-06-08 08:52:45,Affiliate,13,search,6,8,0.0
98048,2024-06-23 07:17:44,Direct,25,checkout,7,8,0.0
98048,2024-07-28 19:23:09,Paid Social,17,purchase,8,8,0.0
98050,2023-01-30 00:41:05,Affiliate,11,search,1,6,0.0
98050,2023-04-15 07:35:18,Paid Social,12,page_view,2,6,0.0
98050,2023-07-15 12:46:52,Referrals,30,page_view,3,6,0.0
98050,2023-09-11 19:29:21,Paid Search,50,page_view,4,6,0.0
98050,2024-03-04 11:10:49,Referrals,44,login,5,6,0.0
98050,2024-12-03 04:13:47,Direct,41,purchase,6,6,0.0
98052,2023-06-14 04:19:26,Paid Search,43,add_to_cart,1,6,1500.2983333333334
98052,2024-05-01 08:35:25,Affiliate,32,search,2,6,1500.2983333333334
98052,2024-06-30 18:38:04,Paid Search,39,page_view,3,6,1500.2983333333334
98052,2024-08-01 12:27:08,Referrals,18,product_view,4,6,1500.2983333333334
98052,2024-09-28 14:45:52,Display,3,product_view,5,6,1500.2983333333334
98052,2024-10-21 13:23:21,Referrals,22,purchase,6,6,1500.2983333333334
98053,2023-01-18 21:49:29,Referrals,21,page_view,1,3,256.4633333333333
98053,2023-06-19 09:23:26,Affiliate,42,page_view,2,3,256.4633333333333
98053,2023-08-08 09:19:59,Display,36,purchase,3,3,256.4633333333333
98056,2023-02-22 10:05:00,Email,42,add_to_cart,1,8,338.63624999999996
98056,2023-07-28 14:45:06,Display,18,add_to_cart,2,8,338.63624999999996
98056,2023-07-31 19:05:56,Email,14,page_view,3,8,338.63624999999996
98056,2023-10-21 23:27:36,Paid Search,13,page_view,4,8,338.63624999999996
98056,2023-10-22 18:17:06,Referrals,20,product_view,5,8,338.63624999999996
98056,2024-02-15 16:31:29,Referrals,2,search,6,8,338.63624999999996
98056,2024-07-26 00:04:40,Direct,16,checkout,7,8,338.63624999999996
98056,2024-07-29 18:24:04,Affiliate,28,purchase,8,8,338.63624999999996
98057,2023-04-27 03:55:09,Paid Search,48,page_view,1,2,378.12
98057,2023-06-27 23:38:07,Display,17,purchase,2,2,378.12
98062,2023-03-10 15:47:48,Paid Search,37,page_view,1,8,831.96125
98062,2023-08-21 18:01:28,Paid Social,5,page_view,2,8,831.96125
98062,2023-09-27 16:50:31,Paid Social,28,product_view,3,8,831.96125
98062,2024-09-13 21:24:31,Direct,20,page_view,4,8,831.96125
98062,2024-10-27 10:38:13,Paid Social,4,login,5,8,831.96125
98062,2024-12-11 08:04:52,Direct,22,checkout,6,8,831.96125
98062,2024-12-25 17:26:25,Affiliate,33,page_view,7,8,831.96125
98062,2025-02-11 19:30:33,Affiliate,12,purchase,8,8,831.96125
98063,2023-06-06 16:19:14,Paid Search,38,purchase,1,1,0.0
98067,2023-01-14 14:59:32,Display,5,page_view,1,3,0.0
98067,2023-06-02 06:23:44,Email,13,product_view,2,3,0.0
98067,2023-12-16 10:56:24,Email,19,purchase,3,3,0.0
98068,2023-12-10 22:38:36,Direct,34,purchase,1,1,582.67
98071,2023-01-12 05:43:35,Email,45,add_to_cart,1,5,0.0
98071,2023-05-08 21:13:59,Referrals,25,page_view,2,5,0.0
98071,2023-06-03 09:16:51,Display,43,page_view,3,5,0.0
98071,2024-04-19 23:45:50,Display,2,login,4,5,0.0
98071,2024-06-13 13:40:48,Referrals,40,purchase,5,5,0.0
98072,2023-02-07 02:03:06,Display,13,product_view,1,9,397.40444444444444
98072,2023-04-14 04:37:51,Paid Search,4,page_view,2,9,397.40444444444444
98072,2023-07-25 03:47:59,Email,46,product_view,3,9,397.40444444444444
98072,2023-09-15 17:25:04,Direct,12,login,4,9,397.40444444444444
98072,2023-11-02 10:18:00,Email,29,page_view,5,9,397.40444444444444
98072,2024-04-26 01:57:44,Affiliate,5,page_view,6,9,397.40444444444444
98072,2024-08-26 14:20:35,Referrals,41,product_view,7,9,397.40444444444444
98072,2024-09-10 04:46:06,Paid Social,43,product_view,8,9,397.40444444444444
98072,2024-12-27 12:39:14,Affiliate,17,purchase,9,9,397.40444444444444
98074,2023-01-13 10:05:45,Paid Social,26,page_view,1,12,768.0333333333333
98074,2023-01-14 07:26:06,Paid Search,28,product_view,2,12,768.0333333333333
98074,2023-02-03 12:10:02,Direct,9,page_view,3,12,768.0333333333333
98074,2023-07-12 02:09:26,Display,28,product_view,4,12,768.0333333333333
98074,2023-10-25 17:49:29,Paid Search,4,page_view,5,12,768.0333333333333
98074,2024-01-13 00:00:39,Email,17,search,6,12,768.0333333333333
98074,2024-01-31 17:27:50,Direct,7,add_to_cart,7,12,768.0333333333333
98074,2024-04-01 02:10:36,Paid Social,22,checkout,8,12,768.0333333333333
98074,2024-04-08 22:50:30,Direct,42,page_view,9,12,768.0333333333333
98074,2024-05-15 07:22:06,Email,13,page_view,10,12,768.0333333333333
98074,2024-08-29 17:42:46,Paid Social,20,page_view,11,12,768.0333333333333
98074,2024-11-03 19:02:46,Display,23,purchase,12,12,768.0333333333333
98075,2023-01-07 11:38:27,Paid Social,21,search,1,11,92.87636363636365
98075,2023-01-19 02:20:07,Direct,3,product_view,2,11,92.87636363636365
98075,2023-09-06 10:06:26,Email,28,checkout,3,11,92.87636363636365
98075,2023-09-06 10:41:23,Paid Social,49,page_view,4,11,92.87636363636365
98075,2023-11-10 00:31:15,Affiliate,39,page_view,5,11,92.87636363636365
98075,2024-05-04 00:29:02,Email,30,page_view,6,11,92.87636363636365
98075,2024-05-04 08:07:57,Affiliate,24,product_view,7,11,92.87636363636365
98075,2024-07-06 22:03:21,Display,25,add_to_cart,8,11,92.87636363636365
98075,2024-07-18 10:30:21,Paid Social,44,add_to_cart,9,11,92.87636363636365
98075,2024-09-05 22:13:23,Paid Social,31,page_view,10,11,92.87636363636365
98075,2025-01-13 07:15:52,Paid Search,7,purchase,11,11,92.87636363636365
98076,2023-01-29 16:19:55,Display,16,product_view,1,9,125.24222222222222
98076,2023-04-18 21:50:28,Affiliate,3,page_view,2,9,125.24222222222222
98076,2023-04-28 07:16:41,Display,37,page_view,3,9,125.24222222222222
98076,2023-06-13 09:36:24,Paid Search,15,add_to_cart,4,9,125.24222222222222
98076,2023-06-30 12:03:45,Direct,8,page_view,5,9,125.24222222222222
98076,2023-08-18 22:22:20,Direct,50,search,6,9,125.24222222222222
98076,2023-12-16 07:57:14,Referrals,43,page_view,7,9,125.24222222222222
98076,2024-01-05 05:48:38,Display,9,checkout,8,9,125.24222222222222
98076,2024-02-23 07:39:50,Direct,3,purchase,9,9,125.24222222222222
98077,2023-02-22 00:10:06,Email,29,add_to_cart,1,7,0.0
98077,2023-03-16 09:43:17,Display,34,page_view,2,7,0.0
98077,2023-05-01 00:37:11,Display,46,page_view,3,7,0.0
98077,2023-07-19 10:32:30,Referrals,13,product_view,4,7,0.0
98077,2023-11-13 20:13:24,Referrals,46,page_view,5,7,0.0
98077,2024-05-04 02:34:03,Paid Social,3,product_view,6,7,0.0
98077,2024-10-27 13:48:14,Email,45,purchase,7,7,0.0
98079,2023-03-24 07:25:28,Direct,28,page_view,1,4,553.495
98079,2023-04-24 13:11:05,Display,45,page_view,2,4,553.495
98079,2023-05-04 13:26:48,Display,36,product_view,3,4,553.495
98079,2023-10-13 13:09:35,Paid Search,14,purchase,4,4,553.495
98080,2023-05-24 13:59:33,Direct,40,checkout,1,3,0.0
98080,2024-05-26 12:05:42,Email,5,product_view,2,3,0.0
98080,2024-11-12 01:11:25,Email,23,purchase,3,3,0.0
98082,2023-01-21 13:48:26,Direct,26,page_view,1,2,1655.12
98082,2023-02-24 13:21:51,Referrals,43,purchase,2,2,1655.12
98085,2023-02-07 09:20:12,Direct,44,login,1,7,0.0
98085,2023-06-16 04:07:52,Paid Social,4,page_view,2,7,0.0
98085,2023-08-09 12:20:18,Email,27,product_view,3,7,0.0
98085,2023-12-31 20:18:18,Email,35,product_view,4,7,0.0
98085,2024-01-22 14:48:59,Display,3,page_view,5,7,0.0
98085,2024-04-04 06:12:36,Display,5,product_view,6,7,0.0
98085,2024-10-08 09:30:49,Direct,43,purchase,7,7,0.0
98088,2023-01-01 07:12:48,Email,36,page_view,1,2,0.0
98088,2023-02-11 23:37:31,Direct,25,purchase,2,2,0.0
98093,2023-04-10 12:34:33,Email,32,checkout,1,2,1689.105
98093,2023-07-13 22:12:19,Display,43,purchase,2,2,1689.105
98097,2023-02-20 21:06:14,Affiliate,31,product_view,1,5,0.0
98097,2023-02-24 07:22:32,Email,37,page_view,2,5,0.0
98097,2023-07-04 11:51:47,Affiliate,50,page_view,3,5,0.0
98097,2023-08-01 14:33:24,Paid Search,42,page_view,4,5,0.0
98097,2023-10-26 04:13:12,Direct,4,purchase,5,5,0.0
98101,2023-08-04 10:49:03,Referrals,46,add_to_cart,1,7,0.0
98101,2023-08-26 19:51:53,Direct,36,add_to_cart,2,7,0.0
98101,2023-08-30 15:26:50,Referrals,29,page_view,3,7,0.0
98101,2023-10-24 16:27:52,Paid Search,41,page_view,4,7,0.0
98101,2023-11-13 03:04:38,Paid Social,38,search,5,7,0.0
98101,2024-03-19 04:35:38,Referrals,44,product_view,6,7,0.0
98101,2024-08-23 10:14:16,Email,9,purchase,7,7,0.0
98105,2023-02-27 00:09:50,Affiliate,4,page_view,1,6,198.19333333333336
98105,2023-03-04 20:59:21,Display,6,page_view,2,6,198.19333333333336
98105,2023-04-20 08:20:07,Affiliate,48,product_view,3,6,198.19333333333336
98105,2023-09-03 17:48:33,Referrals,5,login,4,6,198.19333333333336
98105,2023-09-16 19:32:50,Paid Search,8,product_view,5,6,198.19333333333336
98105,2024-06-21 11:44:22,Email,38,purchase,6,6,198.19333333333336
98106,2023-03-07 19:46:10,Direct,42,search,1,3,0.0
98106,2023-04-03 04:12:53,Paid Search,7,checkout,2,3,0.0
98106,2023-05-07 07:48:18,Referrals,43,purchase,3,3,0.0
98108,2023-04-23 03:14:28,Referrals,1,page_view,1,7,0.0
98108,2023-07-03 03:51:45,Email,29,wishlist,2,7,0.0
98108,2023-08-24 08:12:30,Paid Social,14,page_view,3,7,0.0
98108,2024-02-17 16:52:21,Direct,26,page_view,4,7,0.0
98108,2024-03-29 02:54:21,Display,17,add_to_cart,5,7,0.0
98108,2024-03-29 12:45:11,Direct,27,checkout,6,7,0.0
98108,2024-04-26 06:55:24,Paid Social,46,purchase,7,7,0.0
98110,2023-02-02 02:21:53,Direct,39,page_view,1,8,0.0
98110,2023-08-02 08:41:48,Paid Search,32,search,2,8,0.0
98110,2024-06-04 21:39:59,Direct,43,product_view,3,8,0.0
98110,2024-06-29 23:33:05,Direct,29,add_to_cart,4,8,0.0
98110,2024-07-09 05:27:43,Referrals,20,page_view,5,8,0.0
98110,2024-07-25 15:18:30,Direct,42,product_view,6,8,0.0
98110,2024-10-10 12:49:12,Direct,38,page_view,7,8,0.0
98110,2024-10-22 00:52:51,Affiliate,30,purchase,8,8,0.0
98116,2023-08-03 02:40:50,Paid Social,13,add_to_cart,1,5,0.0
98116,2023-08-09 00:53:47,Display,31,page_view,2,5,0.0
98116,2023-08-23 06:02:29,Affiliate,38,page_view,3,5,0.0
98116,2023-12-18 18:37:51,Affiliate,37,page_view,4,5,0.0
98116,2024-04-17 02:29:46,Email,33,purchase,5,5,0.0
98118,2023-01-12 08:39:19,Email,26,wishlist,1,7,325.3542857142857
98118,2023-09-08 19:46:01,Referrals,40,product_view,2,7,325.3542857142857
98118,2023-09-30 20:00:23,Email,15,page_view,3,7,325.3542857142857
98118,2023-10-17 17:13:23,Paid Search,31,page_view,4,7,325.3542857142857
98118,2024-01-17 03:33:46,Display,49,page_view,5,7,325.3542857142857
98118,2024-01-23 20:46:23,Paid Search,4,page_view,6,7,325.3542857142857
98118,2024-03-24 01:47:58,Email,12,purchase,7,7,325.3542857142857
98123,2023-01-27 23:27:28,Referrals,17,purchase,1,1,0.0
98128,2023-03-07 02:02:44,Affiliate,16,purchase,1,1,5684.55
98132,2023-01-06 20:05:14,Affiliate,5,product_view,1,8,1212.8
98132,2023-02-09 18:28:00,Email,30,login,2,8,1212.8
98132,2023-02-28 17:46:46,Affiliate,43,product_view,3,8,1212.8
98132,2024-03-04 02:21:17,Direct,8,page_view,4,8,1212.8
98132,2024-05-18 08:30:10,Paid Search,45,page_view,5,8,1212.8
98132,2024-06-12 16:13:15,Direct,26,product_view,6,8,1212.8
98132,2024-08-03 18:49:57,Direct,28,search,7,8,1212.8
98132,2024-10-02 00:17:48,Affiliate,27,purchase,8,8,1212.8
98145,2023-01-19 09:42:57,Referrals,49,login,1,10,249.791
98145,2023-08-01 03:42:04,Paid Social,27,add_to_cart,2,10,249.791
98145,2023-08-05 14:47:29,Paid Social,22,search,3,10,249.791
98145,2023-10-04 06:38:46,Paid Search,35,page_view,4,10,249.791
98145,2024-05-27 07:44:30,Email,42,page_view,5,10,249.791
98145,2024-07-27 02:00:16,Paid Search,9,page_view,6,10,249.791
98145,2024-10-09 11:31:51,Direct,15,page_view,7,10,249.791
98145,2025-02-07 14:13:37,Paid Search,19,add_to_cart,8,10,249.791
98145,2025-02-23 07:42:49,Direct,26,search,9,10,249.791
98145,2025-02-25 01:20:47,Display,31,purchase,10,10,249.791
98147,2023-08-28 16:22:30,Paid Social,36,page_view,1,11,389.61454545454546
98147,2023-12-18 13:59:04,Display,31,checkout,2,11,389.61454545454546
98147,2024-03-09 22:01:21,Direct,2,page_view,3,11,389.61454545454546
98147,2024-04-17 17:53:19,Referrals,22,wishlist,4,11,389.61454545454546
98147,2024-04-19 05:19:58,Referrals,32,add_to_cart,5,11,389.61454545454546
98147,2024-05-05 06:30:24,Direct,10,wishlist,6,11,389.61454545454546
98147,2024-06-03 00:58:47,Email,18,product_view,7,11,389.61454545454546
98147,2024-06-21 03:50:51,Paid Social,32,page_view,8,11,389.61454545454546
98147,2024-07-30 23:02:30,Paid Search,18,add_to_cart,9,11,389.61454545454546
98147,2024-08-29 13:29:42,Referrals,38,product_view,10,11,389.61454545454546
98147,2024-09-18 01:52:41,Display,22,purchase,11,11,389.61454545454546
98151,2023-05-07 19:18:28,Email,48,page_view,1,2,3342.49
98151,2023-05-23 22:47:13,Direct,20,purchase,2,2,3342.49
98152,2023-10-12 20:02:34,Referrals,28,purchase,1,1,1475.1
98163,2023-02-02 17:40:27,Paid Search,18,page_view,1,8,854.62375
98163,2023-05-11 10:09:41,Paid Search,11,page_view,2,8,854.62375
98163,2023-07-05 19:33:40,Display,32,page_view,3,8,854.62375
98163,2023-08-01 09:44:04,Referrals,47,page_view,4,8,854.62375
98163,2023-10-04 11:01:02,Referrals,33,page_view,5,8,854.62375
98163,2024-01-09 20:59:21,Referrals,32,login,6,8,854.62375
98163,2024-04-02 01:59:30,Paid Social,19,checkout,7,8,854.62375
98163,2024-05-10 19:01:04,Email,42,purchase,8,8,854.62375
98166,2023-01-06 05:47:32,Paid Search,39,page_view,1,8,0.0
98166,2023-03-10 21:58:11,Direct,3,product_view,2,8,0.0
98166,2023-04-02 15:24:48,Paid Social,18,page_view,3,8,0.0
98166,2023-06-18 01:26:10,Paid Social,17,product_view,4,8,0.0
98166,2024-01-01 16:13:36,Display,21,checkout,5,8,0.0
98166,2024-01-21 12:22:32,Email,30,page_view,6,8,0.0
98166,2024-01-22 10:04:05,Referrals,4,page_view,7,8,0.0
98166,2024-03-18 01:00:41,Paid Social,14,purchase,8,8,0.0
98168,2023-01-09 08:08:02,Direct,28,page_view,1,4,0.0
98168,2023-01-26 13:16:11,Referrals,33,page_view,2,4,0.0
98168,2023-03-22 02:40:53,Display,38,page_view,3,4,0.0
98168,2023-12-02 15:13:35,Referrals,17,purchase,4,4,0.0
98175,2023-02-20 03:49:53,Affiliate,26,page_view,1,7,1258.7957142857142
98175,2023-03-11 12:01:48,Paid Social,43,page_view,2,7,1258.7957142857142
98175,2023-05-21 23:36:44,Referrals,41,search,3,7,1258.7957142857142
98175,2023-07-16 00:05:38,Display,1,product_view,4,7,1258.7957142857142
98175,2023-12-04 20:37:27,Direct,1,add_to_cart,5,7,1258.7957142857142
98175,2023-12-13 18:03:17,Email,50,page_view,6,7,1258.7957142857142
98175,2024-02-24 07:30:34,Paid Social,11,purchase,7,7,1258.7957142857142
98176,2023-04-10 15:49:53,Referrals,14,page_view,1,5,163.568
98176,2023-09-24 08:11:23,Paid Search,8,login,2,5,163.568
98176,2024-01-19 09:14:01,Paid Search,18,page_view,3,5,163.568
98176,2024-04-02 23:16:23,Affiliate,24,page_view,4,5,163.568
98176,2024-05-07 21:17:46,Affiliate,39,purchase,5,5,163.568
98178,2023-06-17 05:05:13,Paid Social,32,wishlist,1,3,0.0
98178,2023-11-28 17:44:28,Referrals,7,page_view,2,3,0.0
98178,2024-04-27 22:52:56,Display,42,purchase,3,3,0.0
98179,2023-04-28 20:56:26,Direct,22,page_view,1,5,1894.0379999999998
98179,2023-09-15 10:05:55,Email,15,page_view,2,5,1894.0379999999998
98179,2023-09-28 01:21:41,Display,40,search,3,5,1894.0379999999998
98179,2023-10-09 19:30:23,Paid Search,48,product_view,4,5,1894.0379999999998
98179,2023-11-21 19:53:22,Affiliate,3,purchase,5,5,1894.0379999999998
98184,2023-02-06 19:43:35,Affiliate,5,product_view,1,12,0.0
98184,2023-02-08 04:30:45,Email,21,page_view,2,12,0.0
98184,2023-03-16 06:25:51,Affiliate,36,wishlist,3,12,0.0
98184,2023-05-12 10:21:14,Referrals,18,login,4,12,0.0
98184,2023-07-05 04:04:55,Display,48,product_view,5,12,0.0
98184,2023-11-30 09:33:31,Affiliate,48,page_view,6,12,0.0
98184,2024-02-16 08:39:18,Display,13,checkout,7,12,0.0
98184,2024-03-02 23:14:41,Paid Social,19,page_view,8,12,0.0
98184,2024-04-26 07:19:16,Referrals,33,page_view,9,12,0.0
98184,2024-05-20 03:18:22,Direct,10,product_view,10,12,0.0
98184,2024-07-29 08:05:46,Direct,29,page_view,11,12,0.0
98184,2025-02-11 17:38:53,Display,8,purchase,12,12,0.0
98187,2023-01-07 05:34:10,Display,10,checkout,1,8,0.0
98187,2023-04-03 09:12:05,Direct,1,page_view,2,8,0.0
98187,2023-07-03 23:40:48,Paid Search,15,page_view,3,8,0.0
98187,2023-11-23 10:37:11,Paid Search,20,product_view,4,8,0.0
98187,2024-05-10 18:36:35,Email,22,page_view,5,8,0.0
98187,2024-06-29 07:04:28,Referrals,39,search,6,8,0.0
98187,2024-09-25 11:37:58,Direct,14,search,7,8,0.0
98187,2024-10-30 16:11:47,Display,7,purchase,8,8,0.0
98189,2023-01-25 12:57:19,Display,46,page_view,1,4,619.4200000000001
98189,2023-03-04 20:18:32,Affiliate,23,login,2,4,619.4200000000001
98189,2023-04-08 17:53:18,Affiliate,44,page_view,3,4,619.4200000000001
98189,2023-04-11 10:13:06,Email,40,purchase,4,4,619.4200000000001
98190,2023-02-08 04:36:53,Referrals,18,product_view,1,9,269.74111111111114
98190,2023-02-08 18:30:04,Affiliate,48,page_view,2,9,269.74111111111114
98190,2023-03-20 03:24:09,Display,10,page_view,3,9,269.74111111111114
98190,2023-06-28 23:07:19,Display,17,product_view,4,9,269.74111111111114
98190,2023-07-01 08:25:49,Paid Social,19,product_view,5,9,269.74111111111114
98190,2023-07-25 12:33:20,Paid Social,44,search,6,9,269.74111111111114
98190,2024-02-01 19:11:30,Display,27,page_view,7,9,269.74111111111114
98190,2024-08-21 22:50:57,Referrals,12,page_view,8,9,269.74111111111114
98190,2024-08-24 18:49:43,Paid Search,12,purchase,9,9,269.74111111111114
98195,2023-05-03 18:10:41,Paid Social,37,page_view,1,10,0.0
98195,2023-08-21 19:10:51,Email,23,page_view,2,10,0.0
