transaction_id,customer_id,campaign_id,traffic_source,first_click_revenue,last_click_revenue,linear_revenue
97591,92549,23,Paid Search,0.0,0.0,13.09
97591,92549,0,Organic,0.0,39.27,13.09
97593,49959,11,Paid Search,46.28,46.28,46.28
97596,4453,6,Paid Search,72.41,72.41,72.41
97597,39639,1,Paid Search,93.24,0.0,46.62
97597,39639,0,Organic,0.0,93.24,46.62
97598,92354,1,Paid Search,72.8,72.8,72.8
97599,80870,38,Paid Search,161.03,161.03,161.03
97601,72430,24,Paid Search,68.79,0.0,34.4
97601,72430,48,Email,0.0,68.79,34.4
97602,67108,32,Social,53.49,0.0,13.37
97602,67108,0,Organic,0.0,0.0,13.37
97602,67108,13,Social,0.0,0.0,13.37
97602,67108,0,Organic,0.0,53.49,13.37
97604,78245,0,Organic,115.02,115.02,115.02
97606,56668,20,Social,46.33,0.0,23.16
97606,56668,40,Email,0.0,46.33,23.16
97608,49105,11,Paid Search,83.56,83.56,83.56
97612,35820,17,Social,123.08,123.08,123.08
97613,13160,34,Paid Search,28.68,0.0,14.34
97613,13160,0,Organic,0.0,28.68,14.34
97614,70929,21,Email,224.07,224.07,224.07
97617,53173,0,Organic,14.01,0.0,2.8
97617,53173,0,Direct,0.0,0.0,2.8
97617,53173,20,Paid Search,0.0,0.0,2.8
97617,53173,6,Paid Search,0.0,0.0,2.8
97617,53173,0,Direct,0.0,14.01,2.8
97620,52799,0,Direct,13.78,0.0,6.89
97620,52799,0,Organic,0.0,13.78,6.89
97621,50277,6,Paid Search,41.44,41.44,41.44
97627,78469,0,Direct,175.64,0.0,87.82
97627,78469,0,Organic,0.0,175.64,87.82
97628,60360,33,Social,89.45,89.45,89.45
97629,88715,25,Paid Search,16.12,16.12,16.12
97630,50093,0,Direct,62.29,62.29,62.29
97631,63954,9,Social,9.97,9.97,9.97
97633,13646,38,Paid Search,75.47,0.0,25.16
97633,13646,29,Paid Search,0.0,0.0,25.16
97633,13646,0,Organic,0.0,75.47,25.16
97638,50927,0,Direct,123.71,123.71,123.71
97641,52757,0,Organic,15.73,0.0,7.87
97641,52757,26,Social,0.0,15.73,7.87
97643,50100,12,Social,85.91,0.0,42.95
97643,50100,0,Organic,0.0,85.91,42.95
97646,22846,0,Organic,152.9,152.9,152.9
97648,30041,0,Organic,93.24,0.0,31.08
97648,30041,0,Organic,0.0,0.0,31.08
97648,30041,37,Social,0.0,93.24,31.08
97649,82350,37,Social,45.22,0.0,22.61
97649,82350,44,Social,0.0,45.22,22.61
97650,13209,8,Email,43.38,43.38,43.38
97651,48805,43,Email,94.61,94.61,94.61
97654,23086,0,Organic,63.19,63.19,63.19
97655,89662,20,Paid Search,17.02,0.0,8.51
97655,89662,0,Direct,0.0,17.02,8.51
97656,10701,37,Paid Search,147.61,147.61,147.61
97657,92909,21,Social,129.98,129.98,129.98
97658,80419,0,Direct,79.28,79.28,79.28
97661,60961,0,Organic,57.03,57.03,57.03
97662,23670,39,Paid Search,102.58,0.0,51.29
97662,23670,0,Direct,0.0,102.58,51.29
97663,5382,28,Social,29.64,29.64,29.64
97665,275,0,Organic,37.83,0.0,18.91
97665,275,43,Email,0.0,37.83,18.91
97667,82464,0,Organic,42.32,42.32,42.32
97668,52154,0,Organic,45.42,45.42,45.42
97669,65132,30,Social,52.28,0.0,26.14
97669,65132,0,Organic,0.0,52.28,26.14
97673,43742,0,Organic,126.91,126.91,126.91
97676,53577,12,Paid Search,218.76,0.0,109.38
97676,53577,0,Direct,0.0,218.76,109.38
97678,60555,41,Social,22.61,0.0,11.3
97678,60555,47,Email,0.0,22.61,11.3
97680,77,25,Social,41.65,0.0,20.82
97680,77,0,Organic,0.0,41.65,20.82
97682,69540,0,Organic,25.58,0.0,12.79
97682,69540,0,Direct,0.0,25.58,12.79
97684,87527,11,Email,60.06,60.06,60.06
97686,20262,8,Social,184.06,184.06,184.06
97689,63101,0,Organic,47.35,47.35,47.35
97691,63977,26,Paid Search,125.75,125.75,125.75
97692,31186,0,Organic,20.91,0.0,10.46
97692,31186,0,Direct,0.0,20.91,10.46
97693,36631,0,Organic,14.23,14.23,14.23
97695,84017,0,Organic,120.97,0.0,40.32
97695,84017,0,Organic,0.0,0.0,40.32
97695,84017,0,Organic,0.0,120.97,40.32
97696,90725,36,Email,67.23,0.0,33.62
97696,90725,46,Paid Search,0.0,67.23,33.62
97697,15296,41,Social,54.77,0.0,18.26
97697,15296,45,PAID SEARCH,0.0,0.0,18.26
97697,15296,42,Paid Search,0.0,54.77,18.26
97700,27316,0,Organic,97.08,97.08,97.08
97701,41481,16,Paid Search,14.53,14.53,14.53
97702,53902,33,Email,12.84,0.0,6.42
97702,53902,25,Paid Search,0.0,12.84,6.42
97703,64246,0,Organic,12.68,12.68,12.68
97705,12729,25,Email,100.85,100.85,100.85
97706,5667,0,Organic,10.81,10.81,10.81
97707,20504,0,Organic,68.64,68.64,68.64
97708,99644,7,Paid Search,49.45,49.45,49.45
97709,26777,0,Organic,226.21,0.0,75.4
97709,26777,34,Email,0.0,0.0,75.4
97709,26777,31,Paid Search,0.0,226.21,75.4
97710,26489,1,Email,57.21,57.21,57.21
97712,93754,0,ORGANIC,87.37,87.37,87.37
97713,27680,0,Organic,30.28,0.0,7.57
97713,27680,38,Paid Search,0.0,0.0,7.57
97713,27680,0,Organic,0.0,0.0,7.57
97713,27680,0,Organic,0.0,30.28,7.57
97714,28321,38,Email,86.89,0.0,43.45
97714,28321,0,Direct,0.0,86.89,43.45
97715,66571,0,Organic,137.97,0.0,68.98
97715,66571,46,Email,0.0,137.97,68.98
97718,74926,12,Social,35.24,35.24,35.24
97720,46607,33,Email,23.85,0.0,11.93
97720,46607,0,Organic,0.0,23.85,11.93
97722,45397,0,Organic,57.48,0.0,14.37
97722,45397,49,Email,0.0,0.0,14.37
97722,45397,0,Direct,0.0,0.0,14.37
97722,45397,12,Paid Search,0.0,57.48,14.37
97724,40544,0,Organic,158.02,158.02,158.02
97727,23191,0,Organic,5.11,5.11,5.11
97729,27943,23,Social,107.98,0.0,53.99
97729,27943,50,Email,0.0,107.98,53.99
97730,46488,0,Organic,109.87,0.0,54.94
97730,46488,44,Paid Search,0.0,109.87,54.94
97734,4500,4,Email,136.07,136.07,136.07
97736,66152,28,Paid Search,226.68,226.68,226.68
97737,53691,0,Organic,47.62,47.62,47.62
97739,77630,17,Social,14.63,0.0,3.66
97739,77630,49,Email,0.0,0.0,3.66
97739,77630,6,Email,0.0,0.0,3.66
97739,77630,13,Social,0.0,14.63,3.66
97741,98819,40,Email,66.51,66.51,66.51
97742,1403,0,Organic,97.59,97.59,97.59
97744,84976,0,Organic,51.33,51.33,51.33
97745,93810,0,Direct,126.81,126.81,126.81
97747,779,0,Organic,63.03,63.03,63.03
97749,12522,30,Social,45.69,45.69,45.69
97750,99339,29,Paid Search,146.89,146.89,146.89
97751,91827,0,Organic,43.41,43.41,43.41
97753,43641,11,Email,88.58,88.58,88.58
97755,84123,29,Email,51.0,0.0,17.0
97755,84123,0,Direct,0.0,0.0,17.0
97755,84123,13,Email,0.0,51.0,17.0
97756,70216,0,Organic,83.36,0.0,41.68
97756,70216,49,Social,0.0,83.36,41.68
97757,30682,0,Organic,285.6,285.6,285.6
97759,34076,34,Paid Search,36.95,0.0,18.48
97759,34076,0,Direct,0.0,36.95,18.48
97762,41557,0,Organic,40.89,0.0,13.63
97762,41557,0,Organic,0.0,0.0,13.63
97762,41557,29,Email,0.0,40.89,13.63
97764,49434,49,Paid Search,11.1,11.1,11.1
97766,18532,42,Paid Search,149.53,0.0,74.77
97766,18532,0,Organic,0.0,149.53,74.77
97767,28156,18,Paid Search,27.23,0.0,9.08
97767,28156,0,Organic,0.0,0.0,9.08
97767,28156,39,Paid Search,0.0,27.23,9.08
97768,9699,2,Social,52.35,52.35,52.35
97769,9316,0,ORGANIC,126.4,0.0,42.13
97769,9316,0,Organic,0.0,0.0,42.13
97769,9316,0,Organic,0.0,126.4,42.13
97773,17231,0,Direct,26.0,26.0,26.0
97777,22144,36,Paid Search,30.76,30.76,30.76
97779,83829,12,Social,98.16,0.0,32.72
97779,83829,0,Organic,0.0,0.0,32.72
97779,83829,23,Social,0.0,98.16,32.72
97780,61648,22,Social,130.42,0.0,65.21
97780,61648,3,Social,0.0,130.42,65.21
97782,65423,12,Social,132.59,132.59,132.59
97783,55122,7,Social,70.2,70.2,70.2
97784,78988,0,Organic,341.17,341.17,341.17
97785,54129,43,Email,106.29,106.29,106.29
97786,44335,8,Social,394.01,0.0,197.0
97786,44335,0,Direct,0.0,394.01,197.0
97787,88339,0,Organic,25.18,25.18,25.18
97788,99448,0,Organic,305.81,0.0,101.94
97788,99448,0,Direct,0.0,0.0,101.94
97788,99448,32,Social,0.0,305.81,101.94
97789,57022,28,Social,56.99,0.0,28.5
97789,57022,9,Paid Search,0.0,56.99,28.5
97790,12205,36,Email,93.71,93.71,93.71
97791,70317,5,Email,127.26,0.0,42.42
97791,70317,0,Organic,0.0,0.0,42.42
97791,70317,29,Email,0.0,127.26,42.42
97792,64152,0,Direct,32.26,0.0,10.75
97792,64152,48,Paid Search,0.0,0.0,10.75
97792,64152,0,Organic,0.0,32.26,10.75
97796,34434,0,Direct,92.35,0.0,46.17
97796,34434,0,Organic,0.0,92.35,46.17
97797,26248,0,Organic,71.02,71.02,71.02
97800,91136,32,Social,75.27,0.0,37.63
97800,91136,0,Direct,0.0,75.27,37.63
97801,29126,0,Organic,27.13,27.13,27.13
97802,18709,41,Paid Search,91.04,0.0,45.52
97802,18709,0,Organic,0.0,91.04,45.52
97803,10343,29,Paid Search,47.13,0.0,11.78
97803,10343,0,Organic,0.0,0.0,11.78
97803,10343,0,Organic,0.0,0.0,11.78
97803,10343,18,Social,0.0,47.13,11.78
97804,4082,46,Paid Search,164.6,164.6,164.6
97806,66330,23,Paid Search,39.03,39.03,39.03
97807,71654,0,Organic,29.14,0.0,14.57
97807,71654,0,Direct,0.0,29.14,14.57
97809,69412,0,Organic,86.52,86.52,86.52
97810,56900,0,Organic,377.64,0.0,125.88
97810,56900,0,Direct,0.0,0.0,125.88
97810,56900,0,DIRECT,0.0,377.64,125.88
97811,46065,42,Social,301.83,301.83,301.83
97812,92213,45,Paid Search,131.74,131.74,131.74
97814,49225,0,Organic,174.65,174.65,174.65
97815,47341,0,Organic,61.26,0.0,20.42
97815,47341,9,Social,0.0,0.0,20.42
97815,47341,0,Organic,0.0,61.26,20.42
97816,52894,29,Social,46.55,46.55,46.55
97818,39368,0,Organic,39.7,39.7,39.7
97819,30574,0,Organic,50.23,0.0,12.56
97819,30574,0,Organic,0.0,0.0,12.56
97819,30574,7,Social,0.0,0.0,12.56
97819,30574,34,Social,0.0,50.23,12.56
97820,57883,0,Organic,124.94,124.94,124.94
97824,14822,9,Social,14.3,0.0,7.15
97824,14822,0,Organic,0.0,14.3,7.15
97825,64032,34,Paid Search,67.08,67.08,67.08
97827,36933,0,Organic,69.73,69.73,69.73
97828,7993,4,Paid Search,22.39,0.0,7.46
97828,7993,0,Direct,0.0,0.0,7.46
97828,7993,41,Paid Search,0.0,22.39,7.46
97829,85865,0,Organic,47.88,47.88,47.88
97830,85658,0,Organic,35.05,35.05,35.05
97832,21692,49,Social,21.38,21.38,21.38
97834,12672,0,Organic,75.38,75.38,75.38
97835,27811,12,Email,138.25,138.25,138.25
97836,71961,0,Organic,263.63,0.0,131.81
97836,71961,20,Social,0.0,263.63,131.81
97837,73550,0,Direct,7.53,0.0,3.77
97837,73550,0,Organic,0.0,7.53,3.77
97838,77570,47,Social,47.68,0.0,23.84
97838,77570,0,Organic,0.0,47.68,23.84
97839,54214,49,Social,175.11,0.0,87.56
97839,54214,0,Organic,0.0,175.11,87.56
97840,34456,25,Email,59.22,0.0,29.61
97840,34456,0,Organic,0.0,59.22,29.61
97844,95050,0,Direct,154.54,154.54,154.54
97845,52095,0,Organic,118.86,118.86,118.86
97846,99248,40,Paid Search,379.3,379.3,379.3
97850,48979,19,Email,67.95,67.95,67.95
97854,37310,19,Paid Search,112.91,112.91,112.91
97855,66685,0,Direct,121.82,121.82,121.82
97858,24993,0,Organic,16.37,0.0,8.19
97858,24993,0,Direct,0.0,16.37,8.19
97864,43400,0,Organic,481.73,481.73,481.73
97866,16118,2,Paid Search,81.02,81.02,81.02
97870,63678,45,SOCIAL,44.94,0.0,14.98
97870,63678,0,Organic,0.0,0.0,14.98
97870,63678,17,Paid Search,0.0,44.94,14.98
97872,88523,6,Email,40.29,0.0,20.14
97872,88523,0,Organic,0.0,40.29,20.14
97873,6608,0,Organic,87.09,87.09,87.09
97874,13469,0,Organic,36.15,36.15,36.15
97877,94915,49,Email,63.99,0.0,32.0
97877,94915,33,Email,0.0,63.99,32.0
97878,21657,0,Direct,88.49,88.49,88.49
97881,39237,21,Paid Search,146.81,0.0,48.94
97881,39237,0,Organic,0.0,0.0,48.94
97881,39237,0,Organic,0.0,146.81,48.94
97884,66368,26,Paid Search,112.89,0.0,18.82
97884,66368,0,Direct,0.0,0.0,18.82
97884,66368,0,Organic,0.0,0.0,18.82
97884,66368,16,Paid Search,0.0,0.0,18.82
97884,66368,45,Email,0.0,0.0,18.82
97884,66368,26,Social,0.0,112.89,18.82
97888,72450,25,Social,327.55,327.55,327.55
97889,87973,28,Paid Search,151.41,151.41,151.41
97892,47850,20,Social,103.51,0.0,34.5
97892,47850,0,Direct,0.0,0.0,34.5
97892,47850,0,Organic,0.0,103.51,34.5
97893,65306,1,Email,136.8,136.8,136.8
97894,70031,37,Email,346.9,346.9,346.9
97895,11480,12,Social,98.84,0.0,32.95
97895,11480,6,Social,0.0,0.0,32.95
97895,11480,41,Paid Search,0.0,98.84,32.95
97896,56799,0,Organic,66.24,0.0,22.08
97896,56799,0,Organic,0.0,0.0,22.08
97896,56799,0,Direct,0.0,66.24,22.08
97897,62672,0,Organic,19.12,0.0,6.37
97897,62672,0,ORGANIC,0.0,0.0,6.37
97897,62672,0,Organic,0.0,19.12,6.37
97898,90370,0,Organic,129.5,0.0,64.75
97898,90370,0,Organic,0.0,129.5,64.75
97899,93882,48,Social,111.66,111.66,111.66
97900,30329,0,Organic,159.97,0.0,79.98
97900,30329,0,Organic,0.0,159.97,79.98
97903,34350,0,Organic,134.16,134.16,134.16
97905,88236,0,Organic,49.64,0.0,24.82
97905,88236,0,Organic,0.0,49.64,24.82
97906,73627,0,Organic,56.06,56.06,56.06
97908,5076,0,Direct,112.91,0.0,56.45
97908,5076,50,Paid Search,0.0,112.91,56.45
97910,54206,0,Organic,196.95,196.95,196.95
97911,11519,0,Organic,12.5,12.5,12.5
97912,37065,40,Paid Search,250.47,250.47,250.47
97913,55886,0,Direct,146.38,146.38,146.38
97914,18836,19,Paid Search,83.06,83.06,83.06
97916,40948,0,Organic,38.8,0.0,19.4
97916,40948,0,Direct,0.0,38.8,19.4
97919,50234,0,Organic,44.57,44.57,44.57
97920,56819,50,Email,108.96,108.96,108.96
97921,50888,2,Email,53.2,53.2,53.2
97923,21778,0,ORGANIC,60.88,60.88,60.88
97924,25589,15,Social,24.03,0.0,12.02
97924,25589,0,Organic,0.0,24.03,12.02
97926,20747,0,Organic,29.08,0.0,14.54
97926,20747,44,Paid Search,0.0,29.08,14.54
97927,8460,32,Social,210.01,210.01,210.01
97928,50641,20,Paid Search,13.83,13.83,13.83
97929,11702,25,Paid Search,77.96,77.96,77.96
97931,80830,0,Organic,109.7,109.7,109.7
97932,19045,32,Email,18.91,18.91,18.91
97934,50636,45,Email,38.77,0.0,12.92
97934,50636,0,Direct,0.0,0.0,12.92
97934,50636,0,Direct,0.0,38.77,12.92
97936,9795,0,Organic,72.43,72.43,72.43
97938,13177,8,EMAIL,48.73,48.73,48.73
97940,48912,0,Organic,771.67,771.67,771.67
97941,17990,49,Paid Search,45.64,45.64,45.64
97943,7758,28,Paid Search,26.8,0.0,8.93
97943,7758,45,Paid Search,0.0,0.0,8.93
97943,7758,0,ORGANIC,0.0,26.8,8.93
97945,42933,0,Organic,43.85,0.0,14.62
97945,42933,10,Paid Search,0.0,0.0,14.62
97945,42933,0,Organic,0.0,43.85,14.62
97947,90664,0,Organic,51.0,51.0,51.0
97948,25938,0,Organic,16.19,16.19,16.19
97951,3068,0,Organic,31.78,31.78,31.78
97954,19066,0,Organic,50.25,0.0,12.56
97954,19066,13,Email,0.0,0.0,12.56
97954,19066,38,Email,0.0,0.0,12.56
97954,19066,1,Email,0.0,50.25,12.56
97955,5538,0,Organic,71.54,71.54,71.54
97959,19372,0,Organic,77.43,77.43,77.43
97960,274,0,Organic,62.52,62.52,62.52
97961,86412,0,Direct,122.72,122.72,122.72
97965,37338,0,Organic,59.62,59.62,59.62
97967,13129,32,Paid Search,23.22,0.0,7.74
97967,13129,49,SOCIAL,0.0,0.0,7.74
97967,13129,49,Social,0.0,23.22,7.74
97971,6203,31,Paid Search,57.51,57.51,57.51
97972,70364,43,Email,69.5,0.0,23.17
97972,70364,0,Organic,0.0,0.0,23.17
97972,70364,18,Social,0.0,69.5,23.17
97975,32373,18,Social,85.91,85.91,85.91
97979,73012,0,Organic,61.36,0.0,20.45
97979,73012,0,Organic,0.0,0.0,20.45
97979,73012,27,Social,0.0,61.36,20.45
97981,19137,27,Social,185.19,185.19,185.19
97983,18480,31,Paid Search,35.02,0.0,17.51
97983,18480,47,Paid Search,0.0,35.02,17.51
97984,23338,23,Email,355.72,355.72,355.72
97985,13419,27,Email,88.93,0.0,22.23
97985,13419,35,Paid Search,0.0,0.0,22.23
97985,13419,26,Paid Search,0.0,0.0,22.23
97985,13419,30,Social,0.0,88.93,22.23
97987,50175,3,Email,72.33,0.0,24.11
97987,50175,10,Paid Search,0.0,0.0,24.11
97987,50175,41,Social,0.0,72.33,24.11
97990,37325,0,Organic,116.58,0.0,38.86
97990,37325,0,Direct,0.0,0.0,38.86
97990,37325,0,Organic,0.0,116.58,38.86
97992,68024,0,Direct,14.53,14.53,14.53
97993,44753,42,Paid Search,59.55,59.55,59.55
97994,25987,0,Organic,61.25,0.0,30.63
97994,25987,12,Email,0.0,61.25,30.63
97995,88130,0,Organic,32.93,32.93,32.93
97996,70910,46,Social,54.7,0.0,27.35
97996,70910,0,Direct,0.0,54.7,27.35
97997,80988,0,Organic,257.92,0.0,64.48
97997,80988,13,Email,0.0,0.0,64.48
97997,80988,3,Paid Search,0.0,0.0,64.48
97997,80988,25,Email,0.0,257.92,64.48
97998,31652,0,Direct,82.59,0.0,27.53
97998,31652,0,Organic,0.0,0.0,27.53
97998,31652,0,Direct,0.0,82.59,27.53
98000,48102,0,Direct,72.79,0.0,36.4
98000,48102,0,Organic,0.0,72.79,36.4
98005,80965,43,Paid Search,75.4,0.0,37.7
98005,80965,22,Email,0.0,75.4,37.7
98007,29839,0,Organic,32.86,32.86,32.86
98008,63711,24,Email,22.71,22.71,22.71
98009,10104,0,Organic,40.88,0.0,10.22
98009,10104,6,Paid Search,0.0,0.0,10.22
98009,10104,0,Organic,0.0,0.0,10.22
98009,10104,0,Organic,0.0,40.88,10.22
98010,18170,0,Organic,20.7,0.0,10.35
98010,18170,4,Social,0.0,20.7,10.35
98011,69818,0,Organic,140.53,140.53,140.53
98012,8802,36,Paid Search,55.06,55.06,55.06
98013,20129,41,Social,54.85,54.85,54.85
98019,18177,32,Social,80.57,80.57,80.57
98020,89268,46,Email,23.41,0.0,7.8
98020,89268,24,Paid Search,0.0,0.0,7.8
98020,89268,20,Paid Search,0.0,23.41,7.8
98021,89340,0,Organic,46.02,0.0,23.01
98021,89340,50,Email,0.0,46.02,23.01
98025,94475,0,Organic,67.49,0.0,33.74
98025,94475,0,Organic,0.0,67.49,33.74
98026,18660,0,Organic,30.09,30.09,30.09
98030,5270,0,Direct,12.46,0.0,6.23
98030,5270,5,Paid Search,0.0,12.46,6.23
98034,55987,8,Social,115.47,115.47,115.47
98038,60006,0,Organic,27.48,27.48,27.48
98041,73710,4,Paid Search,73.72,0.0,24.57
98041,73710,0,Direct,0.0,0.0,24.57
98041,73710,0,Organic,0.0,73.72,24.57
98042,5680,10,Paid Search,12.44,0.0,6.22
98042,5680,0,Organic,0.0,12.44,6.22
98045,73609,23,Paid Search,120.64,0.0,60.32
98045,73609,0,Organic,0.0,120.64,60.32
98049,84787,45,Paid Search,220.24,0.0,44.05
98049,84787,0,Organic,0.0,0.0,44.05
98049,84787,3,Paid Search,0.0,0.0,44.05
98049,84787,9,Social,0.0,0.0,44.05
98049,84787,5,Paid Search,0.0,220.24,44.05
98050,73040,0,Organic,15.47,15.47,15.47
98051,23858,0,Organic,58.61,0.0,29.3
98051,23858,4,Paid Search,0.0,58.61,29.3
98052,23409,7,PAID SEARCH,8.44,8.44,8.44
98053,34330,0,Organic,15.71,0.0,7.86
98053,34330,0,Organic,0.0,15.71,7.86
98055,96456,0,Organic,123.17,123.17,123.17
98058,19708,0,Organic,182.23,182.23,182.23
98061,19725,0,Organic,34.28,34.28,34.28
98063,31895,0,Organic,23.69,23.69,23.69
98064,15402,0,Direct,46.02,46.02,46.02
98066,2891,0,Organic,119.11,0.0,59.55
98066,2891,0,Organic,0.0,119.11,59.55
98067,57226,0,Organic,53.73,53.73,53.73
98071,9686,33,Paid Search,294.71,0.0,147.35
98071,9686,35,Paid Search,0.0,294.71,147.35
98073,3748,5,Email,37.38,37.38,37.38
98074,67644,34,Social,70.73,0.0,17.68
98074,67644,0,Organic,0.0,0.0,17.68
98074,67644,0,Organic,0.0,0.0,17.68
98074,67644,4,Email,0.0,70.73,17.68
98077,45519,0,Organic,100.02,100.02,100.02
98081,88343,0,Organic,20.42,20.42,20.42
98085,32426,38,Email,20.9,0.0,10.45
98085,32426,0,Organic,0.0,20.9,10.45
98088,63411,0,Organic,32.62,0.0,16.31
98088,63411,0,Organic,0.0,32.62,16.31
98089,7469,0,Organic,23.41,23.41,23.41
98092,96907,0,Direct,109.87,109.87,109.87
98093,50455,22,Social,19.6,19.6,19.6
98094,58978,0,Organic,19.45,19.45,19.45
98096,91407,0,Organic,28.98,28.98,28.98
98098,67575,4,Paid Search,198.06,198.06,198.06
98106,31132,0,Organic,73.03,73.03,73.03
98107,71682,0,Organic,100.1,100.1,100.1
98108,15690,9,Paid Search,71.24,0.0,35.62
98108,15690,29,Social,0.0,71.24,35.62
98112,96565,15,Email,69.13,0.0,23.04
98112,96565,0,Direct,0.0,0.0,23.04
98112,96565,20,Social,0.0,69.13,23.04
98113,3325,12,Social,49.1,49.1,49.1
98114,31082,18,Paid Search,88.5,0.0,44.25
98114,31082,0,Organic,0.0,88.5,44.25
98115,41213,0,Organic,20.95,20.95,20.95
98116,34664,6,Paid Search,344.08,0.0,114.69
98116,34664,10,Paid Search,0.0,0.0,114.69
98116,34664,26,Paid Search,0.0,344.08,114.69
98119,1778,0,Organic,17.23,0.0,5.74
98119,1778,0,Organic,0.0,0.0,5.74
98119,1778,0,Organic,0.0,17.23,5.74
98123,6621,9,Email,26.1,0.0,13.05
98123,6621,2,Email,0.0,26.1,13.05
98128,4733,4,SOCIAL,185.97,185.97,185.97
98129,9229,0,Organic,52.68,52.68,52.68
98132,46044,42,Email,28.68,0.0,14.34
98132,46044,48,Paid Search,0.0,28.68,14.34
98133,42206,21,Social,101.64,0.0,50.82
98133,42206,11,Social,0.0,101.64,50.82
98134,46820,46,Social,57.37,57.37,57.37
98135,79943,0,Organic,126.93,0.0,63.47
98135,79943,39,Paid Search,0.0,126.93,63.47
98139,1829,9,Email,77.39,77.39,77.39
98142,62540,0,Organic,78.87,0.0,26.29
98142,62540,0,Organic,0.0,0.0,26.29
98142,62540,27,Paid Search,0.0,78.87,26.29
98144,48264,0,Organic,162.78,162.78,162.78
98146,37681,0,Organic,505.82,0.0,168.61
98146,37681,29,Social,0.0,0.0,168.61
98146,37681,42,Email,0.0,505.82,168.61
98147,79772,44,Email,58.11,58.11,58.11
98148,21955,0,Organic,287.0,0.0,143.5
98148,21955,7,Social,0.0,287.0,143.5
98150,41325,26,Paid Search,172.18,0.0,57.39
98150,41325,0,Direct,0.0,0.0,57.39
98150,41325,0,Direct,0.0,172.18,57.39
98152,34509,25,Paid Search,35.86,35.86,35.86
98153,20222,0,Direct,14.61,14.61,14.61
98154,8831,47,Email,77.78,77.78,77.78
98159,56996,22,Paid Search,26.85,26.85,26.85
98165,83012,0,Organic,44.73,0.0,22.36
98165,83012,42,Social,0.0,44.73,22.36
98168,25406,0,Organic,50.96,50.96,50.96
98169,35971,0,Organic,209.76,209.76,209.76
98170,85867,0,Organic,25.31,0.0,12.65
98170,85867,0,Organic,0.0,25.31,12.65
98172,79075,0,Organic,31.35,0.0,15.68
98172,79075,0,Direct,0.0,31.35,15.68
98173,63333,3,Social,16.67,0.0,8.34
98173,63333,0,Organic,0.0,16.67,8.34
98176,14322,0,Organic,18.88,18.88,18.88
98178,19770,0,Organic,91.07,0.0,45.53
98178,19770,0,Organic,0.0,91.07,45.53
98180,40969,14,Social,68.68,68.68,68.68
98181,43369,38,Email,50.96,0.0,25.48
98181,43369,48,Paid Search,0.0,50.96,25.48
98182,52558,0,Organic,13.51,0.0,4.5
98182,52558,22,Paid Search,0.0,0.0,4.5
98182,52558,0,Organic,0.0,13.51,4.5
98185,31723,1,Social,94.88,0.0,47.44
98185,31723,0,Organic,0.0,94.88,47.44
98188,41235,42,Paid Search,12.5,0.0,6.25
98188,41235,0,Organic,0.0,12.5,6.25
98191,9411,14,Email,15.24,15.24,15.24
98192,67454,1,Email,25.75,25.75,25.75
98193,50000,18,Paid Search,116.58,116.58,116.58
98194,46310,0,Organic,62.93,0.0,31.46
98194,46310,0,Organic,0.0,62.93,31.46
98198,77976,45,Social,174.48,0.0,43.62
98198,77976,0,Organic,0.0,0.0,43.62
98198,77976,0,Direct,0.0,0.0,43.62
98198,77976,22,PAID SEARCH,0.0,174.48,43.62
98202,20,29,Paid Search,18.65,0.0,9.32
98202,20,0,Organic,0.0,18.65,9.32
98204,94396,0,Organic,47.78,0.0,23.89
98204,94396,0,Organic,0.0,47.78,23.89
98205,36308,27,Social,43.17,43.17,43.17
98206,73863,0,Organic,51.34,51.34,51.34
98207,95995,19,Paid Search,33.64,0.0,16.82
98207,95995,0,Direct,0.0,33.64,16.82
98209,77413,0,Organic,44.49,0.0,14.83
98209,77413,0,Organic,0.0,0.0,14.83
98209,77413,0,Direct,0.0,44.49,14.83
98210,41963,26,Paid Search,48.1,48.1,48.1
98211,90253,35,Paid Search,41.78,41.78,41.78
98218,55120,0,Direct,156.37,156.37,156.37
98219,51461,43,Paid Search,220.56,220.56,220.56
98220,89029,0,Direct,67.75,67.75,67.75
98224,9363,47,Social,137.26,137.26,137.26
98225,6905,0,Direct,92.95,0.0,46.48
98225,6905,0,Organic,0.0,92.95,46.48
98227,298,0,Organic,65.23,65.23,65.23
98230,44146,0,Direct,16.96,0.0,8.48
98230,44146,0,Organic,0.0,16.96,8.48
98233,1329,50,Email,19.95,0.0,9.97
98233,1329,11,Social,0.0,19.95,9.97
98234,54154,35,Paid Search,41.63,0.0,20.82
98234,54154,0,Organic,0.0,41.63,20.82
98235,63316,9,Email,92.46,92.46,92.46
98236,45917,0,Organic,92.82,0.0,46.41
98236,45917,0,Organic,0.0,92.82,46.41
98237,50396,4,Paid Search,34.32,34.32,34.32
98241,77380,43,Email,13.61,0.0,6.8
98241,77380,4,Email,0.0,13.61,6.8
98242,85619,0,Organic,34.01,34.01,34.01
98245,22303,0,Organic,139.74,139.74,139.74
98246,90876,45,Paid Search,15.24,0.0,7.62
98246,90876,0,Organic,0.0,15.24,7.62
98247,62419,39,Paid Search,104.1,0.0,52.05
98247,62419,6,Paid Search,0.0,104.1,52.05
98250,19893,39,Social,42.28,0.0,14.09
98250,19893,46,Paid Search,0.0,0.0,14.09
