transaction_id,customer_id,event_id,campaign_id,traffic_source,touchpoint_time,conversion_time,gross_revenue,total_touchpoints,attribution_weight,attributed_revenue
78218,97174,881891,37,Email,2021-06-28 15:51:31,2022-11-29 01:09:49,117.3,2,0.5,58.65
78218,97174,39549,37,Paid Search,2022-04-18 06:34:02,2022-11-29 01:09:49,117.3,2,0.5,58.65
78220,45014,315024,16,Email,2021-02-11 12:44:34,2023-01-25 09:21:46,31.37,1,1.0,31.37
78221,94131,1556353,0,Direct,2021-05-07 20:05:53,2022-01-04 13:00:25,258.27,2,0.5,129.13
78221,94131,1669449,47,Paid Search,2021-06-07 06:24:34,2022-01-04 13:00:25,258.27,2,0.5,129.13
78222,39996,1332132,22,Email,2021-05-12 20:52:48,2023-08-22 00:17:52,19.1,5,0.2,3.82
78222,39996,1322227,0,Direct,2021-06-27 19:49:20,2023-08-22 00:17:52,19.1,5,0.2,3.82
78222,39996,593192,0,Direct,2022-01-07 20:30:00,2023-08-22 00:17:52,19.1,5,0.2,3.82
78222,39996,1936650,0,Direct,2022-05-19 20:25:10,2023-08-22 00:17:52,19.1,5,0.2,3.82
78222,39996,195024,33,Social,2023-05-09 13:17:57,2023-08-22 00:17:52,19.1,5,0.2,3.82
78223,30299,1213585,6,Email,2022-03-08 18:21:52,2022-12-03 14:34:34,187.52,1,1.0,187.52
78224,3187,1916530,0,Organic,2021-02-07 07:27:35,2022-11-29 09:41:31,89.16,1,1.0,89.16
78227,96569,936519,0,Direct,2021-03-02 01:20:05,2022-08-30 04:17:45,66.69,5,0.2,13.34
78227,96569,635669,39,Paid Search,2021-12-07 12:28:38,2022-08-30 04:17:45,66.69,5,0.2,13.34
78227,96569,1331507,0,Organic,2021-12-18 15:45:45,2022-08-30 04:17:45,66.69,5,0.2,13.34
78227,96569,1364696,0,Organic,2021-12-25 03:39:46,2022-08-30 04:17:45,66.69,5,0.2,13.34
78227,96569,1662175,0,Organic,2022-08-13 10:17:18,2022-08-30 04:17:45,66.69,5,0.2,13.34
78228,9262,1400802,14,Email,2021-05-22 06:26:00,2023-06-16 14:16:24,108.99,1,1.0,108.99
78229,16824,1103829,0,Organic,2021-10-08 13:49:55,2022-11-12 09:46:03,22.39,3,0.3333,7.46
78229,16824,1729647,0,Organic,2022-01-19 18:13:11,2022-11-12 09:46:03,22.39,3,0.3333,7.46
78229,16824,1751257,22,Social,2022-06-04 19:01:11,2022-11-12 09:46:03,22.39,3,0.3333,7.46
78230,39880,1403247,0,Organic,2021-06-10 07:28:41,2021-11-16 21:20:56,6.9,1,1.0,6.9
78231,87706,1853284,0,Direct,2021-10-16 12:16:55,2022-05-20 14:12:43,49.22,1,1.0,49.22
78233,75836,1562929,0,Organic,2021-08-29 15:37:02,2023-07-25 10:47:43,22.68,2,0.5,11.34
78233,75836,1597882,33,Paid Search,2021-11-07 20:56:57,2023-07-25 10:47:43,22.68,2,0.5,11.34
78235,37221,494983,4,Email,2021-01-04 16:54:24,2021-12-29 20:28:55,69.12,2,0.5,34.56
78235,37221,1904232,32,SOCIAL,2021-12-26 19:06:18,2021-12-29 20:28:55,69.12,2,0.5,34.56
78239,64706,33126,26,Email,2021-03-21 12:07:09,2022-05-17 14:26:39,36.6,2,0.5,18.3
78239,64706,626257,0,Direct,2022-02-12 11:02:01,2022-05-17 14:26:39,36.6,2,0.5,18.3
78244,69181,1667485,7,Social,2022-01-06 08:56:56,2023-07-20 07:28:38,176.58,1,1.0,176.58
78246,79620,867542,0,Organic,2021-09-25 10:39:43,2023-10-11 18:13:11,77.89,1,1.0,77.89
78247,12273,465959,26,Paid Search,2021-10-09 05:57:30,2022-06-08 14:29:03,19.19,1,1.0,19.19
78248,56905,774520,5,Paid Search,2021-04-14 06:48:18,2022-05-09 22:22:13,117.76,2,0.5,58.88
78248,56905,1317752,0,Organic,2021-09-15 08:06:57,2022-05-09 22:22:13,117.76,2,0.5,58.88
78250,58121,89294,32,Paid Search,2021-01-18 22:46:26,2022-02-05 08:10:16,84.27,1,1.0,84.27
78254,56896,883244,0,Organic,2021-09-19 16:56:48,2023-05-21 13:22:01,52.83,2,0.5,26.41
78254,56896,1065563,0,Organic,2021-11-23 20:02:53,2023-05-21 13:22:01,52.83,2,0.5,26.41
78255,78649,85425,0,Organic,2021-05-02 19:19:22,2022-07-29 20:01:37,44.42,1,1.0,44.42
78256,89055,1188404,0,Organic,2021-05-30 13:50:18,2022-12-21 04:31:22,566.92,1,1.0,566.92
78257,70649,1484685,0,ORGANIC,2021-03-21 17:40:57,2022-07-10 13:46:26,78.46,1,1.0,78.46
78258,10113,1357565,36,Email,2022-01-26 14:36:31,2022-12-12 09:53:11,81.96,1,1.0,81.96
78260,9418,1420044,0,Organic,2023-04-05 18:19:06,2023-06-27 21:34:02,142.2,1,1.0,142.2
78261,17533,139023,4,Email,2021-12-26 18:07:34,2023-10-23 02:39:53,15.63,1,1.0,15.63
78262,77797,704613,0,Organic,2021-10-26 17:12:54,2023-05-20 04:25:11,41.7,1,1.0,41.7
78264,3460,1496393,26,Paid Search,2021-06-23 13:39:43,2021-11-24 10:38:23,111.82,2,0.5,55.91
78264,3460,511,12,Social,2021-08-01 12:06:00,2021-11-24 10:38:23,111.82,2,0.5,55.91
78268,72518,578236,41,Social,2021-08-20 16:36:42,2021-12-14 15:39:49,156.42,1,1.0,156.42
78270,19442,308416,3,Email,2021-04-03 13:26:17,2023-12-21 15:41:34,116.83,2,0.5,58.41
78270,19442,143399,0,Organic,2021-08-03 19:50:37,2023-12-21 15:41:34,116.83,2,0.5,58.41
78273,75665,1302396,0,Organic,2021-05-03 07:34:26,2021-12-28 20:49:04,22.12,1,1.0,22.12
78274,50604,347028,0,Organic,2022-02-13 22:58:00,2023-05-05 19:49:26,82.09,1,1.0,82.09
78275,92902,62958,41,Paid Search,2021-03-19 13:26:33,2023-05-10 15:48:24,201.47,3,0.3333,67.16
78275,92902,1709067,0,Organic,2021-05-11 06:27:32,2023-05-10 15:48:24,201.47,3,0.3333,67.16
78275,92902,53789,0,Organic,2021-05-23 01:03:15,2023-05-10 15:48:24,201.47,3,0.3333,67.16
78276,27235,1398668,29,Social,2021-01-04 12:46:46,2021-03-22 21:33:13,136.42,2,0.5,68.21
78276,27235,1877412,0,Organic,2021-02-15 07:53:06,2021-03-22 21:33:13,136.42,2,0.5,68.21
78281,75472,792691,0,Organic,2021-09-14 06:59:06,2022-05-27 06:47:12,137.52,2,0.5,68.76
78281,75472,384564,9,Social,2022-04-23 07:04:30,2022-05-27 06:47:12,137.52,2,0.5,68.76
78282,26222,1197804,0,Organic,2022-05-01 07:05:56,2023-05-25 21:42:02,81.64,1,1.0,81.64
78284,36367,1502832,0,Organic,2021-08-10 10:48:45,2021-11-16 17:34:55,43.62,1,1.0,43.62
78292,15884,783975,0,Organic,2021-01-03 13:37:54,2022-04-11 14:35:18,87.74,5,0.2,17.55
78292,15884,198973,0,Direct,2021-05-22 00:35:57,2022-04-11 14:35:18,87.74,5,0.2,17.55
78292,15884,980626,0,Organic,2021-10-04 05:09:01,2022-04-11 14:35:18,87.74,5,0.2,17.55
78292,15884,1635142,0,Organic,2021-12-15 08:27:34,2022-04-11 14:35:18,87.74,5,0.2,17.55
78292,15884,209423,12,Paid Search,2021-12-25 16:52:02,2022-04-11 14:35:18,87.74,5,0.2,17.55
78293,58932,1168068,9,Social,2021-05-27 09:20:46,2022-09-12 11:57:38,19.31,2,0.5,9.65
78293,58932,1843364,0,Organic,2022-06-29 01:04:28,2022-09-12 11:57:38,19.31,2,0.5,9.65
78294,95869,970908,23,Paid Search,2022-09-21 00:20:34,2022-12-25 06:18:39,106.66,1,1.0,106.66
78296,49299,1177407,0,Organic,2021-05-16 13:44:05,2022-08-30 19:57:44,201.86,1,1.0,201.86
78299,91473,1715375,0,Organic,2021-10-16 19:40:18,2022-01-16 13:36:57,122.46,1,1.0,122.46
78302,42026,1127804,16,Social,2021-08-01 11:10:39,2023-05-11 19:10:35,66.24,2,0.5,33.12
78302,42026,152306,0,Organic,2022-11-25 08:03:28,2023-05-11 19:10:35,66.24,2,0.5,33.12
78303,57767,249407,0,Organic,2022-03-29 09:26:34,2022-08-07 15:24:41,10.11,3,0.3333,3.37
78303,57767,1032353,0,Organic,2022-04-07 10:19:14,2022-08-07 15:24:41,10.11,3,0.3333,3.37
78303,57767,1302859,0,Direct,2022-07-16 11:05:04,2022-08-07 15:24:41,10.11,3,0.3333,3.37
78304,97233,108657,33,Email,2022-11-03 17:30:08,2023-10-16 20:04:55,77.22,2,0.5,38.61
78304,97233,816338,0,Direct,2023-03-07 13:00:21,2023-10-16 20:04:55,77.22,2,0.5,38.61
78309,12174,1693695,35,Paid Search,2021-05-13 22:23:41,2022-05-29 22:33:44,91.32,2,0.5,45.66
78309,12174,42444,0,Organic,2021-07-14 06:21:38,2022-05-29 22:33:44,91.32,2,0.5,45.66
78310,96354,104633,0,Organic,2021-04-03 06:15:28,2022-10-16 23:49:43,75.43,2,0.5,37.72
78310,96354,289147,34,Social,2021-04-29 21:53:14,2022-10-16 23:49:43,75.43,2,0.5,37.72
78311,53060,112469,0,Organic,2021-01-22 16:40:28,2022-12-05 07:04:58,57.08,3,0.3333,19.03
78311,53060,1522606,0,Organic,2021-07-17 16:15:36,2022-12-05 07:04:58,57.08,3,0.3333,19.03
78311,53060,648807,9,Email,2021-11-10 16:03:04,2022-12-05 07:04:58,57.08,3,0.3333,19.03
78312,18029,1999952,0,Organic,2021-05-09 06:02:49,2021-09-25 03:19:51,12.2,1,1.0,12.2
78313,90806,1244721,46,Paid Search,2022-02-27 13:08:10,2023-03-07 12:38:35,45.75,1,1.0,45.75
78315,99431,1279124,0,Organic,2021-05-20 07:17:27,2023-11-07 13:35:32,25.33,2,0.5,12.66
78315,99431,1310073,14,Email,2023-10-30 18:10:56,2023-11-07 13:35:32,25.33,2,0.5,12.66
78317,7311,124462,0,Organic,2021-07-20 18:05:50,2023-04-08 07:13:08,88.55,2,0.5,44.27
78317,7311,1397803,0,Organic,2023-03-14 12:22:28,2023-04-08 07:13:08,88.55,2,0.5,44.27
78318,91595,1663806,21,Email,2021-04-26 19:39:45,2021-11-08 06:50:48,104.81,2,0.5,52.41
78318,91595,494883,0,Organic,2021-05-25 12:27:38,2021-11-08 06:50:48,104.81,2,0.5,52.41
78320,85707,570847,0,Direct,2021-07-19 06:18:21,2022-03-30 15:02:59,9.7,1,1.0,9.7
78323,87572,1106745,0,Organic,2021-12-19 08:48:20,2023-06-29 18:04:25,147.76,2,0.5,73.88
78323,87572,244168,0,Organic,2022-03-10 06:04:04,2023-06-29 18:04:25,147.76,2,0.5,73.88
78324,57894,382606,9,Email,2021-02-24 06:38:26,2023-05-08 22:31:54,110.1,4,0.25,27.52
78324,57894,1779218,0,Organic,2021-03-18 17:00:20,2023-05-08 22:31:54,110.1,4,0.25,27.52
78324,57894,906428,0,Direct,2021-09-03 11:12:45,2023-05-08 22:31:54,110.1,4,0.25,27.52
78324,57894,1512072,0,Organic,2023-04-13 12:04:24,2023-05-08 22:31:54,110.1,4,0.25,27.52
78325,35896,849325,0,Direct,2021-10-07 18:32:06,2022-02-19 11:22:54,46.26,1,1.0,46.26
78326,71645,352951,0,Organic,2021-07-10 13:57:59,2022-04-03 13:06:19,46.42,1,1.0,46.42
78328,20445,71212,32,Social,2021-02-27 23:12:52,2022-12-28 15:59:19,108.69,1,1.0,108.69
78330,2935,627555,0,Direct,2022-10-18 09:48:21,2023-01-20 19:43:32,134.4,1,1.0,134.4
78331,21677,484463,0,Organic,2021-01-15 07:31:47,2023-11-24 15:55:08,5.03,1,1.0,5.03
78332,80370,1366688,47,Email,2021-03-09 13:01:20,2023-02-11 20:39:00,57.0,3,0.3333,19.0
78332,80370,301671,0,Organic,2021-11-21 20:20:07,2023-02-11 20:39:00,57.0,3,0.3333,19.0
78332,80370,981433,23,Paid Search,2022-04-07 13:10:39,2023-02-11 20:39:00,57.0,3,0.3333,19.0
78333,48238,1363817,0,Organic,2021-03-21 02:14:42,2022-12-17 02:09:05,78.02,2,0.5,39.01
78333,48238,653509,0,Organic,2022-07-19 17:22:44,2022-12-17 02:09:05,78.02,2,0.5,39.01
78335,46676,919180,0,Organic,2021-02-11 18:52:48,2021-10-31 20:30:55,160.08,1,1.0,160.08
78339,12984,1978859,0,ORGANIC,2021-05-08 11:50:13,2022-08-17 14:57:48,38.98,1,1.0,38.98
78341,74621,532250,0,Direct,2022-04-06 19:05:36,2023-06-21 20:54:36,46.91,4,0.25,11.73
78341,74621,736919,0,Organic,2022-07-15 08:00:02,2023-06-21 20:54:36,46.91,4,0.25,11.73
78341,74621,751276,3,Email,2022-08-07 07:29:08,2023-06-21 20:54:36,46.91,4,0.25,11.73
78341,74621,1826598,0,Organic,2022-11-07 06:50:20,2023-06-21 20:54:36,46.91,4,0.25,11.73
78342,36225,1454464,0,Organic,2021-06-12 05:06:11,2022-06-08 20:21:29,37.51,3,0.3333,12.5
78342,36225,894177,0,Organic,2021-07-09 19:00:25,2022-06-08 20:21:29,37.51,3,0.3333,12.5
78342,36225,1985599,0,Organic,2022-04-26 13:38:27,2022-06-08 20:21:29,37.51,3,0.3333,12.5
78346,76041,1843352,22,Email,2023-07-24 15:40:34,2023-07-30 05:09:33,78.02,1,1.0,78.02
78349,57804,1950535,0,Organic,2022-07-30 18:05:43,2022-10-25 19:11:28,76.47,2,0.5,38.23
78349,57804,1273065,8,Social,2022-09-10 19:47:19,2022-10-25 19:11:28,76.47,2,0.5,38.23
78351,88448,1263463,0,Organic,2021-05-04 11:54:18,2022-08-20 22:13:37,133.04,2,0.5,66.52
78351,88448,1158452,10,Social,2022-08-06 00:14:18,2022-08-20 22:13:37,133.04,2,0.5,66.52
78354,15056,1371303,0,Organic,2021-01-27 13:56:02,2023-07-28 18:29:16,180.18,5,0.2,36.04
78354,15056,1507854,3,Paid Search,2021-04-05 05:40:01,2023-07-28 18:29:16,180.18,5,0.2,36.04
78354,15056,1761433,0,Organic,2021-05-28 04:39:26,2023-07-28 18:29:16,180.18,5,0.2,36.04
78354,15056,1978094,0,Organic,2021-07-15 16:45:50,2023-07-28 18:29:16,180.18,5,0.2,36.04
78354,15056,957706,0,Organic,2023-04-01 01:09:39,2023-07-28 18:29:16,180.18,5,0.2,36.04
78358,35679,219659,21,Paid Search,2021-02-06 02:52:21,2022-01-30 18:11:40,24.48,3,0.3333,8.16
78358,35679,15439,0,Direct,2021-04-27 13:53:29,2022-01-30 18:11:40,24.48,3,0.3333,8.16
78358,35679,1450476,0,Organic,2021-08-09 22:41:53,2022-01-30 18:11:40,24.48,3,0.3333,8.16
78359,44463,743759,0,Organic,2021-03-25 21:14:33,2021-09-06 07:45:52,52.97,1,1.0,52.97
78360,60162,367288,37,Email,2021-08-06 21:11:49,2022-10-29 19:33:01,101.24,2,0.5,50.62
78360,60162,1674834,0,Direct,2022-01-16 14:45:46,2022-10-29 19:33:01,101.24,2,0.5,50.62
78363,67126,932271,35,Paid Search,2022-02-18 04:03:25,2022-06-23 05:21:02,33.14,2,0.5,16.57
78363,67126,1760809,40,Paid Search,2022-06-18 18:02:27,2022-06-23 05:21:02,33.14,2,0.5,16.57
78364,44794,1365623,46,Email,2021-01-14 18:06:42,2023-08-18 14:35:07,17.02,2,0.5,8.51
78364,44794,965058,0,Organic,2022-02-28 16:25:36,2023-08-18 14:35:07,17.02,2,0.5,8.51
78365,71738,1551407,0,Organic,2021-07-29 23:12:59,2021-12-23 13:51:09,34.3,2,0.5,17.15
78365,71738,535412,10,Paid Search,2021-10-20 05:31:38,2021-12-23 13:51:09,34.3,2,0.5,17.15
78366,41173,1313449,39,Social,2022-03-01 06:17:38,2022-12-28 09:48:57,25.37,1,1.0,25.37
78367,10033,1303724,0,Direct,2021-11-04 10:53:21,2023-05-04 08:08:43,43.98,1,1.0,43.98
78369,57894,382606,9,Email,2021-02-24 06:38:26,2023-02-16 07:23:38,57.48,3,0.3333,19.16
78369,57894,1779218,0,Organic,2021-03-18 17:00:20,2023-02-16 07:23:38,57.48,3,0.3333,19.16
78369,57894,906428,0,Direct,2021-09-03 11:12:45,2023-02-16 07:23:38,57.48,3,0.3333,19.16
78370,31317,37044,27,Social,2022-11-06 07:00:12,2023-06-30 00:19:51,177.26,1,1.0,177.26
78372,19873,1527153,1,Social,2021-04-07 21:36:26,2023-06-30 21:14:49,28.49,1,1.0,28.49
78374,26000,1077403,0,Organic,2021-06-08 05:17:13,2022-05-05 08:46:23,237.66,3,0.3333,79.22
78374,26000,1513593,32,Email,2021-12-29 05:56:16,2022-05-05 08:46:23,237.66,3,0.3333,79.22
78374,26000,1339627,1,Email,2022-02-12 19:22:19,2022-05-05 08:46:23,237.66,3,0.3333,79.22
78375,33056,1059107,0,Organic,2021-07-11 04:59:24,2023-09-19 16:13:25,204.2,1,1.0,204.2
78379,53270,1574310,0,Organic,2021-06-14 17:05:19,2023-05-21 16:28:54,249.2,1,1.0,249.2
78381,10122,74697,45,Paid Search,2021-05-23 18:35:33,2022-02-04 18:33:31,67.55,1,1.0,67.55
78382,69245,448483,0,Organic,2021-07-21 00:58:05,2023-11-13 01:15:54,40.7,1,1.0,40.7
78387,26355,1741683,0,Direct,2021-05-16 15:07:53,2023-05-30 12:15:37,82.92,2,0.5,41.46
78387,26355,824739,39,Paid Search,2022-05-10 05:44:36,2023-05-30 12:15:37,82.92,2,0.5,41.46
78392,39833,230574,0,Organic,2021-08-28 13:20:14,2022-01-09 07:58:19,307.8,1,1.0,307.8
78393,4409,1580485,0,Organic,2022-04-14 10:35:47,2022-12-22 20:15:44,18.67,1,1.0,18.67
78396,82738,142075,0,Direct,2022-01-29 03:25:47,2022-09-23 14:57:34,62.93,1,1.0,62.93
78397,81125,997042,0,Direct,2023-01-04 20:24:37,2023-12-01 01:12:20,112.41,4,0.25,28.1
78397,81125,1585895,46,Email,2023-03-13 20:30:54,2023-12-01 01:12:20,112.41,4,0.25,28.1
78397,81125,264132,35,Paid Search,2023-08-24 20:29:07,2023-12-01 01:12:20,112.41,4,0.25,28.1
78397,81125,1280819,0,Organic,2023-11-21 08:14:03,2023-12-01 01:12:20,112.41,4,0.25,28.1
78404,34602,122460,0,Direct,2021-03-01 09:31:12,2023-05-18 18:07:38,162.37,3,0.3333,54.12
78404,34602,1248165,32,Social,2021-05-07 11:18:12,2023-05-18 18:07:38,162.37,3,0.3333,54.12
78404,34602,422022,6,Email,2022-06-03 13:56:18,2023-05-18 18:07:38,162.37,3,0.3333,54.12
78405,64508,666315,0,Organic,2021-01-28 21:32:38,2023-11-01 14:57:12,50.01,1,1.0,50.01
78406,51782,1521507,29,Social,2022-01-15 11:30:30,2023-07-04 23:01:09,20.2,2,0.5,10.1
78406,51782,1723610,23,Social,2022-02-23 20:35:47,2023-07-04 23:01:09,20.2,2,0.5,10.1
78409,77765,13297,16,PAID SEARCH,2021-03-29 23:33:47,2021-07-31 03:55:18,53.9,2,0.5,26.95
78409,77765,1378991,0,Direct,2021-06-26 14:03:34,2021-07-31 03:55:18,53.9,2,0.5,26.95
78410,7665,800609,45,Paid Search,2021-04-22 14:38:30,2022-10-13 01:38:47,36.67,1,1.0,36.67
78415,11326,444924,5,Paid Search,2021-03-31 06:01:00,2021-11-03 03:15:37,156.37,1,1.0,156.37
78417,23512,1525302,0,Organic,2023-05-16 10:11:01,2023-10-04 09:49:52,71.4,1,1.0,71.4
78421,42674,1335690,0,Organic,2021-03-05 06:37:18,2022-06-09 12:06:04,22.63,3,0.3333,7.54
78421,42674,1756787,0,Organic,2021-08-09 06:51:10,2022-06-09 12:06:04,22.63,3,0.3333,7.54
78421,42674,557377,0,Organic,2022-04-02 06:22:41,2022-06-09 12:06:04,22.63,3,0.3333,7.54
78422,51689,1553817,22,Social,2021-10-13 15:29:55,2021-11-10 07:45:15,53.76,1,1.0,53.76
78423,40633,1671559,29,Paid Search,2021-09-09 13:27:29,2022-07-30 18:37:45,43.31,2,0.5,21.66
78423,40633,68443,13,Social,2022-04-14 13:51:15,2022-07-30 18:37:45,43.31,2,0.5,21.66
78426,43759,126251,0,Direct,2021-04-12 12:26:51,2022-05-27 20:50:30,23.4,3,0.3333,7.8
78426,43759,480590,15,Paid Search,2022-03-22 16:13:12,2022-05-27 20:50:30,23.4,3,0.3333,7.8
78426,43759,655443,24,SOCIAL,2022-04-27 14:13:20,2022-05-27 20:50:30,23.4,3,0.3333,7.8
78427,46987,621937,0,Organic,2021-08-08 19:13:13,2023-11-14 08:33:35,124.6,3,0.3333,41.53
78427,46987,169687,10,SOCIAL,2021-08-21 14:41:03,2023-11-14 08:33:35,124.6,3,0.3333,41.53
78427,46987,1447148,0,Organic,2022-11-08 00:19:48,2023-11-14 08:33:35,124.6,3,0.3333,41.53
78430,62298,611747,34,Social,2021-04-27 11:06:31,2022-08-28 13:36:12,59.43,1,1.0,59.43
78432,5175,400446,2,Email,2021-07-08 07:31:23,2021-12-19 19:36:56,21.96,1,1.0,21.96
78433,37312,415185,43,Social,2021-04-03 09:54:58,2021-12-01 12:28:59,30.97,1,1.0,30.97
78435,86745,235270,0,Organic,2021-10-20 22:01:46,2023-08-08 08:51:14,64.38,2,0.5,32.19
78435,86745,1989830,0,Organic,2023-07-02 14:36:52,2023-08-08 08:51:14,64.38,2,0.5,32.19
78439,94030,1307835,0,Direct,2021-02-07 17:21:57,2021-09-11 23:56:26,68.68,1,1.0,68.68
78440,35038,1925791,6,Email,2021-02-07 18:25:57,2021-10-10 22:41:08,242.02,2,0.5,121.01
78440,35038,1918078,0,Organic,2021-06-30 14:53:36,2021-10-10 22:41:08,242.02,2,0.5,121.01
78442,68390,871504,35,Social,2021-01-28 12:57:05,2023-03-12 16:26:21,30.56,3,0.3333,10.19
78442,68390,727585,0,Organic,2021-08-02 08:53:36,2023-03-12 16:26:21,30.56,3,0.3333,10.19
78442,68390,1633543,0,Organic,2022-02-25 05:10:30,2023-03-12 16:26:21,30.56,3,0.3333,10.19
78444,8569,1828942,10,Email,2022-08-31 03:39:37,2022-11-24 11:30:34,137.04,1,1.0,137.04
78446,1587,31640,0,Organic,2021-11-23 09:18:24,2022-01-28 21:39:47,260.68,1,1.0,260.68
78447,76092,1137170,3,Social,2021-02-20 11:54:45,2023-02-08 06:23:35,199.6,4,0.25,49.9
78447,76092,1687608,0,Organic,2022-08-05 14:35:20,2023-02-08 06:23:35,199.6,4,0.25,49.9
78447,76092,409314,32,PAID SEARCH,2022-12-15 22:25:34,2023-02-08 06:23:35,199.6,4,0.25,49.9
78447,76092,1820348,7,Paid Search,2023-01-04 21:19:52,2023-02-08 06:23:35,199.6,4,0.25,49.9
78449,24622,436249,0,Organic,2021-02-04 05:42:04,2022-12-18 06:24:59,97.23,3,0.3333,32.41
78449,24622,1238718,0,Organic,2021-06-23 13:57:57,2022-12-18 06:24:59,97.23,3,0.3333,32.41
78449,24622,1749724,0,Organic,2022-06-26 03:28:39,2022-12-18 06:24:59,97.23,3,0.3333,32.41
78451,57737,1348072,0,Organic,2021-04-18 21:20:59,2022-09-24 15:14:26,12.02,3,0.3333,4.01
78451,57737,623123,38,Paid Search,2022-05-16 12:02:50,2022-09-24 15:14:26,12.02,3,0.3333,4.01
78451,57737,99042,0,Organic,2022-09-17 13:23:10,2022-09-24 15:14:26,12.02,3,0.3333,4.01
78453,88314,868858,21,Paid Search,2021-07-24 11:20:23,2021-12-10 08:23:31,55.65,1,1.0,55.65
78456,33838,1100276,0,Organic,2021-02-20 09:12:06,2021-07-01 06:50:22,265.88,2,0.5,132.94
78456,33838,474890,18,Email,2021-06-29 04:04:20,2021-07-01 06:50:22,265.88,2,0.5,132.94
78460,11121,1164987,3,Paid Search,2021-10-14 18:15:54,2022-08-12 14:35:06,366.14,1,1.0,366.14
78461,67047,346382,46,Social,2021-01-26 19:08:06,2021-12-30 00:30:38,80.5,2,0.5,40.25
78461,67047,1344222,35,Email,2021-07-21 03:09:33,2021-12-30 00:30:38,80.5,2,0.5,40.25
78463,81583,256159,0,ORGANIC,2021-02-27 21:18:07,2022-02-12 13:09:51,174.23,2,0.5,87.11
78463,81583,490655,0,Organic,2021-11-02 01:41:55,2022-02-12 13:09:51,174.23,2,0.5,87.11
78466,49395,988510,0,Organic,2021-01-09 18:40:22,2021-05-01 14:23:35,7.42,2,0.5,3.71
78466,49395,673319,0,Organic,2021-03-02 07:01:05,2021-05-01 14:23:35,7.42,2,0.5,3.71
78467,87764,1704938,0,Organic,2021-04-03 23:37:39,2022-02-19 11:26:31,55.87,1,1.0,55.87
78468,3815,1021389,42,Email,2021-12-15 17:14:53,2023-09-04 04:52:49,38.72,2,0.5,19.36
78468,3815,426063,1,Email,2022-10-01 07:20:05,2023-09-04 04:52:49,38.72,2,0.5,19.36
78469,89101,1381844,0,Direct,2021-01-16 22:56:03,2021-11-16 23:13:50,15.43,3,0.3333,5.14
78469,89101,665611,0,Organic,2021-04-19 18:59:03,2021-11-16 23:13:50,15.43,3,0.3333,5.14
78469,89101,1737982,0,Organic,2021-05-04 19:17:40,2021-11-16 23:13:50,15.43,3,0.3333,5.14
78470,22621,922974,37,Email,2021-04-28 12:54:26,2021-09-21 17:26:59,293.85,1,1.0,293.85
78471,64051,1656912,0,Organic,2021-06-19 17:48:16,2023-01-07 18:32:34,146.18,4,0.25,36.55
78471,64051,86439,5,Social,2022-02-10 19:56:20,2023-01-07 18:32:34,146.18,4,0.25,36.55
78471,64051,487310,46,Paid Search,2022-04-13 17:49:35,2023-01-07 18:32:34,146.18,4,0.25,36.55
78471,64051,593364,31,Email,2022-05-16 14:09:21,2023-01-07 18:32:34,146.18,4,0.25,36.55
78472,65116,643004,22,Social,2021-04-24 13:17:00,2022-01-08 22:43:28,17.52,3,0.3333,5.84
78472,65116,1192144,0,Organic,2021-09-24 20:13:54,2022-01-08 22:43:28,17.52,3,0.3333,5.84
78472,65116,1600192,17,Social,2021-12-13 15:31:05,2022-01-08 22:43:28,17.52,3,0.3333,5.84
78473,1438,1832844,37,Social,2021-03-25 09:09:03,2023-05-11 04:36:48,7.9,2,0.5,3.95
78473,1438,190197,50,Paid Search,2023-04-21 17:11:44,2023-05-11 04:36:48,7.9,2,0.5,3.95
78474,80332,783430,35,Paid Search,2021-04-15 13:35:40,2022-02-13 19:40:29,60.55,2,0.5,30.27
78474,80332,1244234,46,Paid Search,2021-07-24 13:34:10,2022-02-13 19:40:29,60.55,2,0.5,30.27
78478,49563,1388214,29,Social,2021-04-05 18:01:04,2022-08-30 22:37:30,311.12,3,0.3333,103.71
78478,49563,52967,43,Email,2021-07-09 20:35:51,2022-08-30 22:37:30,311.12,3,0.3333,103.71
78478,49563,641780,27,Paid Search,2022-01-12 16:45:28,2022-08-30 22:37:30,311.12,3,0.3333,103.71
78479,10987,1864984,0,Direct,2021-03-21 22:54:36,2023-11-04 19:21:42,10.87,2,0.5,5.43
78479,10987,241716,29,Email,2023-07-16 08:33:26,2023-11-04 19:21:42,10.87,2,0.5,5.43
78480,41510,1498603,0,Direct,2021-12-03 17:42:09,2023-11-02 19:54:52,319.84,3,0.3333,106.61
78480,41510,816518,0,Organic,2022-08-03 19:23:25,2023-11-02 19:54:52,319.84,3,0.3333,106.61
78480,41510,602736,0,Organic,2023-07-20 06:34:56,2023-11-02 19:54:52,319.84,3,0.3333,106.61
78481,59117,572633,0,Organic,2021-01-05 15:40:19,2021-01-25 00:23:11,41.46,1,1.0,41.46
78483,47101,404578,0,Organic,2021-09-29 14:14:33,2023-07-20 10:42:19,107.66,3,0.3333,35.89
78483,47101,84180,9,Email,2022-02-14 13:31:46,2023-07-20 10:42:19,107.66,3,0.3333,35.89
78483,47101,1096940,30,Email,2023-05-20 01:58:12,2023-07-20 10:42:19,107.66,3,0.3333,35.89
